session_id,agent_id,session_date,logged_hours,productive_hours
S00001775,AG0067,2025-10-17,6.69,4.46
S00001776,AG0067,2025-10-07,6.35,5.46
S00001777,AG0067,2025-10-11,6.5,5.94
S00001778,AG0067,2025-10-21,7.56,6.29
S00001779,AG0067,2025-10-13,6.25,4.68
S00001780,AG0067,2025-10-22,5.98,6.23
S00001781,AG0067,2025-10-13,8.21,6.03
S00001782,AG0067,2025-10-10,8.25,4.13
S00001783,AG0067,2025-10-08,4.31,6.41
S00001784,AG0067,2025-10-02,5.35,7.19
S00001785,AG0067,2025-10-07,6.16,4.55
S00001786,AG0068,2025-10-14,6.09,4.43
S00001787,AG0068,2025-10-01,6.86,5.48
S00001788,AG0068,2025-10-21,5.13,5.95
S00001789,AG0068,2025-10-18,7.57,4.98
S00001790,AG0068,2025-10-08,7.37,6.23
S00001791,AG0068,2025-10-23,6.31,5.04
S00001792,AG0068,2025-10-26,5.75,5.1
S00001793,AG0068,2025-10-24,5.05,5.05
S00001794,AG0068,2025-10-04,7.31,5.41
S00001795,AG0068,2025-10-25,6.85,4.87
S00001796,AG0069,2025-10-23,6.25,5.76
S00001797,AG0069,2025-10-09,6.64,4.79
S00001798,AG0069,2025-10-08,5.44,5.5
S00001799,AG0069,2025-10-13,6.58,5.46
S00001800,AG0070,2025-10-25,8.21,6.04
S00001801,AG0070,2025-10-19,8.37,4.87
S00001802,AG0070,2025-10-24,6.87,5.33
S00001803,AG0070,2025-10-26,5.69,6.33
S00001804,AG0070,2025-10-20,4.81,5.6
S00001805,AG0070,2025-10-14,7.31,5.01
S00001806,AG0071,2025-10-25,5.12,5.96
S00001807,AG0071,2025-10-07,4.75,6.12
S00001808,AG0071,2025-10-24,5.92,5.09
S00001809,AG0071,2025-10-26,8.1,4.22
S00001810,AG0071,2025-10-05,8.59,6.61
S00001811,AG0071,2025-10-04,4.2,5.06
S00001812,AG0071,2025-10-24,5.99,7.0
S00001813,AG0071,2025-10-06,6.48,5.87
S00001814,AG0071,2025-10-14,6.77,4.99
S00001815,AG0071,2025-10-14,6.9,5.33
S00001816,AG0071,2025-10-20,7.47,7.51
S00001817,AG0071,2025-10-17,6.35,6.17
S00001818,AG0071,2025-10-01,6.02,5.85
S00001819,AG0071,2025-10-12,7.23,6.45
S00001820,AG0071,2025-10-06,7.25,6.7
S00001821,AG0072,2025-10-01,7.39,4.7
S00001822,AG0072,2025-10-10,6.68,5.78
S00001823,AG0072,2025-10-25,7.13,5.52
S00001824,AG0072,2025-10-17,5.15,5.56
S00001825,AG0072,2025-10-08,6.8,4.61
S00001826,AG0072,2025-10-11,7.76,6.05
S00001827,AG0072,2025-10-24,5.75,5.26
S00001828,AG0072,2025-10-10,7.0,5.91
S00001829,AG0072,2025-10-23,7.47,5.24
S00001830,AG0072,2025-10-11,6.62,6.48
S00001831,AG0072,2025-10-04,5.26,5.62
S00001832,AG0072,2025-10-02,6.42,5.68
S00001833,AG0073,2025-10-17,6.96,5.47
S00001834,AG0073,2025-10-02,7.48,5.08
S00001835,AG0073,2025-10-23,7.0,5.58
S00001836,AG0073,2025-10-16,6.95,5.65
S00001837,AG0074,2025-10-04,8.71,4.38
S00001838,AG0074,2025-10-16,5.49,3.22
S00001839,AG0074,2025-10-14,7.01,4.73
S00001840,AG0074,2025-10-19,7.05,5.83
S00001841,AG0074,2025-10-27,5.75,5.01
S00001842,AG0075,2025-10-13,7.05,4.89
S00001843,AG0075,2025-10-22,6.2,6.2
S00001844,AG0075,2025-10-14,7.68,5.65
S00001845,AG0075,2025-10-05,6.84,4.73
S00001846,AG0075,2025-10-24,6.19,6.02
S00001847,AG0075,2025-10-02,6.31,5.77
S00001848,AG0075,2025-10-12,4.29,5.48
S00001849,AG0075,2025-10-17,5.11,5.67
S00001850,AG0075,2025-10-13,5.71,5.83
S00001851,AG0076,2025-10-14,5.11,4.88
S00001852,AG0076,2025-10-12,5.61,4.94
S00001853,AG0076,2025-10-02,7.61,4.96
S00001854,AG0076,2025-10-01,6.0,6.15
S00001855,AG0076,2025-10-04,7.27,5.51
S00001856,AG0076,2025-10-16,6.74,6.26
S00001857,AG0076,2025-10-11,7.32,4.33
S00001858,AG0076,2025-10-14,7.43,3.76
S00001859,AG0076,2025-10-26,6.45,6.13
S00001860,AG0076,2025-10-12,4.78,4.06
S00001861,AG0076,2025-10-21,6.47,5.51
S00001862,AG0076,2025-10-27,6.46,5.86
S00001863,AG0077,2025-10-13,6.23,4.94
S00001864,AG0077,2025-10-23,6.95,7.12
S00001865,AG0077,2025-10-11,4.55,7.25
S00001866,AG0077,2025-10-23,8.06,6.42
S00001867,AG0077,2025-10-05,6.34,5.94
S00001868,AG0077,2025-10-11,7.44,3.74
S00001869,AG0077,2025-10-12,4.92,6.07
S00001870,AG0077,2025-10-15,6.32,6.23
S00001871,AG0077,2025-10-26,7.29,3.42
S00001872,AG0077,2025-10-06,7.58,5.32
S00001873,AG0077,2025-10-16,6.72,4.74
S00001874,AG0078,2025-10-05,6.75,4.34
S00001875,AG0078,2025-10-17,7.06,5.59
S00001876,AG0078,2025-10-10,6.11,6.39
S00001877,AG0078,2025-10-13,5.6,6.5
S00001878,AG0078,2025-10-16,8.32,5.56
S00001879,AG0078,2025-10-01,6.01,6.11
S00001880,AG0078,2025-10-17,5.01,3.87
S00001881,AG0078,2025-10-27,7.01,5.57
S00001882,AG0078,2025-10-11,6.34,3.89
S00001883,AG0078,2025-10-26,8.37,7.95
S00001884,AG0078,2025-10-03,7.69,4.46
S00001885,AG0079,2025-10-02,6.95,7.96
S00001886,AG0079,2025-10-17,8.29,5.58
S00001887,AG0079,2025-10-04,6.73,4.88
S00001888,AG0079,2025-10-24,6.56,5.28
S00001889,AG0079,2025-10-12,6.62,5.04
S00001890,AG0079,2025-10-16,5.88,6.73
S00001891,AG0079,2025-10-02,6.33,5.03
S00001892,AG0079,2025-10-24,6.74,4.14
S00001893,AG0079,2025-10-11,8.05,5.01
S00001894,AG0080,2025-10-27,7.7,5.23
S00001895,AG0080,2025-10-23,7.31,4.64
S00001896,AG0080,2025-10-13,6.46,5.87
S00001897,AG0080,2025-10-27,7.83,3.78
S00001898,AG0081,2025-10-03,5.45,3.17
S00001899,AG0081,2025-10-15,8.61,7.04
S00001900,AG0081,2025-10-22,5.32,4.32
S00001901,AG0081,2025-10-13,6.48,5.65
S00001902,AG0081,2025-10-10,5.4,5.24
S00001903,AG0081,2025-10-14,3.43,3.82
S00001904,AG0081,2025-10-01,7.4,5.95
S00001905,AG0082,2025-10-21,6.97,5.71
S00001906,AG0082,2025-10-14,7.64,5.04
S00001907,AG0082,2025-10-25,5.83,7.64
S00001908,AG0082,2025-10-18,5.9,5.29
S00001909,AG0082,2025-10-26,6.71,5.45
S00001910,AG0082,2025-10-04,5.8,6.39
S00001911,AG0082,2025-10-08,8.2,7.25
S00001912,AG0082,2025-10-14,5.91,4.59
S00001913,AG0082,2025-10-20,7.05,7.07
S00001914,AG0082,2025-10-19,5.74,6.0
S00001915,AG0082,2025-10-16,6.01,5.87
S00001916,AG0082,2025-10-18,6.36,3.6
S00001917,AG0082,2025-10-22,5.53,6.1
S00001918,AG0083,2025-10-27,5.64,3.9
S00001919,AG0083,2025-10-11,7.09,6.82
S00001920,AG0083,2025-10-18,8.03,5.36
S00001921,AG0083,2025-10-14,5.15,5.72
S00001922,AG0083,2025-10-12,5.88,6.8
S00001923,AG0083,2025-10-06,5.99,5.11
S00001924,AG0083,2025-10-13,6.6,5.47
S00001925,AG0083,2025-10-20,6.62,6.04
S00001926,AG0083,2025-10-19,7.9,5.58
S00001927,AG0083,2025-10-03,8.56,5.01
S00001928,AG0084,2025-10-03,6.68,4.04
S00001929,AG0084,2025-10-15,5.98,5.12
S00001930,AG0084,2025-10-06,6.66,5.77
S00001931,AG0084,2025-10-15,7.89,3.72
S00001932,AG0084,2025-10-09,6.18,6.11
S00001933,AG0084,2025-10-09,5.81,4.03
S00001934,AG0084,2025-10-05,9.09,5.18
S00001935,AG0084,2025-10-02,7.66,6.29
S00001936,AG0084,2025-10-03,7.17,5.81
S00001937,AG0084,2025-10-26,4.85,6.81
S00001938,AG0084,2025-10-22,7.64,3.72
S00001939,AG0084,2025-10-09,6.02,5.54
S00001940,AG0084,2025-10-11,5.68,4.32
S00001941,AG0084,2025-10-23,5.78,5.27
S00001942,AG0084,2025-10-03,8.43,6.33
S00001943,AG0085,2025-10-16,8.32,6.92
S00001944,AG0085,2025-10-20,7.51,5.99
S00001945,AG0085,2025-10-26,7.05,5.24
S00001946,AG0085,2025-10-10,7.87,6.02
S00001947,AG0085,2025-10-10,7.47,4.53
S00001948,AG0086,2025-10-24,7.6,6.02
S00001949,AG0086,2025-10-07,6.99,4.24
S00001950,AG0086,2025-10-11,7.59,5.77
S00001951,AG0086,2025-10-16,6.01,4.83
S00001952,AG0086,2025-10-15,7.19,4.48
S00001953,AG0086,2025-10-14,6.99,5.31
S00001954,AG0086,2025-10-02,6.86,6.6
S00001955,AG0086,2025-10-27,7.44,6.74
S00001956,AG0087,2025-10-11,6.56,5.91
S00001957,AG0087,2025-10-08,7.18,5.87
S00001958,AG0087,2025-10-27,5.85,3.54
S00001959,AG0087,2025-10-01,6.77,6.76
S00001960,AG0087,2025-10-18,5.27,4.64
S00001961,AG0087,2025-10-14,6.02,6.15
S00001962,AG0087,2025-10-06,5.59,6.11
S00001963,AG0087,2025-10-19,6.09,6.29
S00001964,AG0087,2025-10-06,5.81,6.75
S00001965,AG0087,2025-10-02,5.58,4.58
S00001966,AG0087,2025-10-22,8.59,6.59
S00001967,AG0087,2025-10-08,4.21,4.41
S00001968,AG0087,2025-10-03,6.33,5.5
S00001969,AG0087,2025-10-22,5.19,4.55
S00001970,AG0088,2025-10-01,4.99,5.52
S00001971,AG0088,2025-10-12,7.73,5.16
S00001972,AG0088,2025-10-03,7.59,4.39
S00001973,AG0088,2025-10-01,7.17,5.19
S00001974,AG0088,2025-10-03,7.89,4.89
S00001975,AG0088,2025-10-05,7.88,3.03
S00001976,AG0088,2025-10-09,9.04,4.4
S00001977,AG0088,2025-10-17,5.66,6.05
S00001978,AG0088,2025-10-07,6.77,6.04
S00001979,AG0088,2025-10-20,6.69,3.95
S00001980,AG0088,2025-10-10,7.17,5.26
S00001981,AG0088,2025-10-07,7.93,5.08
S00001982,AG0088,2025-10-04,7.62,5.48
S00001983,AG0088,2025-10-05,5.66,5.2
S00001984,AG0088,2025-10-04,5.57,5.65
S00001985,AG0089,2025-10-23,6.82,5.81
S00001986,AG0089,2025-10-26,6.06,5.17
S00001987,AG0089,2025-10-02,5.33,6.88
S00001988,AG0089,2025-10-05,5.22,6.05
S00001989,AG0089,2025-10-23,4.47,5.42
S00001990,AG0089,2025-10-27,4.12,5.81
S00001991,AG0090,2025-10-22,5.23,4.84
S00001992,AG0090,2025-10-06,6.53,4.91
S00001993,AG0090,2025-10-11,6.51,5.92
S00001994,AG0090,2025-10-20,5.07,5.89
S00001995,AG0090,2025-10-18,7.93,6.65
S00001996,AG0090,2025-10-15,4.45,7.61
S00001997,AG0090,2025-10-02,7.58,4.7
S00001998,AG0090,2025-10-03,5.01,5.0
S00001999,AG0090,2025-10-01,7.17,5.44
S00002000,AG0090,2025-10-14,4.65,4.93
S00002001,AG0090,2025-10-01,4.48,5.34
S00002002,AG0090,2025-10-20,6.1,4.79
S00002003,AG0090,2025-10-03,6.49,6.5
S00002004,AG0091,2025-10-20,6.88,6.45
S00002005,AG0091,2025-10-15,6.92,6.49
S00002006,AG0091,2025-10-09,4.65,5.58
S00002007,AG0091,2025-10-03,5.87,5.05
S00002008,AG0091,2025-10-25,8.44,6.38
S00002009,AG0091,2025-10-11,7.47,4.22
S00002010,AG0091,2025-10-20,6.54,5.85
S00002011,AG0091,2025-10-13,6.22,5.52
S00002012,AG0091,2025-10-03,5.51,4.68
S00002013,AG0091,2025-10-11,6.3,5.62
S00002014,AG0091,2025-10-15,8.98,5.12
S00002015,AG0091,2025-10-23,6.92,4.33
S00002016,AG0091,2025-10-13,6.35,5.16
S00002017,AG0091,2025-10-09,8.69,6.04
S00002018,AG0091,2025-10-01,5.26,5.06
S00002019,AG0092,2025-10-02,6.71,5.76
S00002020,AG0092,2025-10-12,5.42,5.5
S00002021,AG0092,2025-10-05,4.27,4.83
S00002022,AG0092,2025-10-09,7.46,6.79
S00002023,AG0092,2025-10-01,6.48,5.22
S00002024,AG0092,2025-10-24,7.02,5.02
S00002025,AG0093,2025-10-17,7.13,5.7
S00002026,AG0093,2025-10-09,7.6,5.78
S00002027,AG0093,2025-10-18,5.11,4.79
S00002028,AG0093,2025-10-17,5.91,6.26
S00002029,AG0093,2025-10-03,7.59,4.21
S00002030,AG0093,2025-10-14,5.11,5.69
S00002031,AG0093,2025-10-02,5.03,4.99
S00002032,AG0093,2025-10-22,8.17,5.7
S00002033,AG0093,2025-10-06,5.73,6.32
S00002034,AG0093,2025-10-05,5.55,5.1
S00002035,AG0093,2025-10-01,7.28,4.9
S00002036,AG0093,2025-10-09,5.65,6.11
S00002037,AG0093,2025-10-19,6.79,4.71
S00002038,AG0093,2025-10-14,6.04,7.06
S00002039,AG0093,2025-10-19,6.6,5.08
S00002040,AG0094,2025-10-03,6.43,6.85
S00002041,AG0094,2025-10-13,6.43,6.58
S00002042,AG0094,2025-10-27,4.87,4.69
S00002043,AG0094,2025-10-04,6.94,5.77
S00002044,AG0094,2025-10-07,5.89,6.93
S00002045,AG0094,2025-10-01,6.74,5.42
S00002046,AG0094,2025-10-16,6.5,6.71
S00002047,AG0094,2025-10-25,7.43,4.91
S00002048,AG0095,2025-10-22,6.84,5.66
S00002049,AG0095,2025-10-25,8.54,7.96
S00002050,AG0095,2025-10-24,6.46,4.41
S00002051,AG0095,2025-10-13,5.18,8.78
S00002052,AG0095,2025-10-25,6.33,5.46
S00002053,AG0095,2025-10-17,6.4,6.71
S00002054,AG0095,2025-10-13,7.34,7.87
S00002055,AG0095,2025-10-14,6.24,5.48
S00002056,AG0095,2025-10-27,4.86,5.86
S00002057,AG0095,2025-10-02,4.95,5.59
S00002058,AG0095,2025-10-04,8.68,6.59
S00002059,AG0095,2025-10-08,6.51,4.25
S00002060,AG0096,2025-10-03,4.75,5.68
S00002061,AG0096,2025-10-13,7.61,4.99
S00002062,AG0096,2025-10-05,7.03,5.51
S00002063,AG0096,2025-10-26,7.35,7.53
S00002064,AG0096,2025-10-04,7.37,5.99
S00002065,AG0096,2025-10-17,5.58,6.24
S00002066,AG0096,2025-10-26,6.54,2.97
S00002067,AG0096,2025-10-02,5.46,4.62
S00002068,AG0096,2025-10-05,5.65,5.41
S00002069,AG0096,2025-10-25,5.91,5.75
S00002070,AG0096,2025-10-05,5.66,4.94
S00002071,AG0097,2025-10-14,7.05,6.46
S00002072,AG0097,2025-10-12,6.59,4.93
S00002073,AG0097,2025-10-21,5.93,5.81
S00002074,AG0097,2025-10-24,6.59,6.24
S00002075,AG0097,2025-10-11,6.92,4.1
S00002076,AG0097,2025-10-20,6.15,4.6
S00002077,AG0097,2025-10-21,5.99,5.28
S00002078,AG0097,2025-10-12,7.91,5.55
S00002079,AG0097,2025-10-09,7.34,5.62
S00002080,AG0097,2025-10-01,6.46,4.27
S00002081,AG0097,2025-10-12,7.02,4.55
S00002082,AG0098,2025-10-27,6.94,4.3
S00002083,AG0098,2025-10-14,7.21,3.77
S00002084,AG0098,2025-10-07,7.6,6.38
S00002085,AG0098,2025-10-21,7.33,5.39
S00002086,AG0098,2025-10-18,6.81,5.21
S00002087,AG0098,2025-10-21,7.13,5.03
S00002088,AG0098,2025-10-04,6.5,4.07
S00002089,AG0098,2025-10-24,4.35,5.22
S00002090,AG0098,2025-10-08,7.6,6.74
S00002091,AG0098,2025-10-24,6.96,3.88
S00002092,AG0098,2025-10-04,6.17,5.19
S00002093,AG0099,2025-10-25,6.41,6.73
S00002094,AG0099,2025-10-09,8.51,4.73
S00002095,AG0099,2025-10-03,6.73,5.35
S00002096,AG0099,2025-10-27,7.22,6.53
S00002097,AG0099,2025-10-05,7.76,7.37
S00002098,AG0099,2025-10-22,6.04,6.57
S00002099,AG0099,2025-10-21,5.94,6.21
S00002100,AG0099,2025-10-24,7.45,7.22
S00002101,AG0099,2025-10-10,5.63,5.37
S00002102,AG0099,2025-10-15,6.7,6.39
S00002103,AG0099,2025-10-27,7.29,6.1
S00002104,AG0099,2025-10-17,8.03,5.9
S00002105,AG0099,2025-10-12,6.09,5.7
S00002106,AG0099,2025-10-04,6.25,5.46
S00002107,AG0099,2025-10-05,7.57,4.24
S00002108,AG0100,2025-10-24,6.39,4.7
S00002109,AG0100,2025-10-06,6.41,5.43
S00002110,AG0100,2025-10-22,6.12,6.11
S00002111,AG0100,2025-10-11,6.68,5.09
S00002112,AG0100,2025-10-13,7.75,7.5
S00002113,AG0100,2025-10-25,6.1,4.69
S00002114,AG0100,2025-10-17,3.48,6.18
S00002115,AG0100,2025-10-26,6.38,5.73
S00002116,AG0100,2025-10-13,6.63,4.6
S00002117,AG0100,2025-10-10,6.26,3.99
S00002118,AG0100,2025-10-20,6.14,5.87
S00002119,AG0100,2025-10-11,7.06,5.84
S00002120,AG0100,2025-10-15,7.87,5.92
S00002121,AG0100,2025-10-18,6.98,4.24
S00002122,AG0100,2025-10-26,6.14,5.55
S00002123,AG0101,2025-10-12,6.62,7.71
S00002124,AG0101,2025-10-21,5.79,5.77
S00002125,AG0101,2025-10-03,6.53,4.44
S00002126,AG0101,2025-10-17,5.47,5.9
S00002127,AG0101,2025-10-18,5.89,5.71
S00002128,AG0101,2025-10-20,8.46,5.98
S00002129,AG0101,2025-10-05,6.86,4.75
S00002130,AG0101,2025-10-10,5.86,5.0
S00002131,AG0101,2025-10-13,9.1,6.21
S00002132,AG0101,2025-10-21,4.78,5.73
S00002133,AG0101,2025-10-25,5.56,6.24
S00002134,AG0101,2025-10-17,6.38,5.41
S00002135,AG0101,2025-10-13,6.17,5.0
S00002136,AG0102,2025-10-16,5.65,6.0
S00002137,AG0102,2025-10-27,5.72,5.83
S00002138,AG0102,2025-10-09,6.84,5.35
S00002139,AG0102,2025-10-17,4.18,5.43
S00002140,AG0102,2025-10-17,6.58,5.84
S00002141,AG0102,2025-10-20,6.99,4.47
S00002142,AG0102,2025-10-03,7.42,5.63
S00002143,AG0103,2025-10-02,7.16,3.59
S00002144,AG0103,2025-10-16,7.71,5.84
S00002145,AG0103,2025-10-06,7.39,4.52
S00002146,AG0103,2025-10-23,8.3,5.17
S00002147,AG0104,2025-10-02,5.47,5.32
S00002148,AG0104,2025-10-08,7.63,4.6
S00002149,AG0104,2025-10-02,7.91,6.54
S00002150,AG0104,2025-10-01,4.83,6.42
S00002151,AG0105,2025-10-06,9.28,4.76
S00002152,AG0105,2025-10-10,7.46,6.86
S00002153,AG0105,2025-10-04,6.47,4.72
S00002154,AG0105,2025-10-19,5.3,5.33
S00002155,AG0105,2025-10-16,6.13,6.88
S00002156,AG0105,2025-10-14,7.35,6.3
S00002157,AG0105,2025-10-17,5.28,6.41
S00002158,AG0105,2025-10-13,5.15,4.55
S00002159,AG0105,2025-10-03,7.72,5.62
S00002160,AG0105,2025-10-26,7.81,6.17
S00002161,AG0105,2025-10-19,7.22,4.17
S00002162,AG0106,2025-10-08,5.33,2.91
S00002163,AG0106,2025-10-01,4.98,6.71
S00002164,AG0106,2025-10-19,6.55,5.5
S00002165,AG0106,2025-10-18,6.05,6.65
S00002166,AG0106,2025-10-16,5.6,4.71
S00002167,AG0106,2025-10-03,7.55,7.28
S00002168,AG0106,2025-10-12,5.6,5.28
S00002169,AG0106,2025-10-04,8.31,5.26
S00002170,AG0107,2025-10-17,6.87,4.28
S00002171,AG0107,2025-10-27,7.81,4.84
S00002172,AG0107,2025-10-13,7.08,5.25
S00002173,AG0107,2025-10-14,7.42,6.44
S00002174,AG0107,2025-10-01,5.71,5.01
S00002175,AG0107,2025-10-25,4.96,5.4
S00002176,AG0107,2025-10-06,5.71,6.75
S00002177,AG0107,2025-10-17,5.1,6.92
S00002178,AG0107,2025-10-06,7.08,5.72
S00002179,AG0107,2025-10-06,9.15,4.85
S00002180,AG0107,2025-10-13,7.46,4.6
S00002181,AG0107,2025-10-21,5.45,4.23
S00002182,AG0107,2025-10-21,5.98,5.42
S00002183,AG0107,2025-10-24,5.57,4.99
S00002184,AG0107,2025-10-06,6.59,5.15
S00002185,AG0108,2025-10-26,7.67,7.06
S00002186,AG0108,2025-10-18,6.49,5.53
S00002187,AG0108,2025-10-11,6.4,5.01
S00002188,AG0108,2025-10-08,6.98,5.65
S00002189,AG0108,2025-10-09,5.91,4.89
S00002190,AG0108,2025-10-25,4.59,3.88
S00002191,AG0108,2025-10-24,6.79,5.88
S00002192,AG0108,2025-10-06,5.88,4.08
S00002193,AG0108,2025-10-18,5.7,5.32
S00002194,AG0108,2025-10-11,7.53,4.22
S00002195,AG0108,2025-10-15,6.68,6.61
S00002196,AG0108,2025-10-15,7.48,5.2
S00002197,AG0109,2025-10-25,6.64,6.07
S00002198,AG0109,2025-10-09,6.15,5.32
S00002199,AG0109,2025-10-21,6.53,6.08
S00002200,AG0109,2025-10-22,6.1,3.69
S00002201,AG0109,2025-10-25,6.61,8.85
S00002202,AG0109,2025-10-21,7.41,4.79
S00002203,AG0109,2025-10-12,5.86,3.95
S00002204,AG0109,2025-10-09,6.47,6.71
S00002205,AG0110,2025-10-10,7.6,4.87
S00002206,AG0110,2025-10-20,5.81,5.99
S00002207,AG0110,2025-10-06,5.01,5.47
S00002208,AG0110,2025-10-05,6.58,4.91
S00002209,AG0110,2025-10-18,6.28,4.35
S00002210,AG0110,2025-10-03,7.69,3.67
S00002211,AG0110,2025-10-27,6.44,4.56
S00002212,AG0110,2025-10-02,6.36,6.08
S00002213,AG0110,2025-10-02,6.74,6.88
S00002214,AG0110,2025-10-06,5.38,5.22
S00002215,AG0110,2025-10-19,5.91,5.42
S00002216,AG0110,2025-10-20,7.24,5.31
S00002217,AG0110,2025-10-09,4.63,5.6
S00002218,AG0110,2025-10-01,7.77,5.29
S00002219,AG0110,2025-10-17,6.64,5.85
S00002220,AG0111,2025-10-20,6.12,5.01
S00002221,AG0111,2025-10-20,7.14,5.57
S00002222,AG0111,2025-10-13,4.67,4.85
S00002223,AG0111,2025-10-13,3.89,4.42
S00002224,AG0111,2025-10-02,7.31,5.79
S00002225,AG0112,2025-10-14,6.85,3.68
S00002226,AG0112,2025-10-05,7.45,3.97
S00002227,AG0112,2025-10-12,6.88,5.7
S00002228,AG0112,2025-10-18,8.42,5.58
S00002229,AG0112,2025-10-08,5.57,7.17
S00002230,AG0112,2025-10-14,3.62,5.17
S00002231,AG0112,2025-10-03,6.19,5.76
S00002232,AG0112,2025-10-27,5.9,6.05
S00002233,AG0112,2025-10-17,4.05,6.88
S00002234,AG0113,2025-10-15,6.44,4.52
S00002235,AG0113,2025-10-12,5.74,5.4
S00002236,AG0113,2025-10-11,7.68,5.03
S00002237,AG0113,2025-10-03,7.23,5.8
S00002238,AG0113,2025-10-07,4.94,5.44
S00002239,AG0113,2025-10-23,4.82,4.47
S00002240,AG0113,2025-10-25,6.19,5.99
S00002241,AG0113,2025-10-02,5.41,4.24
S00002242,AG0114,2025-10-21,7.99,5.32
S00002243,AG0114,2025-10-26,5.95,5.84
S00002244,AG0114,2025-10-11,7.3,5.56
S00002245,AG0114,2025-10-04,7.24,6.14
S00002246,AG0114,2025-10-04,5.29,4.16
S00002247,AG0114,2025-10-01,6.29,5.2
S00002248,AG0115,2025-10-15,7.8,3.81
S00002249,AG0115,2025-10-22,7.17,4.78
S00002250,AG0115,2025-10-08,7.09,3.93
S00002251,AG0115,2025-10-22,5.54,3.94
S00002252,AG0115,2025-10-07,6.68,5.91
S00002253,AG0115,2025-10-17,6.22,5.31
S00002254,AG0115,2025-10-27,9.34,4.52
S00002255,AG0116,2025-10-13,6.82,6.04
S00002256,AG0116,2025-10-02,6.8,5.6
S00002257,AG0116,2025-10-06,6.5,5.38
S00002258,AG0116,2025-10-13,4.15,6.92
S00002259,AG0116,2025-10-20,7.75,4.17
S00002260,AG0116,2025-10-03,8.76,5.49
S00002261,AG0116,2025-10-21,6.25,5.72
S00002262,AG0116,2025-10-21,5.86,4.92
S00002263,AG0117,2025-10-23,6.76,6.61
S00002264,AG0117,2025-10-08,6.64,5.35
S00002265,AG0117,2025-10-21,6.06,5.63
S00002266,AG0117,2025-10-13,5.05,5.12
S00002267,AG0117,2025-10-02,6.4,5.34
S00002268,AG0117,2025-10-09,6.7,5.32
S00002269,AG0117,2025-10-01,5.56,3.81
S00002270,AG0117,2025-10-15,3.43,5.69
S00002271,AG0117,2025-10-22,7.81,5.29
S00002272,AG0117,2025-10-26,5.64,5.23
S00002273,AG0117,2025-10-15,6.36,6.91
S00002274,AG0117,2025-10-10,6.36,6.28
S00002275,AG0117,2025-10-25,6.52,5.21
S00002276,AG0118,2025-10-07,7.53,4.35
S00002277,AG0118,2025-10-25,7.6,4.41
S00002278,AG0118,2025-10-04,7.93,5.42
S00002279,AG0118,2025-10-26,4.82,6.46
S00002280,AG0118,2025-10-03,4.7,6.42
S00002281,AG0118,2025-10-21,6.16,5.47
S00002282,AG0118,2025-10-15,6.21,4.96
S00002283,AG0118,2025-10-23,5.34,5.89
S00002284,AG0119,2025-10-15,6.93,5.09
S00002285,AG0119,2025-10-02,5.29,6.21
S00002286,AG0119,2025-10-16,5.7,6.35
S00002287,AG0119,2025-10-06,7.44,4.37
S00002288,AG0120,2025-10-12,6.75,6.71
S00002289,AG0120,2025-10-05,7.11,5.68
S00002290,AG0120,2025-10-10,5.62,6.28
S00002291,AG0120,2025-10-24,7.61,6.15
S00002292,AG0120,2025-10-09,5.33,3.97
S00002293,AG0120,2025-10-18,8.22,6.34
S00002294,AG0120,2025-10-07,6.2,4.35
S00002295,AG0120,2025-10-27,7.51,5.15
S00002296,AG0001,2025-11-03,7.15,5.79
S00002297,AG0001,2025-11-22,6.89,5.09
S00002298,AG0001,2025-11-23,6.17,4.85
S00002299,AG0001,2025-11-19,7.87,4.98
S00002300,AG0001,2025-11-08,6.24,4.94
S00002301,AG0001,2025-11-25,8.9,5.1
S00002302,AG0001,2025-11-25,6.29,5.74
S00002303,AG0001,2025-11-18,7.92,4.48
S00002304,AG0001,2025-11-25,8.34,5.44
S00002305,AG0001,2025-11-21,8.53,4.48
S00002306,AG0001,2025-11-01,6.62,5.0
S00002307,AG0002,2025-11-01,8.31,5.55
S00002308,AG0002,2025-11-10,5.64,5.8
S00002309,AG0002,2025-11-25,6.34,4.82
S00002310,AG0002,2025-11-22,5.69,5.59
S00002311,AG0002,2025-11-12,6.75,4.46
S00002312,AG0002,2025-11-24,4.4,7.27
S00002313,AG0002,2025-11-24,7.01,6.85
S00002314,AG0002,2025-11-19,5.84,5.99
S00002315,AG0002,2025-11-15,6.35,7.27
S00002316,AG0002,2025-11-02,5.52,5.97
S00002317,AG0002,2025-11-24,7.29,5.54
S00002318,AG0002,2025-11-14,6.52,6.0
S00002319,AG0002,2025-11-25,5.8,6.45
S00002320,AG0002,2025-11-15,7.6,7.12
S00002321,AG0002,2025-11-21,6.12,5.06
S00002322,AG0003,2025-11-07,5.98,5.8
S00002323,AG0003,2025-11-22,7.79,6.99
S00002324,AG0003,2025-11-22,6.07,4.45
S00002325,AG0003,2025-11-07,4.98,4.89
S00002326,AG0003,2025-11-18,6.63,5.91
S00002327,AG0003,2025-11-21,6.22,4.86
S00002328,AG0003,2025-11-02,7.69,5.66
S00002329,AG0003,2025-11-15,6.97,4.22
S00002330,AG0003,2025-11-17,5.38,5.53
S00002331,AG0003,2025-11-14,6.9,5.84
S00002332,AG0004,2025-11-10,7.0,6.71
S00002333,AG0004,2025-11-19,6.8,5.42
