event_id,account_id,event_timestamp,event_type
WA00001789,A003534,2026-05-06 12:00:00,DELIVERED
WA00001790,A002421,2026-07-09 09:00:00,READ
WA00001791,A000992,2025-11-21 17:00:00,REPLIED
WA00001792,A003945,2026-02-18 14:00:00,DELIVERED
WA00001793,A003609,2025-09-25 15:00:00,REPLIED
WA00001794,A002472,2025-10-10 17:00:00,SENT
WA00001795,A000028,2026-04-02 22:00:00,READ
WA00001796,A000350,2025-09-01 14:00:00,SENT
WA00001797,A003182,2026-04-21 09:00:00,REPLIED
WA00001798,A002379,2025-11-04 11:00:00,DELIVERED
WA00001799,A001843,2025-12-15 16:00:00,REPLIED
WA00001800,A000971,2026-03-05 22:00:00,REPLIED
WA00001801,A001832,2025-11-06 20:00:00,DELIVERED
WA00001802,A003087,2025-12-02 15:00:00,SENT
WA00001803,A003994,2025-09-15 15:00:00,FAILED
WA00001804,A002166,2026-05-20 19:00:00,DELIVERED
WA00001805,A003030,2025-09-25 15:00:00,DELIVERED
WA00001806,A002391,2026-07-27 15:00:00,DELIVERED
WA00001807,A000204,2026-08-18 15:00:00,REPLIED
WA00001808,A002146,2026-05-02 15:00:00,DELIVERED
WA00001809,A003210,2026-03-12 09:00:00,SENT
WA00001810,A002938,2026-07-22 13:00:00,READ
WA00001811,A003755,2026-05-07 18:00:00,READ
WA00001812,A000777,2026-05-25 11:00:00,DELIVERED
WA00001813,A003439,2026-06-07 19:00:00,DELIVERED
WA00001814,A000709,2025-09-23 12:00:00,DELIVERED
WA00001815,A000640,2025-11-26 21:00:00,SENT
WA00001816,A003208,2025-09-27 17:00:00,SENT
WA00001817,A000162,2025-10-11 22:00:00,REPLIED
WA00001818,A002815,2026-04-01 20:00:00,SENT
WA00001819,A003311,2026-02-13 21:00:00,DELIVERED
WA00001820,A002298,2025-10-04 19:00:00,FAILED
WA00001821,A001784,2026-05-21 15:00:00,SENT
WA00001822,A001933,2025-09-07 07:00:00,READ
WA00001823,A002408,2025-10-26 16:00:00,DELIVERED
WA00001824,A003230,2026-06-03 18:00:00,REPLIED
WA00001825,A003093,2026-02-06 19:00:00,SENT
WA00001826,A001074,2026-03-03 13:00:00,SENT
WA00001827,A001635,2025-12-19 10:00:00,REPLIED
WA00001828,A002069,2025-11-05 14:00:00,DELIVERED
WA00001829,A001362,2026-02-05 12:00:00,DELIVERED
WA00001830,A003853,2026-08-18 19:00:00,READ
WA00001831,A003545,2025-12-06 09:00:00,DELIVERED
WA00001832,A003215,2026-01-16 13:00:00,SENT
WA00001833,A001419,2025-12-11 22:00:00,DELIVERED
WA00001834,A000999,2026-05-05 19:00:00,SENT
WA00001835,A001820,2025-12-06 08:00:00,DELIVERED
WA00001836,A003325,2026-05-22 09:00:00,DELIVERED
WA00001837,A002708,2026-05-15 15:00:00,DELIVERED
WA00001838,A000492,2026-06-23 20:00:00,DELIVERED
WA00001839,A002852,2026-06-09 13:00:00,READ
WA00001840,A003010,2025-11-12 18:00:00,READ
WA00001841,A001523,2026-03-08 08:00:00,READ
WA00001842,A002004,2026-03-18 19:00:00,READ
WA00001843,A001738,2026-08-14 15:00:00,SENT
WA00001844,A000753,2025-11-27 12:00:00,FAILED
WA00001845,A001748,2025-10-16 17:00:00,DELIVERED
WA00001846,A001019,2026-01-02 17:00:00,FAILED
WA00001847,A000314,2026-06-14 20:00:00,FAILED
WA00001848,A003449,2026-02-04 10:00:00,DELIVERED
WA00001849,A000922,2025-10-10 07:00:00,SENT
WA00001850,A002731,2025-10-03 12:00:00,READ
WA00001851,A003014,2026-06-13 19:00:00,READ
WA00001852,A000639,2026-04-14 15:00:00,FAILED
WA00001853,A004032,2026-07-16 07:00:00,REPLIED
WA00001854,A003998,2026-05-24 13:00:00,READ
WA00001855,A003885,2026-05-01 11:00:00,REPLIED
WA00001856,A003910,2026-02-27 11:00:00,READ
WA00001857,A001447,2026-02-15 15:00:00,REPLIED
WA00001858,A003503,2026-05-09 21:00:00,READ
WA00001859,A000008,2026-03-08 16:00:00,DELIVERED
WA00001860,A001515,2025-11-19 17:00:00,READ
WA00001861,A001596,2025-09-11 10:00:00,READ
WA00001862,A000926,2026-07-12 14:00:00,DELIVERED
WA00001863,A003146,2025-10-04 14:00:00,DELIVERED
WA00001864,A003345,2026-08-03 18:00:00,READ
WA00001865,A003026,2026-01-24 10:00:00,DELIVERED
WA00001866,A002262,2025-09-05 07:00:00,DELIVERED
WA00001867,A003826,2026-02-21 16:00:00,FAILED
WA00001868,A002006,2026-02-10 12:00:00,DELIVERED
WA00001869,A002416,2026-01-24 08:00:00,READ
WA00001870,A001886,2025-10-21 14:00:00,SENT
WA00001871,A001942,2025-09-21 10:00:00,SENT
WA00001872,A001173,2026-05-08 08:00:00,READ
WA00001873,A001692,2025-11-14 08:00:00,DELIVERED
WA00001874,A002053,2025-09-03 11:00:00,DELIVERED
WA00001875,A001013,2026-07-17 09:00:00,FAILED
WA00001876,A000602,2026-08-11 22:00:00,DELIVERED
WA00001877,A002441,2026-02-15 20:00:00,DELIVERED
WA00001878,A002342,2025-12-15 15:00:00,REPLIED
WA00001879,A000350,2025-12-05 08:00:00,REPLIED
WA00001880,A000208,2026-03-23 18:00:00,FAILED
WA00001881,A001014,2026-03-27 17:00:00,READ
WA00001882,A001526,2026-03-07 07:00:00,FAILED
WA00001883,A000902,2026-06-09 18:00:00,SENT
WA00001884,A002023,2026-05-26 11:00:00,REPLIED
WA00001885,A002414,2026-04-17 08:00:00,FAILED
WA00001886,A001905,2025-11-21 10:00:00,FAILED
WA00001887,A001440,2026-02-10 15:00:00,DELIVERED
WA00001888,A003900,2026-07-01 07:00:00,READ
WA00001889,A001838,2025-12-09 19:00:00,DELIVERED
WA00001890,A003971,2025-10-03 16:00:00,REPLIED
WA00001891,A001952,2026-01-15 15:00:00,REPLIED
WA00001892,A002831,2025-11-04 14:00:00,REPLIED
WA00001893,A003383,2026-02-06 13:00:00,SENT
WA00001894,A002354,2026-02-05 10:00:00,READ
WA00001895,A001202,2026-03-22 19:00:00,SENT
WA00001896,A000592,2026-08-06 13:00:00,DELIVERED
WA00001897,A002678,2026-04-08 08:00:00,REPLIED
WA00001898,A001145,2026-06-26 10:00:00,SENT
WA00001899,A004019,2026-06-07 10:00:00,SENT
WA00001900,A001965,2026-03-20 11:00:00,DELIVERED
WA00001901,A003538,2026-07-21 11:00:00,DELIVERED
WA00001902,A003888,2026-05-23 12:00:00,DELIVERED
WA00001903,A002033,2026-05-19 17:00:00,DELIVERED
WA00001904,A000307,2025-09-17 22:00:00,FAILED
WA00001905,A000055,2025-11-08 16:00:00,FAILED
WA00001906,A003965,2026-01-12 08:00:00,DELIVERED
WA00001907,A000966,2025-09-19 07:00:00,FAILED
WA00001908,A003247,2026-05-17 09:00:00,REPLIED
WA00001909,A002079,2026-03-14 16:00:00,READ
WA00001910,A003006,2026-04-10 21:00:00,SENT
WA00001911,A003459,2026-04-11 17:00:00,REPLIED
WA00001912,A000960,2026-02-08 15:00:00,READ
WA00001913,A003795,2025-10-04 14:00:00,SENT
WA00001914,A004008,2025-09-09 07:00:00,FAILED
WA00001915,A001114,2025-11-27 13:00:00,READ
WA00001916,A000383,2026-01-03 07:00:00,READ
WA00001917,A003766,2026-07-15 07:00:00,DELIVERED
WA00001918,A004131,2026-02-22 16:00:00,READ
WA00001919,A000876,2026-03-07 12:00:00,REPLIED
WA00001920,A003905,2026-07-26 21:00:00,READ
WA00001921,A000962,2026-04-26 18:00:00,READ
WA00001922,A000870,2025-10-22 19:00:00,REPLIED
WA00001923,A002025,2026-02-16 09:00:00,READ
WA00001924,A000418,2026-03-27 22:00:00,SENT
WA00001925,A000352,2025-12-25 13:00:00,DELIVERED
WA00001926,A000195,2025-09-25 11:00:00,REPLIED
WA00001927,A001833,2026-06-14 12:00:00,DELIVERED
WA00001928,A001120,2026-06-24 20:00:00,REPLIED
WA00001929,A003132,2026-05-06 16:00:00,DELIVERED
WA00001930,A003283,2026-06-14 10:00:00,REPLIED
WA00001931,A003570,2026-02-19 11:00:00,REPLIED
WA00001932,A001684,2026-04-16 14:00:00,REPLIED
WA00001933,A001347,2026-02-10 18:00:00,REPLIED
WA00001934,A000134,2026-04-07 13:00:00,DELIVERED
WA00001935,A002431,2026-01-23 19:00:00,READ
WA00001936,A002650,2026-02-23 21:00:00,SENT
WA00001937,A003085,2026-02-10 10:00:00,DELIVERED
WA00001938,A002366,2026-02-08 10:00:00,READ
WA00001939,A000484,2025-11-17 20:00:00,DELIVERED
WA00001940,A000614,2025-10-23 18:00:00,DELIVERED
WA00001941,A002303,2025-11-12 20:00:00,REPLIED
WA00001942,A003188,2026-02-08 13:00:00,READ
WA00001943,A002095,2025-10-17 22:00:00,READ
WA00001944,A001726,2026-04-18 10:00:00,READ
WA00001945,A002267,2026-02-09 22:00:00,DELIVERED
WA00001946,A000395,2026-06-18 15:00:00,READ
WA00001947,A000864,2025-09-14 18:00:00,DELIVERED
WA00001948,A002822,2026-04-11 11:00:00,REPLIED
WA00001949,A000862,2026-08-01 22:00:00,SENT
WA00001950,A000199,2026-06-18 07:00:00,REPLIED
WA00001951,A004032,2026-02-07 14:00:00,REPLIED
WA00001952,A000265,2026-03-27 08:00:00,FAILED
WA00001953,A002959,2026-05-26 19:00:00,FAILED
WA00001954,A001686,2026-08-25 12:00:00,REPLIED
WA00001955,A001997,2026-08-18 21:00:00,DELIVERED
WA00001956,A002089,2025-12-05 10:00:00,READ
WA00001957,A000079,2026-04-12 19:00:00,REPLIED
WA00001958,A002028,2025-09-08 14:00:00,SENT
WA00001959,A003758,2025-10-26 14:00:00,READ
WA00001960,A003574,2026-08-27 08:00:00,READ
WA00001961,A001638,2026-05-27 09:00:00,SENT
WA00001962,A003524,2025-10-22 18:00:00,READ
WA00001963,A001338,2025-10-20 17:00:00,DELIVERED
WA00001964,A003452,2026-02-27 21:00:00,FAILED
WA00001965,A001416,2026-04-16 21:00:00,REPLIED
WA00001966,A000482,2026-03-23 11:00:00,DELIVERED
WA00001967,A004021,2026-05-11 19:00:00,DELIVERED
WA00001968,A000717,2025-11-07 10:00:00,FAILED
WA00001969,A003164,2025-09-17 19:00:00,READ
WA00001970,A000670,2026-08-25 20:00:00,FAILED
WA00001971,A000133,2026-05-18 18:00:00,REPLIED
WA00001972,A001136,2025-09-12 16:00:00,FAILED
WA00001973,A002273,2026-01-17 13:00:00,SENT
WA00001974,A002745,2026-03-12 07:00:00,READ
WA00001975,A001426,2026-07-18 15:00:00,DELIVERED
WA00001976,A003034,2026-02-24 11:00:00,REPLIED
WA00001977,A004100,2025-10-12 18:00:00,DELIVERED
WA00001978,A002472,2025-10-16 19:00:00,READ
WA00001979,A001613,2026-06-16 10:00:00,SENT
WA00001980,A003628,2026-02-09 10:00:00,REPLIED
WA00001981,A000372,2025-09-25 08:00:00,REPLIED
WA00001982,A000959,2026-04-24 12:00:00,REPLIED
WA00001983,A004145,2026-05-22 18:00:00,READ
WA00001984,A002235,2026-08-14 08:00:00,DELIVERED
WA00001985,A000001,2025-10-07 12:00:00,REPLIED
WA00001986,A000547,2025-12-14 07:00:00,DELIVERED
WA00001987,A002686,2026-08-17 14:00:00,DELIVERED
WA00001988,A000673,2026-07-17 12:00:00,SENT
WA00001989,A001110,2025-09-23 11:00:00,REPLIED
WA00001990,A001837,2026-04-22 15:00:00,REPLIED
WA00001991,A001477,2026-02-23 13:00:00,FAILED
WA00001992,A003063,2026-08-04 16:00:00,SENT
WA00001993,A003807,2026-02-11 10:00:00,DELIVERED
WA00001994,A002005,2025-12-17 11:00:00,READ
WA00001995,A002567,2026-07-25 18:00:00,SENT
WA00001996,A000668,2026-06-02 14:00:00,REPLIED
WA00001997,A003632,2026-04-23 18:00:00,REPLIED
WA00001998,A003653,2025-12-27 07:00:00,SENT
WA00001999,A003096,2026-08-27 11:00:00,READ
WA00002000,A001307,2026-05-10 14:00:00,READ
WA00002001,A003597,2026-06-21 07:00:00,READ
WA00002002,A003537,2026-04-25 15:00:00,SENT
WA00002003,A000542,2026-07-11 18:00:00,READ
WA00002004,A002144,2026-08-14 22:00:00,DELIVERED
WA00002005,A001809,2026-05-26 22:00:00,DELIVERED
WA00002006,A002672,2026-04-01 11:00:00,FAILED
WA00002007,A003956,2026-06-15 14:00:00,DELIVERED
WA00002008,A002555,2026-05-03 10:00:00,SENT
WA00002009,A000036,2025-12-02 07:00:00,REPLIED
WA00002010,A003935,2026-07-18 07:00:00,FAILED
WA00002011,A002215,2026-05-17 17:00:00,DELIVERED
WA00002012,A000402,2026-01-13 15:00:00,READ
WA00002013,A000434,2026-08-26 14:00:00,READ
WA00002014,A002543,2025-11-26 12:00:00,REPLIED
WA00002015,A001082,2025-09-25 20:00:00,REPLIED
WA00002016,A003352,2026-07-01 21:00:00,DELIVERED
WA00002017,A001021,2025-09-08 16:00:00,READ
WA00002018,A000040,2025-10-17 20:00:00,DELIVERED
WA00002019,A002730,2025-11-11 08:00:00,SENT
WA00002020,A001378,2025-12-09 07:00:00,DELIVERED
WA00002021,A002304,2026-08-20 19:00:00,DELIVERED
WA00002022,A003122,2026-03-10 16:00:00,READ
WA00002023,A002528,2025-11-07 08:00:00,REPLIED
WA00002024,A001807,2026-05-15 15:00:00,READ
WA00002025,A002321,2025-11-05 09:00:00,READ
WA00002026,A004080,2026-04-19 22:00:00,READ
WA00002027,A002728,2026-07-08 22:00:00,DELIVERED
WA00002028,A000555,2026-07-03 10:00:00,READ
WA00002029,A000878,2025-11-14 14:00:00,REPLIED
WA00002030,A003556,2026-01-04 14:00:00,DELIVERED
WA00002031,A003561,2026-01-09 15:00:00,DELIVERED
WA00002032,A004031,2026-06-16 20:00:00,SENT
WA00002033,A000216,2026-07-27 20:00:00,REPLIED
WA00002034,A002902,2026-01-18 16:00:00,FAILED
WA00002035,A002710,2026-01-15 14:00:00,DELIVERED
WA00002036,A000482,2026-05-06 11:00:00,SENT
WA00002037,A001536,2025-12-13 16:00:00,REPLIED
WA00002038,A000308,2025-12-18 09:00:00,REPLIED
WA00002039,A002039,2026-02-21 21:00:00,DELIVERED
WA00002040,A001303,2026-08-18 11:00:00,SENT
WA00002041,A000147,2026-02-05 14:00:00,FAILED
WA00002042,A003498,2026-07-25 15:00:00,SENT
WA00002043,A000195,2026-07-09 11:00:00,READ
WA00002044,A003533,2026-02-10 21:00:00,DELIVERED
WA00002045,A003688,2025-11-16 15:00:00,DELIVERED
WA00002046,A003734,2026-05-10 13:00:00,DELIVERED
WA00002047,A000057,2026-07-04 13:00:00,DELIVERED
WA00002048,A002413,2025-10-23 12:00:00,REPLIED
WA00002049,A001610,2026-07-08 10:00:00,DELIVERED
WA00002050,A000866,2025-10-18 08:00:00,DELIVERED
WA00002051,A003898,2025-11-24 17:00:00,DELIVERED
WA00002052,A002020,2026-03-11 10:00:00,READ
WA00002053,A003641,2026-08-19 11:00:00,READ
WA00002054,A002020,2026-07-07 08:00:00,READ
WA00002055,A001448,2025-09-27 19:00:00,DELIVERED
WA00002056,A002730,2025-11-06 07:00:00,READ
WA00002057,A001009,2025-09-22 17:00:00,DELIVERED
WA00002058,A002630,2025-09-21 20:00:00,DELIVERED
WA00002059,A001492,2026-06-06 21:00:00,REPLIED
WA00002060,A001907,2025-12-09 09:00:00,DELIVERED
WA00002061,A001995,2025-11-27 17:00:00,READ
WA00002062,A002207,2026-01-10 15:00:00,READ
WA00002063,A002272,2025-11-27 12:00:00,FAILED
WA00002064,A001342,2025-09-22 20:00:00,SENT
WA00002065,A001459,2026-05-15 14:00:00,DELIVERED
WA00002066,A000028,2025-10-27 22:00:00,DELIVERED
WA00002067,A003673,2025-12-27 13:00:00,DELIVERED
WA00002068,A003609,2025-10-12 12:00:00,REPLIED
WA00002069,A002499,2025-09-27 15:00:00,DELIVERED
WA00002070,A001951,2026-02-16 11:00:00,READ
WA00002071,A003033,2025-09-19 11:00:00,REPLIED
WA00002072,A003962,2026-03-13 11:00:00,READ
WA00002073,A001111,2026-01-14 12:00:00,READ
WA00002074,A001831,2026-04-10 07:00:00,DELIVERED
WA00002075,A000679,2026-07-22 10:00:00,FAILED
WA00002076,A001312,2026-03-19 10:00:00,FAILED
WA00002077,A001700,2025-10-21 12:00:00,READ
WA00002078,A000216,2025-11-20 07:00:00,FAILED
WA00002079,A002374,2025-12-15 17:00:00,READ
WA00002080,A001656,2026-08-09 19:00:00,READ
WA00002081,A001340,2025-12-01 16:00:00,READ
WA00002082,A002951,2026-02-04 20:00:00,DELIVERED
WA00002083,A002034,2026-08-26 09:00:00,REPLIED
WA00002084,A003081,2026-07-27 07:00:00,SENT
WA00002085,A000078,2025-12-07 15:00:00,SENT
WA00002086,A003695,2026-04-09 08:00:00,FAILED
WA00002087,A001168,2026-08-15 11:00:00,FAILED
WA00002088,A003455,2026-07-08 10:00:00,REPLIED
WA00002089,A001373,2025-11-14 17:00:00,READ
WA00002090,A004109,2025-09-27 11:00:00,REPLIED
WA00002091,A001006,2025-10-19 18:00:00,READ
WA00002092,A002638,2026-03-12 18:00:00,DELIVERED
WA00002093,A000540,2025-10-17 09:00:00,DELIVERED
WA00002094,A003799,2026-04-02 15:00:00,FAILED
WA00002095,A003911,2026-05-20 11:00:00,DELIVERED
WA00002096,A003087,2026-05-22 07:00:00,DELIVERED
WA00002097,A000642,2026-07-11 15:00:00,DELIVERED
WA00002098,A000452,2026-02-01 18:00:00,REPLIED
WA00002099,A003091,2026-01-13 12:00:00,READ
WA00002100,A000410,2025-11-18 22:00:00,REPLIED
WA00002101,A003166,2026-05-24 07:00:00,SENT
WA00002102,A002000,2025-11-22 08:00:00,DELIVERED
WA00002103,A000695,2025-12-25 12:00:00,REPLIED
WA00002104,A001290,2025-09-27 07:00:00,SENT
WA00002105,A001135,2026-03-20 10:00:00,REPLIED
WA00002106,A003132,2026-05-11 21:00:00,DELIVERED
WA00002107,A003517,2026-06-11 14:00:00,READ
WA00002108,A002611,2025-12-12 19:00:00,SENT
WA00002109,A000397,2026-03-18 22:00:00,READ
WA00002110,A003947,2026-05-24 11:00:00,FAILED
WA00002111,A003588,2025-11-11 14:00:00,DELIVERED
WA00002112,A003207,2026-03-26 13:00:00,DELIVERED
WA00002113,A002453,2026-07-14 14:00:00,REPLIED
WA00002114,A001902,2025-09-17 08:00:00,DELIVERED
WA00002115,A003200,2025-09-04 20:00:00,READ
WA00002116,A003417,2026-02-25 18:00:00,DELIVERED
WA00002117,A003351,2026-03-13 14:00:00,DELIVERED
WA00002118,A003199,2026-07-18 16:00:00,DELIVERED
WA00002119,A001200,2025-12-01 11:00:00,DELIVERED
WA00002120,A001658,2026-06-25 22:00:00,SENT
WA00002121,A000757,2026-07-26 15:00:00,REPLIED
WA00002122,A002659,2026-05-27 17:00:00,DELIVERED
WA00002123,A000464,2025-12-22 16:00:00,FAILED
WA00002124,A003703,2025-11-13 19:00:00,REPLIED
WA00002125,A001750,2025-09-20 09:00:00,DELIVERED
WA00002126,A004104,2025-12-26 16:00:00,REPLIED
WA00002127,A000453,2026-07-17 14:00:00,READ
WA00002128,A001469,2026-08-14 10:00:00,DELIVERED
WA00002129,A003917,2026-07-07 11:00:00,SENT
WA00002130,A002406,2026-08-05 15:00:00,SENT
WA00002131,A004149,2026-02-25 11:00:00,DELIVERED
WA00002132,A001635,2025-12-01 22:00:00,READ
WA00002133,A001344,2026-08-23 08:00:00,DELIVERED
WA00002134,A003127,2025-09-26 22:00:00,FAILED
WA00002135,A004162,2026-07-06 16:00:00,REPLIED
WA00002136,A003733,2026-03-04 09:00:00,READ
WA00002137,A001182,2026-05-09 19:00:00,DELIVERED
WA00002138,A003400,2026-01-01 07:00:00,REPLIED
WA00002139,A003923,2025-12-20 16:00:00,READ
WA00002140,A000315,2025-12-27 20:00:00,SENT
WA00002141,A000984,2025-10-15 12:00:00,REPLIED
WA00002142,A001961,2026-04-02 15:00:00,READ
WA00002143,A000232,2026-05-20 08:00:00,DELIVERED
WA00002144,A002355,2026-06-24 15:00:00,REPLIED
WA00002145,A002987,2026-02-23 11:00:00,DELIVERED
WA00002146,A003016,2026-04-25 12:00:00,READ
WA00002147,A000901,2025-10-09 09:00:00,REPLIED
WA00002148,A001383,2025-11-21 13:00:00,READ
WA00002149,A003312,2025-12-21 20:00:00,DELIVERED
WA00002150,A003862,2025-12-04 17:00:00,DELIVERED
WA00002151,A003614,2026-01-11 21:00:00,DELIVERED
WA00002152,A000505,2025-10-25 11:00:00,REPLIED
WA00002153,A002956,2026-01-13 20:00:00,FAILED
WA00002154,A002540,2026-06-13 22:00:00,DELIVERED
WA00002155,A000264,2026-08-08 08:00:00,SENT
WA00002156,A002076,2026-08-02 07:00:00,REPLIED
WA00002157,A000996,2026-06-18 21:00:00,REPLIED
WA00002158,A003858,2025-12-20 15:00:00,REPLIED
WA00002159,A003524,2026-02-14 16:00:00,DELIVERED
WA00002160,A002464,2025-09-09 12:00:00,DELIVERED
WA00002161,A003454,2025-12-17 15:00:00,FAILED
WA00002162,A003849,2025-09-18 10:00:00,DELIVERED
WA00002163,A002492,2026-02-24 08:00:00,FAILED
WA00002164,A003847,2026-08-06 11:00:00,REPLIED
WA00002165,A002362,2026-04-18 19:00:00,REPLIED
WA00002166,A002958,2026-08-03 22:00:00,REPLIED
WA00002167,A002160,2025-10-02 08:00:00,DELIVERED
WA00002168,A003665,2026-07-27 15:00:00,REPLIED
WA00002169,A002038,2026-03-01 20:00:00,DELIVERED
WA00002170,A001017,2026-04-07 21:00:00,DELIVERED
WA00002171,A000130,2025-12-08 19:00:00,SENT
WA00002172,A001182,2025-10-12 21:00:00,SENT
WA00002173,A004187,2025-12-14 21:00:00,DELIVERED
WA00002174,A002328,2026-05-12 08:00:00,DELIVERED
WA00002175,A003645,2026-05-17 12:00:00,DELIVERED
WA00002176,A002457,2026-04-14 12:00:00,DELIVERED
WA00002177,A003947,2025-10-19 10:00:00,DELIVERED
WA00002178,A002075,2026-01-07 19:00:00,READ
WA00002179,A003774,2026-02-25 15:00:00,DELIVERED
WA00002180,A001414,2025-10-26 15:00:00,REPLIED
WA00002181,A001408,2026-08-08 11:00:00,DELIVERED
WA00002182,A003708,2025-10-24 21:00:00,FAILED
WA00002183,A003406,2026-03-23 15:00:00,DELIVERED
WA00002184,A004162,2026-04-25 15:00:00,DELIVERED
WA00002185,A001015,2026-04-23 17:00:00,REPLIED
WA00002186,A000585,2025-10-08 22:00:00,DELIVERED
WA00002187,A003818,2026-05-13 21:00:00,FAILED
WA00002188,A001733,2026-05-20 22:00:00,REPLIED
WA00002189,A000077,2025-12-07 08:00:00,SENT
WA00002190,A001109,2025-10-21 11:00:00,DELIVERED
WA00002191,A000229,2025-11-09 11:00:00,DELIVERED
WA00002192,A000494,2025-12-13 20:00:00,SENT
WA00002193,A002756,2026-07-27 14:00:00,FAILED
WA00002194,A003821,2026-06-07 16:00:00,DELIVERED
WA00002195,A003058,2025-10-26 07:00:00,DELIVERED
WA00002196,A001160,2026-06-07 21:00:00,READ
WA00002197,A002374,2026-07-18 14:00:00,SENT
WA00002198,A004157,2026-02-23 20:00:00,READ
WA00002199,A001157,2025-11-11 13:00:00,READ
WA00002200,A000108,2025-10-22 20:00:00,FAILED
WA00002201,A000569,2026-02-08 18:00:00,DELIVERED
WA00002202,A003317,2026-02-05 08:00:00,FAILED
WA00002203,A000946,2025-11-09 11:00:00,FAILED
WA00002204,A003490,2026-06-07 16:00:00,FAILED
WA00002205,A003451,2025-10-06 11:00:00,DELIVERED
WA00002206,A000036,2026-02-27 12:00:00,DELIVERED
WA00002207,A003869,2025-09-10 16:00:00,READ
WA00002208,A000575,2025-12-02 22:00:00,FAILED
WA00002209,A003458,2026-03-13 09:00:00,DELIVERED
WA00002210,A003420,2026-07-16 08:00:00,READ
WA00002211,A000678,2025-09-08 15:00:00,DELIVERED
WA00002212,A004053,2025-11-16 13:00:00,READ
WA00002213,A000312,2026-01-21 08:00:00,REPLIED
WA00002214,A001125,2025-09-24 18:00:00,REPLIED
WA00002215,A000024,2026-08-13 12:00:00,DELIVERED
WA00002216,A000699,2026-06-14 10:00:00,READ
WA00002217,A004181,2025-10-19 16:00:00,REPLIED
WA00002218,A002593,2026-06-04 12:00:00,REPLIED
WA00002219,A003367,2025-11-24 11:00:00,DELIVERED
WA00002220,A002337,2025-12-16 17:00:00,REPLIED
WA00002221,A004011,2026-03-03 15:00:00,READ
WA00002222,A000903,2026-05-25 17:00:00,READ
WA00002223,A000238,2026-02-05 21:00:00,REPLIED
WA00002224,A000371,2026-05-01 16:00:00,DELIVERED
WA00002225,A002570,2026-02-21 19:00:00,DELIVERED
WA00002226,A001087,2025-12-03 15:00:00,DELIVERED
WA00002227,A002012,2026-01-27 15:00:00,REPLIED
WA00002228,A003277,2026-07-10 15:00:00,DELIVERED
WA00002229,A000318,2026-08-10 20:00:00,DELIVERED
WA00002230,A002864,2026-06-09 22:00:00,REPLIED
WA00002231,A003217,2025-10-09 13:00:00,READ
WA00002232,A000696,2026-08-07 16:00:00,SENT
WA00002233,A003484,2026-01-20 07:00:00,FAILED
WA00002234,A000198,2026-04-20 15:00:00,DELIVERED
WA00002235,A001414,2026-08-06 16:00:00,DELIVERED
WA00002236,A001738,2025-12-04 10:00:00,FAILED
WA00002237,A002584,2025-12-22 12:00:00,FAILED
WA00002238,A001842,2026-04-02 09:00:00,SENT
WA00002239,A001469,2025-10-04 16:00:00,DELIVERED
WA00002240,A002992,2026-07-23 15:00:00,DELIVERED
WA00002241,A000694,2026-01-23 12:00:00,SENT
WA00002242,A000873,2026-01-15 13:00:00,DELIVERED
WA00002243,A002324,2025-11-17 10:00:00,READ
WA00002244,A001089,2026-03-12 07:00:00,READ
WA00002245,A002133,2025-12-06 09:00:00,SENT
WA00002246,A003979,2025-10-20 08:00:00,DELIVERED
WA00002247,A001625,2025-10-27 08:00:00,DELIVERED
WA00002248,A001489,2026-08-04 13:00:00,FAILED
WA00002249,A000765,2026-04-19 19:00:00,READ
WA00002250,A000081,2026-06-05 18:00:00,REPLIED
WA00002251,A000540,2025-11-03 07:00:00,READ
WA00002252,A000042,2026-01-11 09:00:00,REPLIED
WA00002253,A003676,2026-05-25 21:00:00,READ
WA00002254,A002250,2026-06-05 12:00:00,DELIVERED
WA00002255,A001671,2025-09-14 12:00:00,READ
WA00002256,A004171,2026-07-26 15:00:00,DELIVERED
WA00002257,A000324,2026-04-06 21:00:00,DELIVERED
WA00002258,A001373,2025-09-16 22:00:00,DELIVERED
WA00002259,A002051,2026-01-04 19:00:00,DELIVERED
WA00002260,A001280,2026-07-08 18:00:00,DELIVERED
WA00002261,A003359,2026-06-24 12:00:00,DELIVERED
WA00002262,A003472,2025-10-12 18:00:00,SENT
