targeting_id,account_id,target_date,campaign_id,strategy,priority_band,propensity_score
T000001255,A000282,2025-10-02,C002,OLD_TARGETING,HIGH,0.473
T000001256,A003674,2025-10-07,C002,OLD_TARGETING,HIGH,0.458
T000001257,A001599,2025-10-10,C002,OLD_TARGETING,LOW,0.177
T000001258,A002238,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.767
T000001259,A003448,2025-10-23,C002,OLD_TARGETING,HIGH,0.918
T000001260,A001985,2025-10-21,C002,OLD_TARGETING,HIGH,0.127
T000001261,A002779,2025-10-27,C002,OLD_TARGETING,MEDIUM,0.495
T000001262,A003313,2025-10-22,C002,OLD_TARGETING,LOW,0.977
T000001263,A002901,2025-10-10,C002,OLD_TARGETING,HIGH,0.202
T000001264,A002319,2025-10-21,C002,OLD_TARGETING,LOW,0.806
T000001265,A000022,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.921
T000001266,A004080,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.486
T000001267,A003883,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.518
T000001268,A000435,2025-10-20,C002,OLD_TARGETING,LOW,0.797
T000001269,A001708,2025-10-23,C002,OLD_TARGETING,LOW,0.901
T000001270,A001602,2025-10-20,C002,OLD_TARGETING,HIGH,0.876
T000001271,A001530,2025-10-16,C002,OLD_TARGETING,LOW,0.14
T000001272,A003594,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.823
T000001273,A003035,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.881
T000001274,A000565,2025-10-11,C002,OLD_TARGETING,MEDIUM,0.298
T000001275,A001388,2025-10-18,C002,OLD_TARGETING,HIGH,0.812
T000001276,A001069,2025-10-08,C002,OLD_TARGETING,LOW,0.39
T000001277,A003711,2025-10-26,C002,OLD_TARGETING,LOW,0.836
T000001278,A001206,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.909
T000001279,A003268,2025-10-20,C002,OLD_TARGETING,HIGH,0.709
T000001280,A002590,2025-10-03,C002,OLD_TARGETING,MEDIUM,0.545
T000001281,A001071,2025-10-20,C002,OLD_TARGETING,HIGH,0.133
T000001282,A000425,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.316
T000001283,A001723,2025-10-22,C002,OLD_TARGETING,HIGH,0.871
T000001284,A000418,2025-10-01,C002,OLD_TARGETING,HIGH,0.376
T000001285,A003660,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.337
T000001286,A002490,2025-10-13,C002,OLD_TARGETING,MEDIUM,0.265
T000001287,A003656,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.976
T000001288,A001070,2025-10-15,C002,OLD_TARGETING,LOW,0.46
T000001289,A004031,2025-10-26,C002,OLD_TARGETING,HIGH,0.124
T000001290,A001208,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.986
T000001291,A003627,2025-10-27,C002,OLD_TARGETING,MEDIUM,0.148
T000001292,A003952,2025-10-16,C002,OLD_TARGETING,HIGH,0.165
T000001293,A001503,2025-10-20,C002,OLD_TARGETING,HIGH,0.832
T000001294,A003763,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.314
T000001295,A000567,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.592
T000001296,A002459,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.625
T000001297,A000312,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.595
T000001298,A000846,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.735
T000001299,A003472,2025-10-10,C002,OLD_TARGETING,HIGH,0.683
T000001300,A002033,2025-10-21,C002,OLD_TARGETING,HIGH,0.646
T000001301,A001483,2025-10-25,C002,OLD_TARGETING,LOW,0.341
T000001302,A000406,2025-10-15,C002,OLD_TARGETING,LOW,0.125
T000001303,A001020,2025-10-07,C002,OLD_TARGETING,HIGH,0.163
T000001304,A002831,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.511
T000001305,A000199,2025-10-18,C002,OLD_TARGETING,LOW,0.889
T000001306,A000806,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.66
T000001307,A003176,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.581
T000001308,A000593,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.958
T000001309,A002102,2025-10-18,C002,OLD_TARGETING,LOW,0.433
T000001310,A003592,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.171
T000001311,A002031,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.145
T000001312,A003734,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.593
T000001313,A000664,2025-10-13,C002,OLD_TARGETING,LOW,0.255
T000001314,A001061,2025-10-11,C002,OLD_TARGETING,LOW,0.233
T000001315,A003418,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.773
T000001316,A003759,2025-10-15,C002,OLD_TARGETING,HIGH,0.68
T000001317,A002374,2025-10-02,C002,OLD_TARGETING,LOW,0.54
T000001318,A001687,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.263
T000001319,A002165,2025-10-07,C002,OLD_TARGETING,LOW,0.962
T000001320,A003353,2025-10-01,C002,OLD_TARGETING,HIGH,0.795
T000001321,A001517,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.653
T000001322,A001973,2025-10-01,C002,OLD_TARGETING,MEDIUM,0.806
T000001323,A001552,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.877
T000001324,A002546,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.464
T000001325,A000859,2025-10-09,C002,OLD_TARGETING,LOW,0.319
T000001326,A002662,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.798
T000001327,A003953,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.901
T000001328,A002273,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.896
T000001329,A000005,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.932
T000001330,A000445,2025-10-13,C002,OLD_TARGETING,MEDIUM,0.615
T000001331,A002480,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.745
T000001332,A000332,2025-10-01,C002,OLD_TARGETING,MEDIUM,0.547
T000001333,A002995,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.469
T000001334,A003868,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.834
T000001335,A003740,2025-10-03,C002,OLD_TARGETING,HIGH,0.398
T000001336,A000116,2025-10-19,C002,OLD_TARGETING,LOW,0.372
T000001337,A000229,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.354
T000001338,A000646,2025-10-21,C002,OLD_TARGETING,LOW,0.58
T000001339,A003469,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.622
T000001340,A002235,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.22
T000001341,A002475,2025-10-13,C002,OLD_TARGETING,MEDIUM,0.572
T000001342,A000851,2025-10-17,C002,OLD_TARGETING,HIGH,0.422
T000001343,A000826,2025-10-18,C002,OLD_TARGETING,LOW,0.137
T000001344,A000700,2025-10-21,C002,OLD_TARGETING,HIGH,0.567
T000001345,A001478,2025-10-08,C002,OLD_TARGETING,LOW,0.569
T000001346,A002825,2025-10-27,C002,OLD_TARGETING,MEDIUM,0.937
T000001347,A000706,2025-10-19,C002,OLD_TARGETING,HIGH,0.57
T000001348,A000744,2025-10-07,C002,OLD_TARGETING,MEDIUM,0.367
T000001349,A001923,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.964
T000001350,A002394,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.599
T000001351,A003323,2025-10-18,C002,OLD_TARGETING,LOW,0.443
T000001352,A002008,2025-10-15,C002,OLD_TARGETING,HIGH,0.744
T000001353,A002743,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.621
T000001354,A004191,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.563
T000001355,A002127,2025-10-02,C002,OLD_TARGETING,LOW,0.205
T000001356,A000057,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.653
T000001357,A001825,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.858
T000001358,A000946,2025-10-14,C002,OLD_TARGETING,MEDIUM,0.902
T000001359,A004145,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.436
T000001360,A001445,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.924
T000001361,A001101,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.73
T000001362,A001315,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.88
T000001363,A001023,2025-10-24,C002,OLD_TARGETING,HIGH,0.932
T000001364,A002782,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.241
T000001365,A002020,2025-10-22,C002,OLD_TARGETING,HIGH,0.429
T000001366,A002132,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.211
T000001367,A000116,2025-10-07,C002,OLD_TARGETING,LOW,0.382
T000001368,A000831,2025-10-14,C002,OLD_TARGETING,LOW,0.249
T000001369,A003821,2025-10-06,C002,OLD_TARGETING,HIGH,0.584
T000001370,A003751,2025-10-06,C002,OLD_TARGETING,LOW,0.781
T000001371,A003425,2025-10-11,C002,OLD_TARGETING,LOW,0.618
T000001372,A000851,2025-10-03,C002,OLD_TARGETING,HIGH,0.353
T000001373,A002362,2025-10-20,C002,OLD_TARGETING,LOW,0.56
T000001374,A000070,2025-10-05,C002,OLD_TARGETING,HIGH,0.568
T000001375,A000819,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.924
T000001376,A002321,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.817
T000001377,A000965,2025-10-15,C002,OLD_TARGETING,HIGH,0.521
T000001378,A001118,2025-10-13,C002,OLD_TARGETING,MEDIUM,0.613
T000001379,A000283,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.363
T000001380,A001054,2025-10-01,C002,OLD_TARGETING,HIGH,0.2
T000001381,A003593,2025-10-12,C002,OLD_TARGETING,LOW,0.123
T000001382,A003360,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.838
T000001383,A000857,2025-10-16,C002,OLD_TARGETING,LOW,0.132
T000001384,A003573,2025-10-25,C002,OLD_TARGETING,HIGH,0.47
T000001385,A002979,2025-10-16,C002,OLD_TARGETING,LOW,0.453
T000001386,A002248,2025-10-05,C002,OLD_TARGETING,LOW,0.616
T000001387,A000069,2025-10-25,C002,OLD_TARGETING,LOW,0.709
T000001388,A000982,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.315
T000001389,A001798,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.511
T000001390,A001013,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.312
T000001391,A003713,2025-10-03,C002,OLD_TARGETING,MEDIUM,0.437
T000001392,A002087,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.197
T000001393,A002138,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.863
T000001394,A002305,2025-10-16,C002,OLD_TARGETING,LOW,0.873
T000001395,A003186,2025-10-02,C002,OLD_TARGETING,LOW,0.98
T000001396,A001752,2025-10-11,C002,OLD_TARGETING,HIGH,0.951
T000001397,A000256,2025-10-05,C002,OLD_TARGETING,HIGH,0.651
T000001398,A000977,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.849
T000001399,A002835,2025-10-03,C002,OLD_TARGETING,MEDIUM,0.736
T000001400,A002860,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.277
T000001401,A000034,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.58
T000001402,A001289,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.597
T000001403,A001117,2025-10-08,C002,OLD_TARGETING,HIGH,0.578
T000001404,A003092,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.702
T000001405,A000749,2025-10-11,C002,OLD_TARGETING,HIGH,0.17
T000001406,A003861,2025-10-09,C002,OLD_TARGETING,HIGH,0.382
T000001407,A004143,2025-10-06,C002,OLD_TARGETING,HIGH,0.265
T000001408,A002315,2025-10-06,C002,OLD_TARGETING,LOW,0.51
T000001409,A002516,2025-10-03,C002,OLD_TARGETING,HIGH,0.478
T000001410,A000700,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.922
T000001411,A003536,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.733
T000001412,A001207,2025-10-06,C002,OLD_TARGETING,LOW,0.411
T000001413,A004181,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.563
T000001414,A003206,2025-10-12,C002,OLD_TARGETING,LOW,0.971
T000001415,A003346,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.732
T000001416,A004046,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.397
T000001417,A001406,2025-10-01,C002,OLD_TARGETING,MEDIUM,0.728
T000001418,A003857,2025-10-13,C002,OLD_TARGETING,HIGH,0.642
T000001419,A003720,2025-10-15,C002,OLD_TARGETING,HIGH,0.533
T000001420,A002158,2025-10-24,C002,OLD_TARGETING,HIGH,0.485
T000001421,A003314,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.632
T000001422,A003713,2025-10-14,C002,OLD_TARGETING,LOW,0.328
T000001423,A003239,2025-10-11,C002,OLD_TARGETING,HIGH,0.213
T000001424,A000547,2025-10-14,C002,OLD_TARGETING,MEDIUM,0.449
T000001425,A002302,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.895
T000001426,A000780,2025-10-24,C002,OLD_TARGETING,HIGH,0.203
T000001427,A000755,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.257
T000001428,A002665,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.267
T000001429,A004087,2025-10-15,C002,OLD_TARGETING,HIGH,0.58
T000001430,A003781,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.713
T000001431,A002676,2025-10-16,C002,OLD_TARGETING,HIGH,0.37
T000001432,A002820,2025-10-07,C002,OLD_TARGETING,MEDIUM,0.342
T000001433,A003733,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.427
T000001434,A001890,2025-10-15,C002,OLD_TARGETING,HIGH,0.699
T000001435,A002279,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.605
T000001436,A000640,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.433
T000001437,A003217,2025-10-01,C002,OLD_TARGETING,HIGH,0.836
T000001438,A000054,2025-10-08,C002,OLD_TARGETING,LOW,0.544
T000001439,A001919,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.807
T000001440,A003186,2025-10-24,C002,OLD_TARGETING,HIGH,0.859
T000001441,A001872,2025-10-02,C002,OLD_TARGETING,LOW,0.909
T000001442,A002014,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.614
T000001443,A001150,2025-10-03,C002,OLD_TARGETING,HIGH,0.907
T000001444,A003496,2025-10-14,C002,OLD_TARGETING,MEDIUM,0.898
T000001445,A003719,2025-10-07,C002,OLD_TARGETING,LOW,0.559
T000001446,A001517,2025-10-13,C002,OLD_TARGETING,HIGH,0.943
T000001447,A002857,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.77
T000001448,A000258,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.313
T000001449,A000761,2025-10-10,C002,OLD_TARGETING,LOW,0.291
T000001450,A002064,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.688
T000001451,A001089,2025-10-18,C002,OLD_TARGETING,LOW,0.603
T000001452,A002801,2025-10-03,C002,OLD_TARGETING,MEDIUM,0.66
T000001453,A000748,2025-10-24,C002,OLD_TARGETING,HIGH,0.127
T000001454,A003777,2025-10-02,C002,OLD_TARGETING,HIGH,0.424
T000001455,A001948,2025-10-23,C002,OLD_TARGETING,HIGH,0.522
T000001456,A003681,2025-10-07,C002,OLD_TARGETING,LOW,0.688
T000001457,A001627,2025-10-08,C002,OLD_TARGETING,HIGH,0.892
T000001458,A002564,2025-10-02,C002,OLD_TARGETING,HIGH,0.955
T000001459,A000901,2025-10-18,C002,OLD_TARGETING,LOW,0.849
T000001460,A000634,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.926
T000001461,A002134,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.756
T000001462,A003439,2025-10-01,C002,OLD_TARGETING,MEDIUM,0.904
T000001463,A003866,2025-10-14,C002,OLD_TARGETING,LOW,0.433
T000001464,A004011,2025-10-03,C002,OLD_TARGETING,MEDIUM,0.305
T000001465,A002274,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.65
T000001466,A002121,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.716
T000001467,A003842,2025-10-02,C002,OLD_TARGETING,LOW,0.407
T000001468,A003542,2025-10-15,C002,OLD_TARGETING,HIGH,0.708
T000001469,A003154,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.585
T000001470,A001739,2025-10-02,C002,OLD_TARGETING,LOW,0.279
T000001471,A001620,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.369
T000001472,A001175,2025-10-20,C002,OLD_TARGETING,HIGH,0.645
T000001473,A003425,2025-10-21,C002,OLD_TARGETING,LOW,0.713
T000001474,A003912,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.28
T000001475,A002409,2025-10-16,C002,OLD_TARGETING,LOW,0.275
T000001476,A001603,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.16
T000001477,A004124,2025-10-20,C002,OLD_TARGETING,HIGH,0.593
T000001478,A001924,2025-10-03,C002,OLD_TARGETING,HIGH,0.861
T000001479,A002057,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.798
T000001480,A003442,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.646
T000001481,A000625,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.807
T000001482,A001573,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.208
T000001483,A001706,2025-10-07,C002,OLD_TARGETING,LOW,0.763
T000001484,A004165,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.826
T000001485,A003544,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.436
T000001486,A002266,2025-10-02,C002,OLD_TARGETING,HIGH,0.939
T000001487,A000665,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.788
T000001488,A002943,2025-10-10,C002,OLD_TARGETING,HIGH,0.261
T000001489,A000518,2025-10-20,C002,OLD_TARGETING,HIGH,0.801
T000001490,A001307,2025-10-09,C002,OLD_TARGETING,LOW,0.956
T000001491,A002114,2025-10-15,C002,OLD_TARGETING,LOW,0.852
T000001492,A001893,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.494
T000001493,A001938,2025-10-21,C002,OLD_TARGETING,HIGH,0.551
T000001494,A002685,2025-10-14,C002,OLD_TARGETING,LOW,0.68
T000001495,A004195,2025-10-02,C002,OLD_TARGETING,HIGH,0.808
T000001496,A002124,2025-10-10,C002,OLD_TARGETING,HIGH,0.444
T000001497,A003644,2025-10-10,C002,OLD_TARGETING,HIGH,0.589
T000001498,A000741,2025-10-27,C002,OLD_TARGETING,HIGH,0.531
T000001499,A000677,2025-10-12,C002,OLD_TARGETING,LOW,0.705
T000001500,A002087,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.906
T000001501,A002773,2025-10-11,C002,OLD_TARGETING,HIGH,0.469
T000001502,A001777,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.841
T000001503,A001048,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.126
T000001504,A003132,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.152
T000001505,A000609,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.8
T000001506,A001457,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.306
T000001507,A001652,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.11
T000001508,A002161,2025-10-21,C002,OLD_TARGETING,LOW,0.364
T000001509,A003161,2025-10-14,C002,OLD_TARGETING,HIGH,0.447
T000001510,A004062,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.658
T000001511,A003594,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.354
T000001512,A003111,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.563
T000001513,A000102,2025-10-09,C002,OLD_TARGETING,LOW,0.137
T000001514,A003036,2025-10-23,C002,OLD_TARGETING,LOW,0.859
T000001515,A002394,2025-10-14,C002,OLD_TARGETING,LOW,0.581
T000001516,A002538,2025-10-01,C002,OLD_TARGETING,HIGH,0.328
T000001517,A003721,2025-10-10,C002,OLD_TARGETING,HIGH,0.858
T000001518,A000264,2025-10-14,C002,OLD_TARGETING,LOW,0.173
T000001519,A002940,2025-10-27,C002,OLD_TARGETING,MEDIUM,0.23
T000001520,A002989,2025-10-15,C002,OLD_TARGETING,LOW,0.733
T000001521,A002079,2025-10-16,C002,OLD_TARGETING,HIGH,0.565
T000001522,A001785,2025-10-13,C002,OLD_TARGETING,MEDIUM,0.537
T000001523,A003606,2025-10-26,C002,OLD_TARGETING,HIGH,0.251
T000001524,A000436,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.104
T000001525,A002457,2025-10-02,C002,OLD_TARGETING,MEDIUM,0.776
T000001526,A000948,2025-10-11,C002,OLD_TARGETING,MEDIUM,0.564
T000001527,A000355,2025-10-03,C002,OLD_TARGETING,LOW,0.445
T000001528,A000325,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.629
T000001529,A000447,2025-10-22,C002,OLD_TARGETING,LOW,0.839
T000001530,A001515,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.969
T000001531,A001202,2025-10-13,C002,OLD_TARGETING,HIGH,0.712
T000001532,A000934,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.892
T000001533,A004068,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.707
T000001534,A002654,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.811
T000001535,A004060,2025-10-24,C002,OLD_TARGETING,LOW,0.351
T000001536,A001112,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.463
T000001537,A002330,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.726
T000001538,A004177,2025-10-01,C002,OLD_TARGETING,MEDIUM,0.181
T000001539,A001227,2025-10-15,C002,OLD_TARGETING,LOW,0.831
T000001540,A003699,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.262
T000001541,A002024,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.636
T000001542,A001529,2025-10-02,C002,OLD_TARGETING,LOW,0.433
T000001543,A000430,2025-10-08,C002,OLD_TARGETING,MEDIUM,0.65
T000001544,A000401,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.722
T000001545,A003957,2025-10-13,C002,OLD_TARGETING,LOW,0.227
T000001546,A000181,2025-10-11,C002,OLD_TARGETING,MEDIUM,0.906
T000001547,A002528,2025-10-09,C002,OLD_TARGETING,LOW,0.509
T000001548,A001966,2025-10-05,C002,OLD_TARGETING,HIGH,0.604
T000001549,A003627,2025-10-12,C002,OLD_TARGETING,MEDIUM,0.795
T000001550,A002380,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.566
T000001551,A000080,2025-10-24,C002,OLD_TARGETING,MEDIUM,0.401
T000001552,A003753,2025-10-14,C002,OLD_TARGETING,LOW,0.98
T000001553,A000631,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.582
T000001554,A004109,2025-10-17,C002,OLD_TARGETING,HIGH,0.247
T000001555,A004017,2025-10-25,C002,OLD_TARGETING,HIGH,0.966
T000001556,A003625,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.532
T000001557,A000857,2025-10-26,C002,OLD_TARGETING,LOW,0.836
T000001558,A002672,2025-10-05,C002,OLD_TARGETING,LOW,0.322
T000001559,A001533,2025-10-10,C002,OLD_TARGETING,LOW,0.332
T000001560,A003151,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.591
T000001561,A002146,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.548
T000001562,A000752,2025-10-07,C002,OLD_TARGETING,MEDIUM,0.168
T000001563,A001167,2025-10-10,C002,OLD_TARGETING,MEDIUM,0.986
T000001564,A003586,2025-10-07,C002,OLD_TARGETING,MEDIUM,0.223
T000001565,A001261,2025-10-27,C002,OLD_TARGETING,LOW,0.72
T000001566,A002350,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.822
T000001567,A001210,2025-10-06,C002,OLD_TARGETING,MEDIUM,0.874
T000001568,A001199,2025-10-23,C002,OLD_TARGETING,MEDIUM,0.568
T000001569,A001959,2025-10-22,C002,OLD_TARGETING,MEDIUM,0.867
T000001570,A003130,2025-10-13,C002,OLD_TARGETING,LOW,0.374
T000001571,A001127,2025-10-07,C002,OLD_TARGETING,HIGH,0.99
T000001572,A003089,2025-10-17,C002,OLD_TARGETING,MEDIUM,0.562
T000001573,A003531,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.277
T000001574,A003848,2025-10-03,C002,OLD_TARGETING,HIGH,0.471
T000001575,A003524,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.541
T000001576,A002900,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.858
T000001577,A001200,2025-10-14,C002,OLD_TARGETING,MEDIUM,0.645
T000001578,A003512,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.911
T000001579,A003449,2025-10-09,C002,OLD_TARGETING,MEDIUM,0.395
T000001580,A002481,2025-10-27,C002,OLD_TARGETING,MEDIUM,0.399
T000001581,A003537,2025-10-01,C002,OLD_TARGETING,LOW,0.78
T000001582,A000472,2025-10-05,C002,OLD_TARGETING,MEDIUM,0.343
T000001583,A003228,2025-10-03,C002,OLD_TARGETING,LOW,0.514
T000001584,A003773,2025-10-03,C002,OLD_TARGETING,HIGH,0.955
T000001585,A000560,2025-10-01,C002,OLD_TARGETING,LOW,0.529
T000001586,A000138,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.338
T000001587,A000159,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.419
T000001588,A000704,2025-10-03,C002,OLD_TARGETING,HIGH,0.603
T000001589,A001946,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.734
T000001590,A003272,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.444
T000001591,A002661,2025-10-02,C002,OLD_TARGETING,HIGH,0.153
T000001592,A000139,2025-10-21,C002,OLD_TARGETING,MEDIUM,0.158
T000001593,A003274,2025-10-15,C002,OLD_TARGETING,MEDIUM,0.223
T000001594,A002874,2025-10-19,C002,OLD_TARGETING,MEDIUM,0.763
T000001595,A002323,2025-10-07,C002,OLD_TARGETING,MEDIUM,0.953
T000001596,A003992,2025-10-09,C002,OLD_TARGETING,HIGH,0.503
T000001597,A002191,2025-10-25,C002,OLD_TARGETING,MEDIUM,0.74
T000001598,A001390,2025-10-14,C002,OLD_TARGETING,LOW,0.221
T000001599,A001892,2025-10-21,C002,OLD_TARGETING,LOW,0.79
T000001600,A003729,2025-10-18,C002,OLD_TARGETING,MEDIUM,0.18
T000001601,A001038,2025-10-11,C002,OLD_TARGETING,MEDIUM,0.422
T000001602,A000505,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.54
T000001603,A003137,2025-10-24,C002,OLD_TARGETING,MEDIUM,0.642
T000001604,A000009,2025-10-26,C002,OLD_TARGETING,LOW,0.477
T000001605,A000115,2025-10-10,C002,OLD_TARGETING,HIGH,0.758
T000001606,A003659,2025-10-20,C002,OLD_TARGETING,MEDIUM,0.558
T000001607,A000029,2025-10-16,C002,OLD_TARGETING,MEDIUM,0.355
T000001608,A003242,2025-10-10,C002,OLD_TARGETING,HIGH,0.684
T000001609,A003376,2025-10-04,C002,OLD_TARGETING,MEDIUM,0.451
T000001610,A000002,2025-10-26,C002,OLD_TARGETING,MEDIUM,0.359
T000001611,A003550,2025-10-14,C002,OLD_TARGETING,MEDIUM,0.446
T000001612,A002397,2025-10-17,C002,OLD_TARGETING,HIGH,0.551
T000001613,A000748,2025-10-24,C002,OLD_TARGETING,MEDIUM,0.924
