attempt_id,call_id,account_id,attempt_timestamp,agent_id,channel
ATT000004905,CALL00004905,A000407,2026-07-22 09:31:00,AG0015,IVR
ATT000004906,CALL00004906,A001385,2026-01-19 06:41:00,AG0032,Human Calling
ATT000004907,CALL00004907,A001253,2026-06-08 15:44:00,AG0097,Human Calling
ATT000004908,CALL00004908,A001358,2026-08-10 07:37:00,AG0102,Human Calling
ATT000004909,CALL00004909,A000267,2026-06-20 19:14:00,AG0110,AI Voice
ATT000004910,CALL00004910,A002159,2026-04-05 12:56:00,AG0098,Predictive Dialer
ATT000004911,CALL00004911,A000253,2025-12-04 16:31:00,AG0045,AI Voice
ATT000004912,CALL00004912,A002336,2025-11-11 13:29:00,AG0024,AI Voice
ATT000004913,CALL00004913,A000084,2025-11-26 16:54:00,AG0058,AI Voice
ATT000004914,CALL00004914,A000479,2026-08-16 22:13:00,AG0017,Human Calling
ATT000004915,CALL00004915,A001540,2025-10-01 17:10:00,AG0027,Predictive Dialer
ATT000004916,CALL00004916,A001953,2026-04-13 21:53:00,AG0107,Predictive Dialer
ATT000004917,CALL00004917,A001983,2026-01-20 14:46:00,AG0075,Human Calling
ATT000004918,CALL00004918,A003074,2026-06-09 18:52:00,AG0095,Human Calling
ATT000004919,CALL00004919,A002911,2025-09-12 13:39:00,AG0023,Human Calling
ATT000004920,CALL00004920,A004111,2026-08-14 20:32:00,AG0094,AI Voice
ATT000004921,CALL00004921,A003686,2026-02-08 07:41:00,AG0035,Human Calling
ATT000004922,CALL00004922,A002466,2026-08-04 09:05:00,AG0090,IVR
ATT000004923,CALL00004923,A002538,2026-03-08 09:09:00,AG0101,Human Calling
ATT000004924,CALL00004924,A003233,2026-02-01 23:46:00,AG0010,Predictive Dialer
ATT000004925,CALL00004925,A003892,2026-03-24 11:39:00,AG0098,Predictive Dialer
ATT000004926,CALL00004926,A000675,2026-04-08 15:12:00,AG0101,Predictive Dialer
ATT000004927,CALL00004927,A002975,2026-08-10 22:47:00,AG0105,Human Calling
ATT000004928,CALL00004928,A001916,2025-09-23 10:55:00,AG0070,Human Calling
ATT000004929,CALL00004929,A000430,2026-03-16 16:28:00,AG0071,Human Calling
ATT000004930,CALL00004930,A004103,2025-09-27 23:06:00,AG0060,Predictive Dialer
ATT000004931,CALL00004931,A000855,2025-11-22 08:17:00,AG0053,AI Voice
ATT000004932,CALL00004932,A000218,2026-01-26 21:10:00,AG0009,Predictive Dialer
ATT000004933,CALL00004933,A000033,2026-03-16 10:02:00,AG0017,Human Calling
ATT000004934,CALL00004934,A003762,2026-03-07 07:20:00,AG0077,Human Calling
ATT000004935,CALL00004935,A003602,2026-08-16 14:58:00,AG0079,AI Voice
ATT000004936,CALL00004936,A000215,2025-09-17 08:27:00,AG0055,Predictive Dialer
ATT000004937,CALL00004937,A002877,2026-05-25 11:22:00,AG0020,Human Calling
ATT000004938,CALL00004938,A003918,2025-10-03 08:47:00,AG0086,Human Calling
ATT000004939,CALL00004939,A002735,2026-05-08 11:11:00,AG0053,Human Calling
ATT000004940,CALL00004940,A002073,2026-01-21 19:01:00,AG0090,AI Voice
ATT000004941,CALL00004941,A000501,2026-05-13 08:52:00,AG0032,Human Calling
ATT000004942,CALL00004942,A001207,2026-05-03 16:35:00,AG0015,Human Calling
ATT000004943,CALL00004943,A001172,2025-12-25 15:32:00,AG0007,Predictive Dialer
ATT000004944,CALL00004944,A003147,2025-12-13 10:56:00,AG0012,Human Calling
ATT000004945,CALL00004945,A004098,2026-07-19 18:21:00,AG0012,Human Calling
ATT000004946,CALL00004946,A001735,2026-07-10 18:50:00,AG0074,AI Voice
ATT000004947,CALL00004947,A003941,2025-09-05 09:43:00,AG0027,Predictive Dialer
ATT000004948,CALL00004948,A003812,2025-09-07 17:04:00,AG0039,Human Calling
ATT000004949,CALL00004949,A003924,2025-12-14 13:08:00,AG0005,Human Calling
ATT000004950,CALL00004950,A001440,2026-07-11 15:29:00,AG0103,AI Voice
ATT000004951,CALL00004951,A001445,2025-09-16 06:58:00,AG0084,IVR
ATT000004952,CALL00004952,A003523,2026-01-06 22:31:00,AG0065,AI Voice
ATT000004953,CALL00004953,A002464,2025-09-19 06:15:00,AG0093,AI Voice
ATT000004954,CALL00004954,A001812,2026-01-22 11:31:00,AG0116,Predictive Dialer
ATT000004955,CALL00004955,A002744,2025-10-08 22:41:00,AG0118,Predictive Dialer
ATT000004956,CALL00004956,A001112,2025-12-23 21:16:00,AG0092,Predictive Dialer
ATT000004957,CALL00004957,A000765,2025-10-06 14:08:00,AG0096,IVR
ATT000004958,CALL00004958,A003154,2026-06-20 16:50:00,AG0003,Human Calling
ATT000004959,CALL00004959,A004161,2026-05-18 20:13:00,AG0032,IVR
ATT000004960,CALL00004960,A003021,2026-04-17 21:00:00,AG0047,Predictive Dialer
ATT000004961,CALL00004961,A000565,2026-03-07 08:18:00,AG0052,Human Calling
ATT000004962,CALL00004962,A000979,2026-08-05 20:02:00,AG0028,Human Calling
ATT000004963,CALL00004963,A001448,2025-10-17 16:01:00,AG0082,AI Voice
ATT000004964,CALL00004964,A000191,2026-01-20 16:31:00,AG0102,AI Voice
ATT000004965,CALL00004965,A001779,2025-11-15 21:08:00,AG0097,Predictive Dialer
ATT000004966,CALL00004966,A002727,2026-06-03 09:18:00,AG0064,Human Calling
ATT000004967,CALL00004967,A000387,2026-04-08 14:32:00,AG0017,Predictive Dialer
ATT000004968,CALL00004968,A002172,2026-04-20 21:52:00,AG0104,Predictive Dialer
ATT000004969,CALL00004969,A002647,2026-01-10 09:17:00,AG0091,Human Calling
ATT000004970,CALL00004970,A001979,2026-07-04 07:32:00,AG0025,Predictive Dialer
ATT000004971,CALL00004971,A000561,2026-03-11 13:20:00,AG0051,Predictive Dialer
ATT000004972,CALL00004972,A003626,2026-03-18 22:18:00,AG0078,Human Calling
ATT000004973,CALL00004973,A003333,2026-07-19 21:33:00,AG0093,Human Calling
ATT000004974,CALL00004974,A000505,2025-09-05 17:38:00,AG0116,IVR
ATT000004975,CALL00004975,A001769,2025-10-18 06:54:00,AG0037,Human Calling
ATT000004976,CALL00004976,A002541,2025-09-17 19:57:00,AG0031,Predictive Dialer
ATT000004977,CALL00004977,A003288,2026-05-06 19:04:00,AG0024,Predictive Dialer
ATT000004978,CALL00004978,A001368,2026-05-07 19:18:00,AG0035,Human Calling
ATT000004979,CALL00004979,A003378,2026-06-26 06:48:00,AG0116,IVR
ATT000004980,CALL00004980,A001352,2026-07-14 06:30:00,AG0042,Predictive Dialer
ATT000004981,CALL00004981,A001877,2025-10-16 09:31:00,AG0096,Predictive Dialer
ATT000004982,CALL00004982,A000728,2026-04-18 17:43:00,AG0080,Human Calling
ATT000004983,CALL00004983,A002262,2026-03-17 11:50:00,AG0119,Predictive Dialer
ATT000004984,CALL00004984,A003374,2026-02-13 07:52:00,AG0085,AI Voice
ATT000004985,CALL00004985,A002730,2025-09-15 16:22:00,AG0036,IVR
ATT000004986,CALL00004986,A003295,2025-12-18 06:05:00,AG0040,AI Voice
ATT000004987,CALL00004987,A000666,2026-08-19 17:39:00,AG0033,IVR
ATT000004988,CALL00004988,A000314,2025-10-04 20:31:00,AG0068,AI Voice
ATT000004989,CALL00004989,A000528,2026-04-01 08:51:00,AG0011,Human Calling
ATT000004990,CALL00004990,A003266,2026-02-13 16:08:00,AG0052,AI Voice
ATT000004991,CALL00004991,A002231,2026-04-27 10:42:00,AG0104,Human Calling
ATT000004992,CALL00004992,A003243,2025-11-07 18:03:00,AG0072,Predictive Dialer
ATT000004993,CALL00004993,A002332,2026-06-25 16:48:00,AG0014,AI Voice
ATT000004994,CALL00004994,A003486,2025-11-25 07:20:00,AG0018,AI Voice
ATT000004995,CALL00004995,A003281,2026-05-16 17:24:00,AG0061,Human Calling
ATT000004996,CALL00004996,A001585,2026-08-18 12:18:00,AG0055,Human Calling
ATT000004997,CALL00004997,A001883,2026-04-07 08:57:00,AG0073,Predictive Dialer
ATT000004998,CALL00004998,A002649,2026-08-19 08:50:00,AG0082,AI Voice
ATT000004999,CALL00004999,A000705,2026-01-24 19:34:00,AG0001,Human Calling
ATT000005000,CALL00005000,A002783,2025-12-21 07:11:00,AG0087,Predictive Dialer
ATT000005001,CALL00005001,A000168,2025-11-07 07:14:00,AG0073,AI Voice
ATT000005002,CALL00005002,A003168,2025-10-02 14:38:00,AG0017,Human Calling
ATT000005003,CALL00005003,A002846,2026-07-14 13:09:00,AG0079,AI Voice
ATT000005004,CALL00005004,A000161,2026-07-03 14:39:00,AG0056,Human Calling
ATT000005005,CALL00005005,A004103,2026-06-12 18:07:00,AG0094,Predictive Dialer
ATT000005006,CALL00005006,A000538,2025-12-07 18:19:00,AG0043,IVR
ATT000005007,CALL00005007,A003889,2025-10-18 18:18:00,AG0065,Predictive Dialer
ATT000005008,CALL00005008,A003604,2025-09-22 15:42:00,AG0022,Predictive Dialer
ATT000005009,CALL00005009,A000484,2026-05-11 23:00:00,AG0105,Human Calling
ATT000005010,CALL00005010,A004160,2026-05-09 11:33:00,AG0023,Predictive Dialer
ATT000005011,CALL00005011,A003421,2026-01-13 09:10:00,AG0076,Predictive Dialer
ATT000005012,CALL00005012,A000490,2026-01-14 08:09:00,AG0109,Human Calling
ATT000005013,CALL00005013,A001840,2026-08-14 08:25:00,AG0099,Human Calling
ATT000005014,CALL00005014,A000989,2026-06-12 06:45:00,AG0003,Human Calling
ATT000005015,CALL00005015,A000233,2026-05-18 19:14:00,AG0019,IVR
ATT000005016,CALL00005016,A002963,2026-08-23 23:19:00,AG0089,Human Calling
ATT000005017,CALL00005017,A003418,2026-02-01 17:28:00,AG0048,IVR
ATT000005018,CALL00005018,A000212,2026-02-07 11:11:00,AG0066,Human Calling
ATT000005019,CALL00005019,A001161,2026-06-15 23:15:00,AG0098,AI Voice
ATT000005020,CALL00005020,A001632,2025-09-07 16:07:00,AG0074,Human Calling
ATT000005021,CALL00005021,A004110,2025-12-18 14:21:00,AG0106,Human Calling
ATT000005022,CALL00005022,A001076,2026-07-22 13:50:00,AG0119,Predictive Dialer
ATT000005023,CALL00005023,A001452,2026-01-09 15:36:00,AG0103,Predictive Dialer
ATT000005024,CALL00005024,A001370,2025-10-01 15:51:00,AG0014,Human Calling
ATT000005025,CALL00005025,A003126,2026-06-08 11:58:00,AG0096,IVR
ATT000005026,CALL00005026,A002541,2026-05-22 07:13:00,AG0030,Human Calling
ATT000005027,CALL00005027,A000250,2026-02-25 20:48:00,AG0023,Predictive Dialer
ATT000005028,CALL00005028,A000968,2026-04-23 09:01:00,AG0040,Human Calling
ATT000005029,CALL00005029,A002971,2025-11-05 15:38:00,AG0052,Human Calling
ATT000005030,CALL00005030,A002215,2026-05-04 10:47:00,AG0104,IVR
ATT000005031,CALL00005031,A000516,2025-10-12 20:11:00,AG0070,Human Calling
ATT000005032,CALL00005032,A002041,2026-04-20 07:54:00,AG0094,Predictive Dialer
ATT000005033,CALL00005033,A002966,2025-09-11 18:17:00,AG0077,Human Calling
ATT000005034,CALL00005034,A001274,2025-09-18 23:59:00,AG0019,Human Calling
ATT000005035,CALL00005035,A000580,2025-12-08 19:03:00,AG0003,Human Calling
ATT000005036,CALL00005036,A003254,2026-06-04 17:24:00,AG0072,Human Calling
ATT000005037,CALL00005037,A000728,2026-05-03 07:51:00,AG0037,IVR
ATT000005038,CALL00005038,A000736,2026-06-13 19:51:00,AG0083,Human Calling
ATT000005039,CALL00005039,A002344,2025-11-14 19:18:00,AG0055,IVR
ATT000005040,CALL00005040,A002574,2025-12-24 13:48:00,AG0043,AI Voice
ATT000005041,CALL00005041,A003530,2026-01-19 08:57:00,AG0113,Predictive Dialer
ATT000005042,CALL00005042,A000153,2026-08-14 10:07:00,AG0016,Human Calling
ATT000005043,CALL00005043,A003124,2026-06-20 10:20:00,AG0048,Human Calling
ATT000005044,CALL00005044,A003950,2026-02-21 07:54:00,AG0033,Human Calling
ATT000005045,CALL00005045,A000234,2026-04-23 20:49:00,AG0106,Human Calling
ATT000005046,CALL00005046,A003429,2025-12-25 16:01:00,AG0112,AI Voice
ATT000005047,CALL00005047,A001871,2026-07-27 07:20:00,AG0117,Human Calling
ATT000005048,CALL00005048,A002703,2026-08-03 10:44:00,AG0051,Predictive Dialer
ATT000005049,CALL00005049,A003124,2026-03-25 10:57:00,AG0104,Predictive Dialer
ATT000005050,CALL00005050,A002039,2025-11-17 23:25:00,AG0062,Human Calling
ATT000005051,CALL00005051,A001306,2025-12-27 07:36:00,AG0088,AI Voice
ATT000005052,CALL00005052,A001835,2025-10-10 10:45:00,AG0030,Human Calling
ATT000005053,CALL00005053,A003914,2026-06-18 11:55:00,AG0110,Predictive Dialer
ATT000005054,CALL00005054,A000451,2026-07-10 10:22:00,AG0046,Predictive Dialer
ATT000005055,CALL00005055,A000549,2026-04-18 15:39:00,AG0008,AI Voice
ATT000005056,CALL00005056,A000904,2025-12-21 16:13:00,AG0091,Predictive Dialer
ATT000005057,CALL00005057,A001413,2026-02-14 15:25:00,AG0016,Human Calling
ATT000005058,CALL00005058,A002093,2025-10-21 18:35:00,AG0021,Predictive Dialer
ATT000005059,CALL00005059,A001905,2026-03-03 16:32:00,AG0023,Human Calling
ATT000005060,CALL00005060,A000726,2025-09-12 11:14:00,AG0081,AI Voice
ATT000005061,CALL00005061,A002478,2025-09-09 20:00:00,AG0042,Human Calling
ATT000005062,CALL00005062,A000803,2025-12-01 22:01:00,AG0116,Predictive Dialer
ATT000005063,CALL00005063,A002296,2026-05-03 06:13:00,AG0022,Human Calling
ATT000005064,CALL00005064,A000919,2026-01-14 21:59:00,AG0046,Human Calling
ATT000005065,CALL00005065,A000937,2026-07-06 20:53:00,AG0049,Human Calling
ATT000005066,CALL00005066,A000318,2025-09-13 14:34:00,AG0002,Predictive Dialer
ATT000005067,CALL00005067,A001587,2026-06-01 08:12:00,AG0048,IVR
ATT000005068,CALL00005068,A002237,2025-12-10 21:10:00,AG0013,Human Calling
ATT000005069,CALL00005069,A002597,2026-03-15 21:09:00,AG0026,Human Calling
ATT000005070,CALL00005070,A003886,2026-04-02 16:31:00,AG0061,IVR
ATT000005071,CALL00005071,A003884,2025-11-04 22:20:00,AG0045,IVR
ATT000005072,CALL00005072,A002341,2025-09-25 11:36:00,AG0099,Predictive Dialer
ATT000005073,CALL00005073,A001978,2026-07-07 06:24:00,AG0050,Predictive Dialer
ATT000005074,CALL00005074,A002240,2026-02-25 12:25:00,AG0016,IVR
ATT000005075,CALL00005075,A000150,2026-05-08 11:01:00,AG0051,Human Calling
ATT000005076,CALL00005076,A000215,2026-02-03 15:35:00,AG0102,Predictive Dialer
ATT000005077,CALL00005077,A000037,2025-11-02 22:55:00,AG0069,Human Calling
ATT000005078,CALL00005078,A001686,2026-03-07 16:06:00,AG0015,Human Calling
ATT000005079,CALL00005079,A001150,2026-08-08 11:57:00,AG0010,AI Voice
ATT000005080,CALL00005080,A001518,2026-08-10 12:41:00,AG0016,AI Voice
ATT000005081,CALL00005081,A002606,2026-01-27 15:34:00,AG0063,Predictive Dialer
ATT000005082,CALL00005082,A001577,2026-05-20 15:23:00,AG0058,Human Calling
ATT000005083,CALL00005083,A001245,2025-09-15 09:01:00,AG0051,Human Calling
ATT000005084,CALL00005084,A003330,2026-01-20 15:23:00,AG0074,Predictive Dialer
ATT000005085,CALL00005085,A003510,2026-02-13 16:01:00,AG0087,Predictive Dialer
ATT000005086,CALL00005086,A002493,2025-09-06 09:29:00,AG0056,Predictive Dialer
ATT000005087,CALL00005087,A001566,2026-08-03 15:53:00,AG0042,Human Calling
ATT000005088,CALL00005088,A004166,2026-02-26 21:42:00,AG0097,Human Calling
ATT000005089,CALL00005089,A000576,2026-05-17 18:40:00,AG0068,Human Calling
ATT000005090,CALL00005090,A000952,2026-02-19 19:57:00,AG0087,Human Calling
ATT000005091,CALL00005091,A002249,2025-09-05 17:24:00,AG0113,AI Voice
ATT000005092,CALL00005092,A001564,2026-06-12 22:09:00,AG0048,Predictive Dialer
ATT000005093,CALL00005093,A000138,2026-04-14 11:04:00,AG0081,Predictive Dialer
ATT000005094,CALL00005094,A003355,2025-10-06 10:56:00,AG0060,Human Calling
ATT000005095,CALL00005095,A001608,2026-07-08 15:10:00,AG0080,Human Calling
ATT000005096,CALL00005096,A001632,2026-03-21 10:02:00,AG0020,IVR
ATT000005097,CALL00005097,A003318,2026-02-21 10:28:00,AG0072,Predictive Dialer
ATT000005098,CALL00005098,A000796,2025-12-27 12:54:00,AG0070,Human Calling
ATT000005099,CALL00005099,A001140,2026-08-24 20:08:00,AG0105,Predictive Dialer
ATT000005100,CALL00005100,A001470,2025-10-17 10:28:00,AG0101,Predictive Dialer
ATT000005101,CALL00005101,A000437,2025-12-15 12:09:00,AG0101,AI Voice
ATT000005102,CALL00005102,A003189,2026-04-15 23:12:00,AG0078,Human Calling
ATT000005103,CALL00005103,A001921,2026-08-24 06:18:00,AG0004,Human Calling
ATT000005104,CALL00005104,A000491,2025-09-05 21:38:00,AG0085,Human Calling
ATT000005105,CALL00005105,A001749,2026-01-09 12:49:00,AG0087,Human Calling
ATT000005106,CALL00005106,A003215,2025-09-08 22:41:00,AG0120,Predictive Dialer
ATT000005107,CALL00005107,A001389,2026-02-02 15:13:00,AG0045,Human Calling
ATT000005108,CALL00005108,A000326,2026-04-11 22:50:00,AG0080,Human Calling
ATT000005109,CALL00005109,A002526,2026-07-05 12:18:00,AG0047,Predictive Dialer
ATT000005110,CALL00005110,A000258,2026-04-08 09:59:00,AG0019,Predictive Dialer
ATT000005111,CALL00005111,A003368,2026-04-12 13:03:00,AG0039,AI Voice
ATT000005112,CALL00005112,A000306,2026-02-26 09:38:00,AG0068,AI Voice
ATT000005113,CALL00005113,A001861,2026-03-18 17:55:00,AG0047,AI Voice
ATT000005114,CALL00005114,A002485,2026-02-13 16:06:00,AG0014,Predictive Dialer
ATT000005115,CALL00005115,A000331,2026-04-10 17:26:00,AG0026,Human Calling
ATT000005116,CALL00005116,A000343,2026-02-20 09:49:00,AG0069,Human Calling
ATT000005117,CALL00005117,A000509,2025-12-05 23:39:00,AG0013,AI Voice
ATT000005118,CALL00005118,A001326,2025-10-07 14:39:00,AG0084,Predictive Dialer
ATT000005119,CALL00005119,A000413,2025-09-17 08:06:00,AG0051,Human Calling
ATT000005120,CALL00005120,A004191,2026-03-23 17:16:00,AG0045,Human Calling
ATT000005121,CALL00005121,A004052,2026-06-01 07:50:00,AG0057,AI Voice
ATT000005122,CALL00005122,A002445,2026-03-14 11:53:00,AG0056,Human Calling
ATT000005123,CALL00005123,A000932,2025-09-06 14:27:00,AG0011,Human Calling
ATT000005124,CALL00005124,A000985,2025-12-10 08:00:00,AG0090,IVR
ATT000005125,CALL00005125,A003699,2026-01-05 20:33:00,AG0046,Human Calling
ATT000005126,CALL00005126,A000008,2026-06-08 16:23:00,AG0025,Human Calling
ATT000005127,CALL00005127,A001310,2025-10-09 19:48:00,AG0077,IVR
ATT000005128,CALL00005128,A002181,2026-03-08 09:30:00,AG0045,Human Calling
ATT000005129,CALL00005129,A000097,2025-12-18 14:00:00,AG0005,Human Calling
ATT000005130,CALL00005130,A003807,2026-03-19 18:53:00,AG0050,Human Calling
ATT000005131,CALL00005131,A000233,2026-04-05 10:14:00,AG0106,IVR
ATT000005132,CALL00005132,A001022,2026-01-03 08:10:00,AG0075,Human Calling
ATT000005133,CALL00005133,A001688,2025-12-22 09:11:00,AG0054,Predictive Dialer
ATT000005134,CALL00005134,A003486,2025-09-10 12:14:00,AG0085,AI Voice
ATT000005135,CALL00005135,A000309,2026-07-25 13:27:00,AG0104,Human Calling
ATT000005136,CALL00005136,A004108,2026-08-24 15:41:00,AG0062,AI Voice
ATT000005137,CALL00005137,A000621,2025-10-23 07:23:00,AG0016,AI Voice
ATT000005138,CALL00005138,A003904,2026-05-25 18:33:00,AG0104,IVR
ATT000005139,CALL00005139,A002507,2026-05-21 23:32:00,AG0105,IVR
ATT000005140,CALL00005140,A003525,2025-09-27 06:26:00,AG0102,Human Calling
ATT000005141,CALL00005141,A002975,2026-03-09 17:32:00,AG0014,Predictive Dialer
ATT000005142,CALL00005142,A004161,2026-04-23 07:02:00,AG0028,Human Calling
ATT000005143,CALL00005143,A002405,2026-05-03 21:04:00,AG0063,Predictive Dialer
ATT000005144,CALL00005144,A002717,2025-12-01 20:09:00,AG0081,IVR
ATT000005145,CALL00005145,A003353,2025-11-27 20:06:00,AG0085,AI Voice
ATT000005146,CALL00005146,A002343,2026-05-12 09:25:00,AG0043,AI Voice
ATT000005147,CALL00005147,A002177,2026-06-24 15:00:00,AG0015,AI Voice
ATT000005148,CALL00005148,A001574,2025-12-13 19:40:00,AG0088,Human Calling
ATT000005149,CALL00005149,A002209,2025-10-27 23:56:00,AG0119,Predictive Dialer
ATT000005150,CALL00005150,A000862,2026-07-09 14:46:00,AG0072,Predictive Dialer
ATT000005151,CALL00005151,A000745,2026-02-02 23:27:00,AG0032,Predictive Dialer
ATT000005152,CALL00005152,A001117,2026-06-22 23:20:00,AG0053,IVR
ATT000005153,CALL00005153,A002876,2026-08-17 18:14:00,AG0103,Human Calling
ATT000005154,CALL00005154,A002376,2026-08-11 10:11:00,AG0062,Predictive Dialer
ATT000005155,CALL00005155,A000700,2026-03-05 06:12:00,AG0016,Predictive Dialer
ATT000005156,CALL00005156,A000446,2025-09-12 19:37:00,AG0062,Human Calling
ATT000005157,CALL00005157,A003482,2026-04-09 07:33:00,AG0104,IVR
ATT000005158,CALL00005158,A001873,2026-06-16 17:05:00,AG0020,Human Calling
ATT000005159,CALL00005159,A003855,2025-12-24 14:24:00,AG0054,Predictive Dialer
ATT000005160,CALL00005160,A002780,2025-11-24 13:43:00,AG0052,Human Calling
ATT000005161,CALL00005161,A004054,2026-05-20 06:54:00,AG0106,Human Calling
ATT000005162,CALL00005162,A002957,2026-06-19 15:38:00,AG0028,Predictive Dialer
ATT000005163,CALL00005163,A003643,2025-09-04 07:35:00,AG0003,Human Calling
ATT000005164,CALL00005164,A000725,2026-04-11 11:54:00,AG0092,Human Calling
ATT000005165,CALL00005165,A002737,2026-07-24 17:53:00,AG0119,AI Voice
ATT000005166,CALL00005166,A000509,2025-10-14 06:02:00,AG0072,Human Calling
ATT000005167,CALL00005167,A002450,2025-12-07 08:57:00,AG0098,Human Calling
ATT000005168,CALL00005168,A001010,2026-03-13 16:22:00,AG0013,Predictive Dialer
ATT000005169,CALL00005169,A001106,2025-10-13 07:25:00,AG0082,IVR
ATT000005170,CALL00005170,A002880,2026-06-19 17:22:00,AG0019,AI Voice
ATT000005171,CALL00005171,A003164,2026-01-06 23:09:00,AG0085,Predictive Dialer
ATT000005172,CALL00005172,A003051,2026-06-17 23:32:00,AG0012,Human Calling
ATT000005173,CALL00005173,A003229,2025-12-22 17:41:00,AG0101,Predictive Dialer
ATT000005174,CALL00005174,A001738,2026-02-08 17:13:00,AG0114,IVR
ATT000005175,CALL00005175,A000418,2026-01-06 19:02:00,AG0087,Predictive Dialer
ATT000005176,CALL00005176,A003772,2025-11-05 16:00:00,AG0076,Human Calling
ATT000005177,CALL00005177,A002652,2026-04-18 15:07:00,AG0086,AI Voice
ATT000005178,CALL00005178,A002746,2026-08-02 10:30:00,AG0075,Predictive Dialer
ATT000005179,CALL00005179,A000573,2026-04-15 10:04:00,AG0113,AI Voice
ATT000005180,CALL00005180,A001957,2025-10-02 09:09:00,AG0108,Human Calling
ATT000005181,CALL00005181,A003632,2026-06-13 20:52:00,AG0095,AI Voice
ATT000005182,CALL00005182,A000134,2025-09-06 10:56:00,AG0005,Human Calling
ATT000005183,CALL00005183,A001559,2026-01-23 14:46:00,AG0076,Human Calling
ATT000005184,CALL00005184,A004200,2025-10-03 12:59:00,AG0083,IVR
ATT000005185,CALL00005185,A002184,2025-12-05 22:54:00,AG0061,IVR
