history_id,account_id,status_timestamp,status
H00003030,A002571,2025-03-06,ACTIVE
H00003031,A002571,2026-03-23,CLOSED
H00003032,A002572,2025-04-18,ACTIVE
H00003033,A002573,2026-01-20,ACTIVE
H00003034,A002574,2024-04-22,ACTIVE
H00003035,A002575,2026-03-29,ACTIVE
H00003036,A002575,2026-12-13,CLOSED
H00003037,A002576,2024-10-11,ACTIVE
H00003038,A002577,2026-03-02,ACTIVE
H00003039,A002578,2026-01-24,ACTIVE
H00003040,A002579,2024-11-20,ACTIVE
H00003041,A002580,2024-05-07,ACTIVE
H00003042,A002581,2024-04-14,ACTIVE
H00003043,A002582,2024-04-17,ACTIVE
H00003044,A002583,2024-11-03,ACTIVE
H00003045,A002584,2024-06-10,ACTIVE
H00003046,A002585,2024-08-02,ACTIVE
H00003047,A002586,2024-07-10,ACTIVE
H00003048,A002586,2025-02-21,CLOSED
H00003049,A002587,2024-01-10,ACTIVE
H00003050,A002588,2025-06-16,ACTIVE
H00003051,A002589,2024-03-11,ACTIVE
H00003052,A002590,2024-02-10,ACTIVE
H00003053,A002591,2025-07-30,ACTIVE
H00003054,A002591,2026-01-13,WRITTEN_OFF
H00003055,A002592,2024-11-22,ACTIVE
H00003056,A002593,2025-03-25,ACTIVE
H00003057,A002593,2026-03-31,CLOSED
H00003058,A002594,2026-03-02,ACTIVE
H00003059,A002594,2027-05-08,CLOSED
H00003060,A002595,2024-06-09,ACTIVE
H00003061,A002596,2024-04-10,ACTIVE
H00003062,A002597,2025-07-31,ACTIVE
H00003063,A002598,2025-11-07,ACTIVE
H00003064,A002599,2025-12-31,ACTIVE
H00003065,A002600,2024-06-27,ACTIVE
H00003066,A002601,2024-07-16,ACTIVE
H00003067,A002601,2025-02-27,CLOSED
H00003068,A002602,2026-02-02,ACTIVE
H00003069,A002603,2024-10-16,ACTIVE
H00003070,A002603,2025-10-03,WRITTEN_OFF
H00003071,A002604,2025-08-09,ACTIVE
H00003072,A002604,2026-04-27,CLOSED
H00003073,A002605,2025-12-12,ACTIVE
H00003074,A002605,2026-04-11,CLOSED
H00003075,A002606,2025-03-02,ACTIVE
H00003076,A002606,2025-10-27,CLOSED
H00003077,A002607,2025-05-20,ACTIVE
H00003078,A002608,2024-07-01,ACTIVE
H00003079,A002609,2024-05-16,ACTIVE
H00003080,A002609,2025-12-08,CLOSED
H00003081,A002610,2024-08-23,ACTIVE
H00003082,A002611,2026-01-27,ACTIVE
H00003083,A002611,2026-07-17,CLOSED
H00003084,A002612,2024-10-15,ACTIVE
H00003085,A002613,2026-04-07,ACTIVE
H00003086,A002614,2024-11-08,ACTIVE
H00003087,A002615,2024-11-17,ACTIVE
H00003088,A002616,2024-08-19,ACTIVE
H00003089,A002617,2025-01-15,ACTIVE
H00003090,A002618,2025-05-24,ACTIVE
H00003091,A002619,2024-11-16,ACTIVE
H00003092,A002620,2024-12-10,ACTIVE
H00003093,A002621,2026-04-18,ACTIVE
H00003094,A002622,2026-04-05,ACTIVE
H00003095,A002623,2026-02-04,ACTIVE
H00003096,A002624,2024-06-20,ACTIVE
H00003097,A002625,2024-02-29,ACTIVE
H00003098,A002626,2026-03-07,ACTIVE
H00003099,A002627,2026-03-08,ACTIVE
H00003100,A002627,2027-04-22,CLOSED
H00003101,A002628,2024-02-08,ACTIVE
H00003102,A002629,2025-06-10,ACTIVE
H00003103,A002630,2024-11-27,ACTIVE
H00003104,A002631,2025-09-02,ACTIVE
H00003105,A002631,2026-07-16,CLOSED
H00003106,A002632,2024-07-23,ACTIVE
H00003107,A002633,2024-04-23,ACTIVE
H00003108,A002634,2025-05-28,ACTIVE
H00003109,A002634,2026-08-01,CLOSED
H00003110,A002635,2025-04-19,ACTIVE
H00003111,A002636,2024-02-01,ACTIVE
H00003112,A002637,2025-11-15,ACTIVE
H00003113,A002638,2024-11-30,ACTIVE
H00003114,A002639,2026-02-18,ACTIVE
H00003115,A002639,2027-07-27,CLOSED
H00003116,A002640,2025-08-07,ACTIVE
H00003117,A002641,2025-08-02,ACTIVE
H00003118,A002642,2025-12-19,ACTIVE
H00003119,A002643,2024-05-22,ACTIVE
H00003120,A002644,2024-08-08,ACTIVE
H00003121,A002645,2025-12-24,ACTIVE
H00003122,A002646,2025-04-03,ACTIVE
H00003123,A002647,2025-12-24,ACTIVE
H00003124,A002647,2027-02-26,CLOSED
H00003125,A002648,2025-04-25,ACTIVE
H00003126,A002649,2026-01-15,ACTIVE
H00003127,A002650,2026-04-10,ACTIVE
H00003128,A002650,2027-01-26,WRITTEN_OFF
H00003129,A002651,2025-05-29,ACTIVE
H00003130,A002652,2025-11-05,ACTIVE
H00003131,A002653,2025-12-28,ACTIVE
H00003132,A002653,2026-05-16,CLOSED
H00003133,A002654,2025-05-07,ACTIVE
H00003134,A002654,2026-04-09,CLOSED
H00003135,A002655,2025-02-01,ACTIVE
H00003136,A002656,2026-04-19,ACTIVE
H00003137,A002656,2027-02-24,WRITTEN_OFF
H00003138,A002657,2024-07-07,ACTIVE
H00003139,A002658,2025-01-02,ACTIVE
H00003140,A002659,2025-05-17,ACTIVE
H00003141,A002659,2026-07-06,WRITTEN_OFF
H00003142,A002660,2024-07-17,ACTIVE
H00003143,A002661,2024-08-02,ACTIVE
H00003144,A002662,2024-09-13,ACTIVE
H00003145,A002663,2026-02-26,ACTIVE
H00003146,A002664,2024-03-11,ACTIVE
H00003147,A002665,2025-09-02,ACTIVE
H00003148,A002666,2024-09-13,ACTIVE
H00003149,A002667,2025-08-19,ACTIVE
H00003150,A002668,2025-12-16,ACTIVE
H00003151,A002669,2026-03-14,ACTIVE
H00003152,A002670,2025-08-05,ACTIVE
H00003153,A002670,2026-06-05,CLOSED
H00003154,A002671,2024-06-09,ACTIVE
H00003155,A002671,2025-02-09,CLOSED
H00003156,A002672,2024-08-25,ACTIVE
H00003157,A002673,2024-01-08,ACTIVE
H00003158,A002674,2024-03-11,ACTIVE
H00003159,A002675,2025-09-04,ACTIVE
H00003160,A002676,2025-11-18,ACTIVE
H00003161,A002676,2027-02-13,CLOSED
H00003162,A002677,2024-12-24,ACTIVE
H00003163,A002678,2026-05-28,ACTIVE
H00003164,A002679,2025-07-04,ACTIVE
H00003165,A002680,2026-04-24,ACTIVE
H00003166,A002681,2025-07-21,ACTIVE
H00003167,A002681,2026-01-12,WRITTEN_OFF
H00003168,A002682,2024-05-20,ACTIVE
H00003169,A002683,2025-06-20,ACTIVE
H00003170,A002684,2025-04-09,ACTIVE
H00003171,A002685,2026-05-13,ACTIVE
H00003172,A002686,2025-12-24,ACTIVE
H00003173,A002686,2027-03-18,WRITTEN_OFF
H00003174,A002687,2025-03-04,ACTIVE
H00003175,A002687,2025-07-02,WRITTEN_OFF
H00003176,A002688,2025-03-14,ACTIVE
H00003177,A002689,2026-02-22,ACTIVE
H00003178,A002690,2025-04-02,ACTIVE
H00003179,A002691,2025-07-10,ACTIVE
H00003180,A002691,2026-05-16,CLOSED
H00003181,A002692,2025-12-07,ACTIVE
H00003182,A002693,2024-11-05,ACTIVE
H00003183,A002694,2025-03-22,ACTIVE
H00003184,A002695,2024-04-06,ACTIVE
H00003185,A002696,2025-04-04,ACTIVE
H00003186,A002697,2025-05-27,ACTIVE
H00003187,A002698,2025-06-17,ACTIVE
H00003188,A002699,2026-02-06,ACTIVE
H00003189,A002700,2025-01-07,ACTIVE
H00003190,A002700,2025-11-22,CLOSED
H00003191,A002701,2026-03-12,ACTIVE
H00003192,A002701,2027-06-11,CLOSED
H00003193,A002702,2024-06-22,ACTIVE
H00003194,A002703,2024-04-18,ACTIVE
H00003195,A002704,2024-05-06,ACTIVE
H00003196,A002705,2026-03-09,ACTIVE
H00003197,A002706,2024-10-22,ACTIVE
H00003198,A002707,2024-10-19,ACTIVE
H00003199,A002708,2025-12-29,ACTIVE
H00003200,A002709,2025-05-11,ACTIVE
H00003201,A002710,2026-04-29,ACTIVE
H00003202,A002711,2026-03-12,ACTIVE
H00003203,A002712,2025-05-11,ACTIVE
H00003204,A002713,2025-12-02,ACTIVE
H00003205,A002713,2027-04-03,CLOSED
H00003206,A002714,2025-08-29,ACTIVE
H00003207,A002715,2024-06-24,ACTIVE
H00003208,A002716,2025-05-28,ACTIVE
H00003209,A002717,2025-05-28,ACTIVE
H00003210,A002718,2026-02-03,ACTIVE
H00003211,A002719,2026-01-07,ACTIVE
H00003212,A002720,2024-11-18,ACTIVE
H00003213,A002721,2024-06-11,ACTIVE
H00003214,A002722,2025-03-28,ACTIVE
H00003215,A002722,2026-04-07,CLOSED
H00003216,A002723,2026-02-18,ACTIVE
H00003217,A002724,2025-04-25,ACTIVE
H00003218,A002725,2026-04-08,ACTIVE
H00003219,A002726,2024-12-15,ACTIVE
H00003220,A002727,2024-05-27,ACTIVE
H00003221,A002728,2025-05-26,ACTIVE
H00003222,A002729,2024-03-10,ACTIVE
H00003223,A002730,2024-03-21,ACTIVE
H00003224,A002731,2026-03-15,ACTIVE
H00003225,A002732,2026-04-28,ACTIVE
H00003226,A002732,2027-07-13,CLOSED
H00003227,A002733,2024-01-04,ACTIVE
H00003228,A002734,2024-10-17,ACTIVE
H00003229,A002735,2024-01-27,ACTIVE
H00003230,A002736,2024-12-28,ACTIVE
H00003231,A002737,2024-08-31,ACTIVE
H00003232,A002737,2025-08-26,WRITTEN_OFF
H00003233,A002738,2024-08-16,ACTIVE
H00003234,A002739,2026-03-26,ACTIVE
H00003235,A002739,2027-02-14,CLOSED
H00003236,A002740,2025-01-04,ACTIVE
H00003237,A002741,2025-06-16,ACTIVE
H00003238,A002742,2024-11-24,ACTIVE
H00003239,A002743,2024-12-28,ACTIVE
H00003240,A002744,2024-06-14,ACTIVE
H00003241,A002745,2026-03-19,ACTIVE
H00003242,A002746,2025-04-26,ACTIVE
H00003243,A002747,2025-07-24,ACTIVE
H00003244,A002747,2027-03-09,CLOSED
H00003245,A002748,2025-05-01,ACTIVE
H00003246,A002749,2025-12-30,ACTIVE
H00003247,A002750,2026-03-04,ACTIVE
H00003248,A002751,2025-03-30,ACTIVE
H00003249,A002752,2025-12-05,ACTIVE
H00003250,A002753,2025-05-22,ACTIVE
H00003251,A002753,2025-12-25,WRITTEN_OFF
H00003252,A002754,2025-11-10,ACTIVE
H00003253,A002755,2024-01-17,ACTIVE
H00003254,A002755,2024-05-21,WRITTEN_OFF
H00003255,A002756,2025-03-31,ACTIVE
H00003256,A002757,2024-12-30,ACTIVE
H00003257,A002758,2025-08-12,ACTIVE
H00003258,A002758,2026-03-22,CLOSED
H00003259,A002759,2025-12-18,ACTIVE
H00003260,A002760,2025-12-25,ACTIVE
H00003261,A002761,2024-07-10,ACTIVE
H00003262,A002762,2026-05-04,ACTIVE
H00003263,A002763,2025-09-25,ACTIVE
H00003264,A002764,2026-02-10,ACTIVE
H00003265,A002765,2025-07-19,ACTIVE
H00003266,A002766,2025-11-07,ACTIVE
H00003267,A002767,2024-11-06,ACTIVE
H00003268,A002767,2025-10-29,CLOSED
H00003269,A002768,2025-11-15,ACTIVE
H00003270,A002769,2026-01-18,ACTIVE
H00003271,A002769,2026-08-18,WRITTEN_OFF
H00003272,A002770,2026-05-20,ACTIVE
H00003273,A002771,2026-04-20,ACTIVE
H00003274,A002772,2025-02-02,ACTIVE
H00003275,A002773,2024-10-01,ACTIVE
H00003276,A002774,2024-01-28,ACTIVE
H00003277,A002774,2025-09-05,CLOSED
H00003278,A002775,2025-08-10,ACTIVE
H00003279,A002776,2025-09-08,ACTIVE
H00003280,A002777,2024-01-31,ACTIVE
H00003281,A002778,2026-01-28,ACTIVE
H00003282,A002779,2024-02-03,ACTIVE
H00003283,A002780,2024-12-23,ACTIVE
H00003284,A002781,2025-04-28,ACTIVE
H00003285,A002781,2026-04-12,CLOSED
H00003286,A002782,2026-05-29,ACTIVE
H00003287,A002783,2025-02-25,ACTIVE
H00003288,A002784,2025-07-29,ACTIVE
H00003289,A002784,2026-12-21,CLOSED
H00003290,A002785,2024-02-14,ACTIVE
H00003291,A002786,2024-07-16,ACTIVE
H00003292,A002786,2024-10-29,WRITTEN_OFF
H00003293,A002787,2025-10-07,ACTIVE
H00003294,A002788,2025-02-28,ACTIVE
H00003295,A002789,2025-07-22,ACTIVE
H00003296,A002789,2026-08-05,CLOSED
H00003297,A002790,2025-09-08,ACTIVE
H00003298,A002791,2025-08-21,ACTIVE
H00003299,A002792,2025-10-06,ACTIVE
H00003300,A002793,2025-01-24,ACTIVE
H00003301,A002794,2024-03-18,ACTIVE
H00003302,A002795,2025-06-21,ACTIVE
H00003303,A002796,2024-05-10,ACTIVE
H00003304,A002797,2026-05-06,ACTIVE
H00003305,A002797,2027-07-15,CLOSED
H00003306,A002798,2024-08-25,ACTIVE
H00003307,A002799,2025-04-04,ACTIVE
H00003308,A002800,2026-02-23,ACTIVE
H00003309,A002801,2025-09-21,ACTIVE
H00003310,A002802,2025-10-16,ACTIVE
H00003311,A002802,2026-12-18,CLOSED
H00003312,A002803,2026-02-15,ACTIVE
H00003313,A002804,2026-01-22,ACTIVE
H00003314,A002805,2025-01-31,ACTIVE
H00003315,A002806,2025-01-19,ACTIVE
H00003316,A002807,2024-06-17,ACTIVE
H00003317,A002808,2024-09-12,ACTIVE
H00003318,A002809,2024-04-29,ACTIVE
H00003319,A002809,2025-04-09,CLOSED
H00003320,A002810,2025-03-09,ACTIVE
H00003321,A002811,2025-09-27,ACTIVE
H00003322,A002812,2025-02-20,ACTIVE
H00003323,A002813,2026-04-22,ACTIVE
H00003324,A002813,2027-03-08,CLOSED
H00003325,A002814,2024-09-27,ACTIVE
H00003326,A002814,2025-05-02,CLOSED
H00003327,A002815,2025-03-01,ACTIVE
H00003328,A002815,2026-10-17,CLOSED
H00003329,A002816,2026-02-05,ACTIVE
H00003330,A002817,2026-05-27,ACTIVE
H00003331,A002818,2026-04-10,ACTIVE
H00003332,A002819,2025-02-23,ACTIVE
H00003333,A002820,2024-06-16,ACTIVE
H00003334,A002821,2025-03-06,ACTIVE
H00003335,A002822,2025-06-09,ACTIVE
H00003336,A002823,2026-01-06,ACTIVE
H00003337,A002824,2024-09-27,ACTIVE
H00003338,A002825,2025-07-26,ACTIVE
H00003339,A002826,2025-12-20,ACTIVE
H00003340,A002827,2026-01-13,ACTIVE
H00003341,A002828,2025-09-01,ACTIVE
H00003342,A002829,2024-02-12,ACTIVE
H00003343,A002829,2025-05-21,CLOSED
H00003344,A002830,2024-03-25,ACTIVE
H00003345,A002831,2024-11-14,ACTIVE
H00003346,A002831,2025-04-04,CLOSED
H00003347,A002832,2026-03-27,ACTIVE
H00003348,A002833,2024-07-06,ACTIVE
H00003349,A002834,2025-09-17,ACTIVE
H00003350,A002835,2025-04-15,ACTIVE
H00003351,A002836,2024-11-30,ACTIVE
H00003352,A002836,2025-12-12,CLOSED
H00003353,A002837,2024-05-30,ACTIVE
H00003354,A002838,2025-01-19,ACTIVE
H00003355,A002839,2025-09-20,ACTIVE
H00003356,A002840,2025-02-28,ACTIVE
H00003357,A002841,2025-09-24,ACTIVE
H00003358,A002842,2024-01-19,ACTIVE
H00003359,A002843,2024-12-12,ACTIVE
H00003360,A002844,2024-08-24,ACTIVE
H00003361,A002845,2025-12-28,ACTIVE
H00003362,A002845,2027-07-24,CLOSED
H00003363,A002846,2024-04-19,ACTIVE
H00003364,A002847,2025-08-25,ACTIVE
H00003365,A002848,2026-02-05,ACTIVE
H00003366,A002849,2025-10-20,ACTIVE
H00003367,A002849,2027-05-16,CLOSED
H00003368,A002850,2026-02-18,ACTIVE
H00003369,A002851,2024-04-08,ACTIVE
H00003370,A002852,2025-05-26,ACTIVE
H00003371,A002853,2025-02-17,ACTIVE
H00003372,A002854,2026-02-18,ACTIVE
H00003373,A002855,2024-10-03,ACTIVE
H00003374,A002856,2025-09-28,ACTIVE
H00003375,A002857,2025-04-08,ACTIVE
H00003376,A002858,2024-01-03,ACTIVE
H00003377,A002859,2024-09-02,ACTIVE
H00003378,A002859,2025-09-08,CLOSED
H00003379,A002860,2024-08-17,ACTIVE
H00003380,A002861,2025-04-14,ACTIVE
H00003381,A002862,2025-11-15,ACTIVE
H00003382,A002862,2026-04-19,CLOSED
H00003383,A002863,2024-02-10,ACTIVE
H00003384,A002864,2025-10-09,ACTIVE
H00003385,A002865,2025-01-26,ACTIVE
H00003386,A002866,2024-09-02,ACTIVE
H00003387,A002867,2025-02-06,ACTIVE
H00003388,A002868,2025-02-16,ACTIVE
H00003389,A002869,2026-04-04,ACTIVE
H00003390,A002870,2024-12-28,ACTIVE
H00003391,A002871,2025-03-30,ACTIVE
H00003392,A002872,2024-11-18,ACTIVE
H00003393,A002872,2026-03-29,CLOSED
H00003394,A002873,2024-07-22,ACTIVE
H00003395,A002874,2026-01-31,ACTIVE
H00003396,A002875,2025-10-06,ACTIVE
H00003397,A002876,2024-03-07,ACTIVE
H00003398,A002877,2024-05-19,ACTIVE
H00003399,A002878,2025-01-22,ACTIVE
H00003400,A002879,2026-04-02,ACTIVE
H00003401,A002880,2026-01-22,ACTIVE
H00003402,A002881,2024-05-15,ACTIVE
H00003403,A002882,2024-02-21,ACTIVE
H00003404,A002882,2025-04-23,WRITTEN_OFF
H00003405,A002883,2024-05-03,ACTIVE
H00003406,A002884,2026-05-26,ACTIVE
H00003407,A002884,2027-08-09,CLOSED
H00003408,A002885,2025-10-25,ACTIVE
H00003409,A002885,2027-04-21,WRITTEN_OFF
H00003410,A002886,2024-04-13,ACTIVE
H00003411,A002887,2024-01-29,ACTIVE
H00003412,A002888,2025-09-04,ACTIVE
H00003413,A002889,2025-07-09,ACTIVE
H00003414,A002890,2025-02-09,ACTIVE
H00003415,A002891,2024-12-19,ACTIVE
H00003416,A002892,2024-06-06,ACTIVE
H00003417,A002893,2024-11-08,ACTIVE
H00003418,A002894,2025-07-25,ACTIVE
H00003419,A002895,2026-05-08,ACTIVE
H00003420,A002896,2024-05-22,ACTIVE
H00003421,A002897,2024-12-03,ACTIVE
H00003422,A002897,2025-06-28,WRITTEN_OFF
H00003423,A002898,2024-05-07,ACTIVE
H00003424,A002899,2024-04-13,ACTIVE
H00003425,A002899,2025-04-05,CLOSED
H00003426,A002900,2024-11-22,ACTIVE
H00003427,A002901,2024-09-14,ACTIVE
H00003428,A002901,2025-03-13,CLOSED
H00003429,A002902,2025-03-05,ACTIVE
H00003430,A002902,2025-07-17,CLOSED
H00003431,A002903,2025-01-16,ACTIVE
H00003432,A002904,2025-06-24,ACTIVE
H00003433,A002905,2024-11-04,ACTIVE
H00003434,A002906,2024-09-19,ACTIVE
H00003435,A002907,2025-07-08,ACTIVE
H00003436,A002908,2025-08-31,ACTIVE
H00003437,A002909,2025-10-21,ACTIVE
H00003438,A002910,2024-11-29,ACTIVE
H00003439,A002911,2024-09-28,ACTIVE
H00003440,A002912,2024-02-17,ACTIVE
H00003441,A002913,2025-01-21,ACTIVE
H00003442,A002914,2026-04-13,ACTIVE
H00003443,A002915,2026-01-30,ACTIVE
H00003444,A002915,2026-12-31,CLOSED
H00003445,A002916,2024-06-03,ACTIVE
H00003446,A002917,2026-01-17,ACTIVE
H00003447,A002918,2026-05-20,ACTIVE
H00003448,A002919,2025-05-25,ACTIVE
H00003449,A002920,2025-02-28,ACTIVE
H00003450,A002921,2024-03-01,ACTIVE
H00003451,A002922,2025-02-15,ACTIVE
H00003452,A002923,2024-11-05,ACTIVE
H00003453,A002924,2024-11-20,ACTIVE
H00003454,A002925,2024-10-05,ACTIVE
H00003455,A002926,2024-07-17,ACTIVE
H00003456,A002927,2024-04-04,ACTIVE
H00003457,A002928,2025-09-19,ACTIVE
H00003458,A002929,2024-12-16,ACTIVE
H00003459,A002930,2024-06-05,ACTIVE
H00003460,A002931,2024-04-05,ACTIVE
H00003461,A002932,2025-09-15,ACTIVE
H00003462,A002933,2024-12-10,ACTIVE
H00003463,A002934,2024-05-15,ACTIVE
H00003464,A002935,2025-06-18,ACTIVE
H00003465,A002936,2025-10-15,ACTIVE
H00003466,A002937,2026-02-25,ACTIVE
H00003467,A002938,2025-05-20,ACTIVE
H00003468,A002939,2024-11-09,ACTIVE
H00003469,A002939,2025-11-01,CLOSED
H00003470,A002940,2025-12-14,ACTIVE
H00003471,A002941,2025-11-29,ACTIVE
H00003472,A002942,2024-08-20,ACTIVE
H00003473,A002943,2026-04-11,ACTIVE
H00003474,A002944,2024-04-20,ACTIVE
H00003475,A002945,2025-09-03,ACTIVE
H00003476,A002946,2025-06-05,ACTIVE
H00003477,A002946,2026-04-01,CLOSED
H00003478,A002947,2024-04-02,ACTIVE
H00003479,A002948,2024-03-24,ACTIVE
H00003480,A002948,2025-05-24,WRITTEN_OFF
H00003481,A002949,2024-03-28,ACTIVE
H00003482,A002950,2025-02-21,ACTIVE
H00003483,A002951,2025-04-07,ACTIVE
H00003484,A002952,2024-11-04,ACTIVE
H00003485,A002952,2025-05-23,CLOSED
H00003486,A002953,2025-09-19,ACTIVE
H00003487,A002953,2026-12-11,CLOSED
H00003488,A002954,2026-02-13,ACTIVE
H00003489,A002955,2024-04-18,ACTIVE
H00003490,A002956,2025-04-21,ACTIVE
H00003491,A002957,2024-07-30,ACTIVE
H00003492,A002958,2024-05-18,ACTIVE
H00003493,A002959,2024-06-24,ACTIVE
H00003494,A002960,2025-12-15,ACTIVE
H00003495,A002961,2024-06-24,ACTIVE
H00003496,A002962,2025-07-29,ACTIVE
H00003497,A002963,2026-01-10,ACTIVE
H00003498,A002963,2027-02-08,WRITTEN_OFF
H00003499,A002964,2025-03-29,ACTIVE
H00003500,A002965,2024-11-13,ACTIVE
H00003501,A002966,2025-04-04,ACTIVE
H00003502,A002967,2024-12-09,ACTIVE
H00003503,A002968,2025-11-29,ACTIVE
H00003504,A002969,2026-05-13,ACTIVE
H00003505,A002970,2026-04-10,ACTIVE
H00003506,A002971,2025-10-27,ACTIVE
H00003507,A002972,2025-07-21,ACTIVE
H00003508,A002972,2026-02-23,CLOSED
H00003509,A002973,2025-12-09,ACTIVE
H00003510,A002974,2024-05-24,ACTIVE
H00003511,A002975,2025-06-03,ACTIVE
H00003512,A002976,2025-02-17,ACTIVE
H00003513,A002977,2024-05-21,ACTIVE
H00003514,A002978,2024-01-26,ACTIVE
H00003515,A002979,2024-02-12,ACTIVE
H00003516,A002980,2025-05-14,ACTIVE
H00003517,A002980,2026-10-25,CLOSED
H00003518,A002981,2025-10-01,ACTIVE
H00003519,A002982,2026-03-05,ACTIVE
H00003520,A002983,2026-03-20,ACTIVE
H00003521,A002984,2025-01-22,ACTIVE
H00003522,A002985,2025-12-15,ACTIVE
H00003523,A002986,2025-12-20,ACTIVE
H00003524,A002987,2024-08-14,ACTIVE
H00003525,A002988,2026-01-06,ACTIVE
H00003526,A002989,2025-05-26,ACTIVE
H00003527,A002990,2024-07-21,ACTIVE
H00003528,A002991,2025-09-08,ACTIVE
H00003529,A002991,2026-05-28,WRITTEN_OFF
H00003530,A002992,2024-08-29,ACTIVE
H00003531,A002993,2025-12-24,ACTIVE
H00003532,A002993,2027-05-14,CLOSED
H00003533,A002994,2024-07-23,ACTIVE
H00003534,A002995,2026-03-06,ACTIVE
H00003535,A002995,2026-10-28,CLOSED
H00003536,A002996,2026-01-11,ACTIVE
H00003537,A002997,2024-12-30,ACTIVE
H00003538,A002998,2025-04-17,ACTIVE
H00003539,A002999,2026-01-12,ACTIVE
H00003540,A003000,2024-01-06,ACTIVE
H00003541,A003001,2025-10-10,ACTIVE
H00003542,A003002,2024-05-13,ACTIVE
H00003543,A003002,2025-10-04,CLOSED
H00003544,A003003,2025-04-17,ACTIVE
H00003545,A003004,2025-11-01,ACTIVE
H00003546,A003005,2025-12-07,ACTIVE
H00003547,A003006,2024-01-09,ACTIVE
H00003548,A003006,2025-03-20,CLOSED
H00003549,A003007,2025-06-30,ACTIVE
H00003550,A003007,2026-04-29,WRITTEN_OFF
H00003551,A003008,2024-08-15,ACTIVE
H00003552,A003009,2025-02-11,ACTIVE
H00003553,A003010,2026-04-12,ACTIVE
H00003554,A003010,2027-09-03,CLOSED
H00003555,A003011,2024-01-07,ACTIVE
H00003556,A003011,2025-07-22,WRITTEN_OFF
H00003557,A003012,2025-01-22,ACTIVE
H00003558,A003013,2024-10-30,ACTIVE
H00003559,A003014,2025-03-08,ACTIVE
H00003560,A003014,2025-08-31,CLOSED
H00003561,A003015,2025-10-27,ACTIVE
H00003562,A003016,2024-06-18,ACTIVE
H00003563,A003017,2025-01-01,ACTIVE
H00003564,A003018,2024-05-03,ACTIVE
H00003565,A003019,2024-12-19,ACTIVE
H00003566,A003019,2025-05-01,CLOSED
H00003567,A003020,2026-05-16,ACTIVE
H00003568,A003021,2025-10-23,ACTIVE
H00003569,A003022,2026-01-01,ACTIVE
H00003570,A003022,2027-04-04,CLOSED
H00003571,A003023,2025-08-24,ACTIVE
H00003572,A003024,2024-06-06,ACTIVE
H00003573,A003024,2025-03-21,WRITTEN_OFF
H00003574,A003025,2025-07-19,ACTIVE
H00003575,A003026,2025-12-25,ACTIVE
H00003576,A003027,2024-07-24,ACTIVE
H00003577,A003028,2025-04-11,ACTIVE
H00003578,A003029,2025-05-30,ACTIVE
H00003579,A003030,2024-05-23,ACTIVE
H00003580,A003031,2024-06-07,ACTIVE
H00003581,A003032,2024-04-23,ACTIVE
H00003582,A003033,2024-10-24,ACTIVE
H00003583,A003034,2024-05-30,ACTIVE
H00003584,A003035,2025-04-21,ACTIVE
H00003585,A003036,2024-06-18,ACTIVE
H00003586,A003037,2025-01-09,ACTIVE
H00003587,A003038,2025-12-03,ACTIVE
H00003588,A003039,2026-04-20,ACTIVE
H00003589,A003040,2025-03-02,ACTIVE
H00003590,A003040,2026-02-22,WRITTEN_OFF
H00003591,A003041,2024-02-22,ACTIVE
H00003592,A003042,2026-03-11,ACTIVE
H00003593,A003043,2026-04-22,ACTIVE
H00003594,A003044,2025-05-13,ACTIVE
H00003595,A003044,2026-12-14,WRITTEN_OFF
H00003596,A003045,2024-08-06,ACTIVE
H00003597,A003046,2024-01-25,ACTIVE
H00003598,A003047,2024-01-10,ACTIVE
H00003599,A003048,2025-12-30,ACTIVE
H00003600,A003049,2024-06-11,ACTIVE
H00003601,A003050,2025-12-31,ACTIVE
H00003602,A003051,2026-05-24,ACTIVE
H00003603,A003052,2026-01-16,ACTIVE
H00003604,A003053,2024-08-20,ACTIVE
H00003605,A003054,2025-10-18,ACTIVE
H00003606,A003055,2026-05-15,ACTIVE
H00003607,A003056,2025-10-22,ACTIVE
H00003608,A003057,2024-07-06,ACTIVE
H00003609,A003058,2025-11-04,ACTIVE
H00003610,A003059,2024-12-24,ACTIVE
H00003611,A003060,2024-05-15,ACTIVE
H00003612,A003061,2025-10-01,ACTIVE
H00003613,A003062,2026-04-16,ACTIVE
H00003614,A003063,2024-10-19,ACTIVE
H00003615,A003064,2024-04-11,ACTIVE
H00003616,A003065,2024-12-15,ACTIVE
H00003617,A003066,2024-06-15,ACTIVE
H00003618,A003067,2024-02-28,ACTIVE
H00003619,A003068,2024-10-23,ACTIVE
H00003620,A003069,2025-11-18,ACTIVE
H00003621,A003070,2025-11-27,ACTIVE
H00003622,A003070,2026-11-15,CLOSED
H00003623,A003071,2025-10-22,ACTIVE
H00003624,A003072,2024-05-04,ACTIVE
H00003625,A003073,2024-09-03,ACTIVE
H00003626,A003074,2024-02-06,ACTIVE
H00003627,A003075,2025-02-21,ACTIVE
H00003628,A003076,2026-03-11,ACTIVE
H00003629,A003077,2025-02-18,ACTIVE
H00003630,A003078,2025-11-21,ACTIVE
H00003631,A003078,2026-12-20,CLOSED
H00003632,A003079,2025-06-20,ACTIVE
H00003633,A003080,2024-09-16,ACTIVE
H00003634,A003081,2025-06-04,ACTIVE
H00003635,A003082,2024-01-16,ACTIVE
