sms_id,account_id,event_timestamp,event_type
SMS00001775,A001494,2026-03-22 22:00:00,SENT
SMS00001776,A003242,2026-07-04 15:00:00,DELIVERED
SMS00001777,A002445,2025-12-19 22:00:00,DELIVERED
SMS00001778,A001674,2025-11-15 07:00:00,DELIVERED
SMS00001779,A001966,2026-03-08 13:00:00,DELIVERED
SMS00001780,A001232,2026-03-01 19:00:00,DELIVERED
SMS00001781,A002771,2026-03-27 11:00:00,SENT
SMS00001782,A001231,2026-04-02 22:00:00,DELIVERED
SMS00001783,A003253,2025-09-15 22:00:00,SENT
SMS00001784,A001019,2026-04-21 11:00:00,DELIVERED
SMS00001785,A003731,2025-11-21 21:00:00,DELIVERED
SMS00001786,A002757,2026-01-11 10:00:00,FAILED
SMS00001787,A003976,2025-10-24 11:00:00,DELIVERED
SMS00001788,A002476,2026-01-26 16:00:00,DELIVERED
SMS00001789,A002079,2026-08-01 08:00:00,SENT
SMS00001790,A001315,2026-02-23 10:00:00,DELIVERED
SMS00001791,A001509,2026-08-12 14:00:00,DELIVERED
SMS00001792,A000838,2025-12-26 10:00:00,SENT
SMS00001793,A002713,2025-11-03 08:00:00,DELIVERED
SMS00001794,A000514,2026-02-16 17:00:00,DELIVERED
SMS00001795,A003527,2025-12-02 19:00:00,DELIVERED
SMS00001796,A004007,2026-02-01 11:00:00,DELIVERED
SMS00001797,A001399,2025-09-22 11:00:00,DELIVERED
SMS00001798,A001011,2026-02-21 19:00:00,DELIVERED
SMS00001799,A001085,2026-06-23 22:00:00,SENT
SMS00001800,A001709,2026-03-01 22:00:00,SENT
SMS00001801,A004178,2025-10-05 12:00:00,DELIVERED
SMS00001802,A002123,2025-11-20 22:00:00,DELIVERED
SMS00001803,A002223,2025-11-23 12:00:00,DELIVERED
SMS00001804,A003011,2026-02-20 15:00:00,DELIVERED
SMS00001805,A000027,2026-04-15 13:00:00,DELIVERED
SMS00001806,A003476,2026-05-19 08:00:00,DELIVERED
SMS00001807,A002828,2026-07-13 16:00:00,DELIVERED
SMS00001808,A000403,2026-06-04 17:00:00,DELIVERED
SMS00001809,A003099,2025-09-09 13:00:00,DELIVERED
SMS00001810,A002555,2025-11-17 12:00:00,DELIVERED
SMS00001811,A000109,2026-08-02 08:00:00,SENT
SMS00001812,A001029,2025-10-15 11:00:00,SENT
SMS00001813,A003507,2026-05-27 16:00:00,DELIVERED
SMS00001814,A003213,2026-05-20 16:00:00,DELIVERED
SMS00001815,A002613,2026-07-10 22:00:00,SENT
SMS00001816,A000825,2026-05-22 08:00:00,DELIVERED
SMS00001817,A001125,2025-12-07 17:00:00,DELIVERED
SMS00001818,A001888,2026-08-20 22:00:00,DELIVERED
SMS00001819,A002783,2026-04-15 17:00:00,DELIVERED
SMS00001820,A003576,2026-03-03 09:00:00,DELIVERED
SMS00001821,A003583,2026-07-26 16:00:00,DELIVERED
SMS00001822,A001146,2026-01-11 17:00:00,FAILED
SMS00001823,A002898,2026-05-21 14:00:00,DELIVERED
SMS00001824,A000357,2025-10-05 19:00:00,FAILED
SMS00001825,A000737,2026-02-02 07:00:00,SENT
SMS00001826,A000139,2025-12-22 18:00:00,FAILED
SMS00001827,A004066,2026-06-23 21:00:00,SENT
SMS00001828,A003110,2026-01-16 07:00:00,FAILED
SMS00001829,A003344,2026-03-05 20:00:00,DELIVERED
SMS00001830,A004093,2026-01-14 15:00:00,DELIVERED
SMS00001831,A002247,2025-09-04 17:00:00,DELIVERED
SMS00001832,A002743,2025-12-11 11:00:00,DELIVERED
SMS00001833,A000194,2026-07-02 18:00:00,DELIVERED
SMS00001834,A002658,2025-09-16 08:00:00,DELIVERED
SMS00001835,A000893,2026-06-19 18:00:00,DELIVERED
SMS00001836,A002924,2026-01-23 22:00:00,DELIVERED
SMS00001837,A001207,2025-11-23 20:00:00,DELIVERED
SMS00001838,A002157,2026-03-23 09:00:00,DELIVERED
SMS00001839,A000142,2026-03-25 07:00:00,DELIVERED
SMS00001840,A000054,2025-10-04 19:00:00,FAILED
SMS00001841,A000207,2025-12-01 21:00:00,DELIVERED
SMS00001842,A001843,2026-06-14 22:00:00,FAILED
SMS00001843,A001115,2026-07-24 18:00:00,FAILED
SMS00001844,A002392,2026-05-20 16:00:00,DELIVERED
SMS00001845,A002416,2025-10-13 13:00:00,DELIVERED
SMS00001846,A002661,2025-10-19 09:00:00,SENT
SMS00001847,A000713,2026-02-26 18:00:00,DELIVERED
SMS00001848,A003349,2026-03-17 12:00:00,DELIVERED
SMS00001849,A000844,2026-06-25 10:00:00,DELIVERED
SMS00001850,A001370,2026-02-23 16:00:00,DELIVERED
SMS00001851,A002962,2026-08-08 11:00:00,DELIVERED
SMS00001852,A002356,2026-07-04 21:00:00,SENT
SMS00001853,A003948,2026-02-13 21:00:00,DELIVERED
SMS00001854,A001649,2026-03-08 10:00:00,SENT
SMS00001855,A004017,2026-08-19 22:00:00,DELIVERED
SMS00001856,A002144,2026-05-17 20:00:00,DELIVERED
SMS00001857,A001781,2026-01-22 18:00:00,DELIVERED
SMS00001858,A000410,2025-10-01 13:00:00,DELIVERED
SMS00001859,A002988,2026-05-20 21:00:00,SENT
SMS00001860,A000548,2025-09-04 17:00:00,DELIVERED
SMS00001861,A003515,2026-04-19 16:00:00,SENT
SMS00001862,A003697,2025-09-25 08:00:00,SENT
SMS00001863,A002595,2025-09-20 10:00:00,DELIVERED
SMS00001864,A002657,2026-08-23 11:00:00,DELIVERED
SMS00001865,A004095,2026-01-11 20:00:00,DELIVERED
SMS00001866,A000171,2026-06-06 21:00:00,DELIVERED
SMS00001867,A003541,2026-06-01 21:00:00,DELIVERED
SMS00001868,A003387,2025-12-21 17:00:00,DELIVERED
SMS00001869,A003887,2026-01-20 21:00:00,DELIVERED
SMS00001870,A002965,2026-08-16 21:00:00,DELIVERED
SMS00001871,A003198,2025-09-04 17:00:00,DELIVERED
SMS00001872,A002000,2025-10-24 15:00:00,SENT
SMS00001873,A000010,2026-03-23 15:00:00,DELIVERED
SMS00001874,A000894,2026-03-10 21:00:00,DELIVERED
SMS00001875,A000841,2025-10-09 22:00:00,DELIVERED
SMS00001876,A000215,2026-05-13 10:00:00,DELIVERED
SMS00001877,A000849,2026-06-19 17:00:00,DELIVERED
SMS00001878,A002605,2025-10-27 12:00:00,DELIVERED
SMS00001879,A000348,2025-12-17 22:00:00,DELIVERED
SMS00001880,A002019,2026-08-20 12:00:00,DELIVERED
SMS00001881,A001359,2026-05-04 21:00:00,DELIVERED
SMS00001882,A003280,2026-06-17 11:00:00,DELIVERED
SMS00001883,A002453,2025-12-18 09:00:00,DELIVERED
SMS00001884,A001033,2025-11-08 08:00:00,DELIVERED
SMS00001885,A002404,2026-07-17 10:00:00,DELIVERED
SMS00001886,A001777,2026-06-02 12:00:00,DELIVERED
SMS00001887,A003375,2025-10-22 11:00:00,DELIVERED
SMS00001888,A000793,2025-10-09 11:00:00,DELIVERED
SMS00001889,A001905,2026-06-11 10:00:00,DELIVERED
SMS00001890,A000270,2026-04-05 20:00:00,SENT
SMS00001891,A003832,2026-08-14 09:00:00,DELIVERED
SMS00001892,A003860,2025-09-13 17:00:00,SENT
SMS00001893,A002889,2026-08-02 21:00:00,DELIVERED
SMS00001894,A000547,2025-12-23 15:00:00,SENT
SMS00001895,A001256,2026-05-22 07:00:00,DELIVERED
SMS00001896,A001792,2026-01-16 16:00:00,DELIVERED
SMS00001897,A000410,2026-08-19 17:00:00,SENT
SMS00001898,A002064,2025-09-24 08:00:00,DELIVERED
SMS00001899,A000504,2025-11-23 14:00:00,DELIVERED
SMS00001900,A000316,2025-11-18 12:00:00,DELIVERED
SMS00001901,A000723,2026-01-14 19:00:00,DELIVERED
SMS00001902,A003168,2026-08-03 17:00:00,SENT
SMS00001903,A002718,2026-02-07 13:00:00,FAILED
SMS00001904,A003281,2025-12-08 21:00:00,DELIVERED
SMS00001905,A002025,2026-08-14 09:00:00,DELIVERED
SMS00001906,A000143,2026-03-17 16:00:00,SENT
SMS00001907,A000498,2025-09-20 11:00:00,DELIVERED
SMS00001908,A003805,2026-05-21 10:00:00,DELIVERED
SMS00001909,A001822,2026-03-13 10:00:00,DELIVERED
SMS00001910,A003585,2025-12-12 12:00:00,DELIVERED
SMS00001911,A003738,2026-04-03 12:00:00,DELIVERED
SMS00001912,A001407,2026-03-12 16:00:00,SENT
SMS00001913,A002604,2026-04-20 19:00:00,DELIVERED
SMS00001914,A001845,2025-10-22 18:00:00,DELIVERED
SMS00001915,A000301,2025-10-25 16:00:00,DELIVERED
SMS00001916,A002290,2026-04-05 07:00:00,SENT
SMS00001917,A001923,2026-06-18 16:00:00,DELIVERED
SMS00001918,A000529,2026-01-19 09:00:00,DELIVERED
SMS00001919,A001166,2026-03-27 20:00:00,DELIVERED
SMS00001920,A000076,2025-10-11 18:00:00,DELIVERED
SMS00001921,A003955,2026-01-21 12:00:00,SENT
SMS00001922,A001957,2026-02-05 12:00:00,DELIVERED
SMS00001923,A003685,2026-04-08 14:00:00,SENT
SMS00001924,A002750,2025-11-22 21:00:00,DELIVERED
SMS00001925,A001081,2025-12-10 09:00:00,FAILED
SMS00001926,A002238,2026-06-10 16:00:00,SENT
SMS00001927,A000282,2026-08-14 07:00:00,DELIVERED
SMS00001928,A003375,2025-12-18 08:00:00,DELIVERED
SMS00001929,A003728,2026-05-13 18:00:00,SENT
SMS00001930,A003079,2026-02-08 07:00:00,SENT
SMS00001931,A002797,2026-06-20 21:00:00,DELIVERED
SMS00001932,A001686,2025-09-12 07:00:00,DELIVERED
SMS00001933,A003917,2026-04-23 13:00:00,DELIVERED
SMS00001934,A003469,2026-02-12 21:00:00,SENT
SMS00001935,A002452,2025-09-21 13:00:00,DELIVERED
SMS00001936,A003745,2025-10-17 12:00:00,DELIVERED
SMS00001937,A001447,2025-11-01 22:00:00,SENT
SMS00001938,A001487,2026-07-09 11:00:00,DELIVERED
SMS00001939,A003389,2026-03-20 18:00:00,DELIVERED
SMS00001940,A001824,2025-11-12 14:00:00,DELIVERED
SMS00001941,A001258,2026-04-23 20:00:00,FAILED
SMS00001942,A003079,2026-06-11 21:00:00,SENT
SMS00001943,A002519,2026-07-01 17:00:00,DELIVERED
SMS00001944,A000025,2026-05-14 18:00:00,DELIVERED
SMS00001945,A002947,2026-08-08 19:00:00,DELIVERED
SMS00001946,A001457,2025-09-12 10:00:00,DELIVERED
SMS00001947,A002273,2025-11-13 21:00:00,SENT
SMS00001948,A001966,2026-01-16 19:00:00,DELIVERED
SMS00001949,A001676,2025-10-08 09:00:00,DELIVERED
SMS00001950,A000801,2025-10-07 07:00:00,DELIVERED
SMS00001951,A000599,2026-05-25 08:00:00,SENT
SMS00001952,A003980,2025-12-02 10:00:00,DELIVERED
SMS00001953,A001562,2025-09-17 21:00:00,FAILED
SMS00001954,A001997,2026-07-23 17:00:00,SENT
SMS00001955,A003987,2026-03-15 15:00:00,DELIVERED
SMS00001956,A002965,2025-12-04 13:00:00,FAILED
SMS00001957,A003259,2026-05-14 16:00:00,DELIVERED
SMS00001958,A000673,2025-10-10 12:00:00,DELIVERED
SMS00001959,A003001,2025-10-22 20:00:00,DELIVERED
SMS00001960,A002463,2026-04-23 07:00:00,FAILED
SMS00001961,A002099,2025-10-02 21:00:00,DELIVERED
SMS00001962,A003211,2026-07-25 12:00:00,SENT
SMS00001963,A002566,2026-02-20 14:00:00,SENT
SMS00001964,A002398,2026-08-08 09:00:00,DELIVERED
SMS00001965,A002672,2026-02-24 15:00:00,SENT
SMS00001966,A001138,2026-08-04 19:00:00,DELIVERED
SMS00001967,A001602,2026-05-25 20:00:00,DELIVERED
SMS00001968,A001485,2026-08-11 08:00:00,DELIVERED
SMS00001969,A000069,2025-11-09 10:00:00,DELIVERED
SMS00001970,A003118,2026-04-24 13:00:00,DELIVERED
SMS00001971,A000179,2025-12-18 18:00:00,SENT
SMS00001972,A002870,2025-11-02 17:00:00,DELIVERED
SMS00001973,A003134,2026-02-14 07:00:00,DELIVERED
SMS00001974,A002928,2026-08-24 12:00:00,DELIVERED
SMS00001975,A000850,2025-10-21 13:00:00,SENT
SMS00001976,A001150,2026-07-10 21:00:00,DELIVERED
SMS00001977,A001299,2026-04-25 17:00:00,DELIVERED
SMS00001978,A001520,2026-01-04 09:00:00,DELIVERED
SMS00001979,A001877,2025-09-22 19:00:00,DELIVERED
SMS00001980,A000541,2026-04-14 13:00:00,DELIVERED
SMS00001981,A003294,2026-07-12 18:00:00,DELIVERED
SMS00001982,A001898,2026-07-09 19:00:00,DELIVERED
SMS00001983,A003070,2026-06-16 14:00:00,DELIVERED
SMS00001984,A001315,2025-11-03 16:00:00,FAILED
SMS00001985,A000527,2025-12-23 15:00:00,DELIVERED
SMS00001986,A001369,2026-04-22 20:00:00,DELIVERED
SMS00001987,A001382,2026-05-13 13:00:00,SENT
SMS00001988,A003341,2026-07-23 18:00:00,DELIVERED
SMS00001989,A003433,2026-01-14 15:00:00,DELIVERED
SMS00001990,A001785,2026-02-08 13:00:00,DELIVERED
SMS00001991,A001938,2026-02-19 20:00:00,SENT
SMS00001992,A003990,2026-07-24 16:00:00,DELIVERED
SMS00001993,A000186,2026-03-10 12:00:00,FAILED
SMS00001994,A001203,2025-11-13 12:00:00,DELIVERED
SMS00001995,A001403,2026-02-01 16:00:00,DELIVERED
SMS00001996,A000673,2026-04-26 14:00:00,FAILED
SMS00001997,A002899,2026-05-08 15:00:00,DELIVERED
SMS00001998,A002895,2026-05-21 10:00:00,FAILED
SMS00001999,A003083,2026-02-01 13:00:00,DELIVERED
SMS00002000,A001662,2026-04-24 07:00:00,DELIVERED
SMS00002001,A002235,2025-12-19 21:00:00,SENT
SMS00002002,A003445,2026-08-15 21:00:00,DELIVERED
SMS00002003,A002943,2025-09-02 11:00:00,DELIVERED
SMS00002004,A001545,2026-04-03 13:00:00,DELIVERED
SMS00002005,A001141,2025-10-13 16:00:00,DELIVERED
SMS00002006,A003228,2026-08-04 22:00:00,DELIVERED
SMS00002007,A000411,2026-05-14 09:00:00,DELIVERED
SMS00002008,A000002,2025-11-25 10:00:00,DELIVERED
SMS00002009,A000359,2026-07-10 09:00:00,DELIVERED
SMS00002010,A003994,2026-08-14 09:00:00,DELIVERED
SMS00002011,A001909,2026-07-06 13:00:00,DELIVERED
SMS00002012,A002009,2026-01-09 15:00:00,FAILED
SMS00002013,A004191,2026-05-25 21:00:00,FAILED
SMS00002014,A002965,2026-08-07 19:00:00,DELIVERED
SMS00002015,A002215,2025-09-26 21:00:00,SENT
SMS00002016,A001284,2026-04-22 09:00:00,DELIVERED
SMS00002017,A000590,2025-09-17 17:00:00,DELIVERED
SMS00002018,A003219,2026-05-11 20:00:00,DELIVERED
SMS00002019,A002340,2025-09-17 07:00:00,DELIVERED
SMS00002020,A003913,2025-12-09 07:00:00,SENT
SMS00002021,A003540,2026-06-03 22:00:00,DELIVERED
SMS00002022,A002735,2026-08-23 12:00:00,DELIVERED
SMS00002023,A002394,2026-05-27 20:00:00,SENT
SMS00002024,A003119,2026-05-18 07:00:00,DELIVERED
SMS00002025,A004137,2026-04-09 20:00:00,DELIVERED
SMS00002026,A003990,2026-05-04 07:00:00,DELIVERED
SMS00002027,A003018,2026-06-26 13:00:00,FAILED
SMS00002028,A001879,2026-05-09 08:00:00,DELIVERED
SMS00002029,A001995,2026-07-01 14:00:00,DELIVERED
SMS00002030,A002728,2026-03-08 13:00:00,DELIVERED
SMS00002031,A003376,2026-02-10 12:00:00,SENT
SMS00002032,A003326,2026-05-01 19:00:00,FAILED
SMS00002033,A003359,2025-12-01 12:00:00,SENT
SMS00002034,A001145,2025-12-19 19:00:00,DELIVERED
SMS00002035,A002713,2026-06-02 21:00:00,DELIVERED
SMS00002036,A001659,2025-12-25 20:00:00,DELIVERED
SMS00002037,A000799,2026-07-19 18:00:00,DELIVERED
SMS00002038,A002126,2026-05-18 22:00:00,SENT
SMS00002039,A003387,2026-05-21 16:00:00,DELIVERED
SMS00002040,A000030,2026-06-26 12:00:00,DELIVERED
SMS00002041,A003385,2026-08-18 22:00:00,DELIVERED
SMS00002042,A001389,2026-01-08 11:00:00,DELIVERED
SMS00002043,A002688,2026-02-04 15:00:00,SENT
SMS00002044,A002026,2025-09-04 13:00:00,SENT
SMS00002045,A004053,2025-12-23 13:00:00,DELIVERED
SMS00002046,A002772,2026-01-12 08:00:00,DELIVERED
SMS00002047,A003394,2026-03-25 09:00:00,DELIVERED
SMS00002048,A003091,2025-12-13 15:00:00,DELIVERED
SMS00002049,A003038,2026-04-11 07:00:00,DELIVERED
SMS00002050,A001194,2026-03-05 11:00:00,DELIVERED
SMS00002051,A003410,2026-04-20 19:00:00,DELIVERED
SMS00002052,A001652,2026-08-05 12:00:00,DELIVERED
SMS00002053,A000359,2025-11-11 14:00:00,DELIVERED
SMS00002054,A003003,2026-05-15 12:00:00,DELIVERED
SMS00002055,A002778,2025-12-25 18:00:00,DELIVERED
SMS00002056,A000824,2026-07-16 10:00:00,SENT
SMS00002057,A000333,2026-04-27 20:00:00,SENT
SMS00002058,A001412,2026-05-02 16:00:00,DELIVERED
SMS00002059,A002402,2025-12-25 19:00:00,DELIVERED
SMS00002060,A001899,2026-04-09 20:00:00,SENT
SMS00002061,A002490,2026-02-27 22:00:00,DELIVERED
SMS00002062,A003400,2026-06-01 16:00:00,DELIVERED
SMS00002063,A000892,2026-08-07 17:00:00,SENT
SMS00002064,A001490,2026-01-21 14:00:00,SENT
SMS00002065,A001001,2026-06-08 22:00:00,DELIVERED
SMS00002066,A002842,2025-11-19 19:00:00,DELIVERED
SMS00002067,A002850,2026-07-04 19:00:00,DELIVERED
SMS00002068,A003686,2026-02-19 20:00:00,DELIVERED
SMS00002069,A003995,2025-12-10 19:00:00,DELIVERED
SMS00002070,A002492,2025-09-22 10:00:00,DELIVERED
SMS00002071,A003934,2026-02-24 18:00:00,SENT
SMS00002072,A002397,2026-04-14 19:00:00,SENT
SMS00002073,A000471,2026-04-03 17:00:00,SENT
SMS00002074,A000001,2026-02-19 20:00:00,FAILED
SMS00002075,A002253,2025-09-09 12:00:00,DELIVERED
SMS00002076,A003943,2026-03-02 19:00:00,DELIVERED
SMS00002077,A003584,2026-08-12 17:00:00,SENT
SMS00002078,A003302,2026-05-18 07:00:00,DELIVERED
SMS00002079,A001003,2026-07-25 16:00:00,SENT
SMS00002080,A004168,2025-10-13 12:00:00,DELIVERED
SMS00002081,A003459,2025-09-22 09:00:00,SENT
SMS00002082,A002952,2026-08-09 12:00:00,DELIVERED
SMS00002083,A002094,2026-06-10 11:00:00,DELIVERED
SMS00002084,A000411,2025-12-02 18:00:00,DELIVERED
SMS00002085,A002407,2026-08-23 17:00:00,DELIVERED
SMS00002086,A002191,2025-09-25 21:00:00,DELIVERED
SMS00002087,A003285,2026-05-22 09:00:00,DELIVERED
SMS00002088,A000943,2025-11-10 22:00:00,DELIVERED
SMS00002089,A001727,2026-02-11 19:00:00,FAILED
SMS00002090,A003952,2025-11-02 17:00:00,DELIVERED
SMS00002091,A000461,2026-06-06 10:00:00,FAILED
SMS00002092,A000174,2025-11-18 11:00:00,DELIVERED
SMS00002093,A001242,2026-07-11 13:00:00,DELIVERED
SMS00002094,A002091,2026-05-21 07:00:00,DELIVERED
SMS00002095,A003358,2025-10-21 12:00:00,DELIVERED
SMS00002096,A000766,2026-08-08 15:00:00,DELIVERED
SMS00002097,A003625,2025-12-24 14:00:00,SENT
SMS00002098,A002758,2026-01-24 08:00:00,SENT
SMS00002099,A004167,2026-07-13 10:00:00,DELIVERED
SMS00002100,A000936,2026-05-11 12:00:00,DELIVERED
SMS00002101,A002344,2025-10-25 08:00:00,FAILED
SMS00002102,A001169,2026-06-07 20:00:00,FAILED
SMS00002103,A001533,2025-11-15 10:00:00,DELIVERED
SMS00002104,A002840,2026-07-23 18:00:00,DELIVERED
SMS00002105,A000954,2025-12-02 14:00:00,FAILED
SMS00002106,A000492,2026-01-27 17:00:00,DELIVERED
SMS00002107,A000383,2026-07-05 12:00:00,DELIVERED
SMS00002108,A001922,2025-12-03 15:00:00,SENT
SMS00002109,A001959,2025-12-09 21:00:00,DELIVERED
SMS00002110,A001328,2025-11-12 17:00:00,DELIVERED
SMS00002111,A004054,2025-11-16 08:00:00,DELIVERED
SMS00002112,A001778,2025-09-01 21:00:00,SENT
SMS00002113,A001060,2026-05-18 22:00:00,DELIVERED
SMS00002114,A000361,2025-11-27 11:00:00,DELIVERED
SMS00002115,A002183,2025-09-17 19:00:00,DELIVERED
SMS00002116,A002713,2026-04-24 08:00:00,DELIVERED
SMS00002117,A000501,2026-04-13 08:00:00,DELIVERED
SMS00002118,A000873,2026-07-24 10:00:00,FAILED
SMS00002119,A003654,2026-02-11 21:00:00,DELIVERED
SMS00002120,A000183,2026-08-04 13:00:00,SENT
SMS00002121,A000174,2026-07-14 10:00:00,DELIVERED
SMS00002122,A001283,2026-01-14 08:00:00,DELIVERED
SMS00002123,A003460,2025-11-03 17:00:00,SENT
SMS00002124,A002968,2026-06-20 20:00:00,DELIVERED
SMS00002125,A002881,2026-05-26 15:00:00,DELIVERED
SMS00002126,A004105,2026-02-27 10:00:00,DELIVERED
SMS00002127,A001108,2026-04-02 18:00:00,DELIVERED
SMS00002128,A000363,2026-05-04 22:00:00,SENT
SMS00002129,A003272,2026-03-23 22:00:00,DELIVERED
SMS00002130,A000951,2026-07-20 13:00:00,DELIVERED
SMS00002131,A000583,2026-03-13 15:00:00,FAILED
SMS00002132,A002935,2026-02-05 16:00:00,FAILED
SMS00002133,A002118,2026-04-25 13:00:00,DELIVERED
SMS00002134,A003537,2026-05-20 15:00:00,DELIVERED
SMS00002135,A002407,2026-06-14 12:00:00,DELIVERED
SMS00002136,A001054,2025-09-04 20:00:00,DELIVERED
SMS00002137,A000093,2025-12-08 09:00:00,DELIVERED
SMS00002138,A001234,2026-02-08 20:00:00,SENT
SMS00002139,A002527,2025-09-04 12:00:00,DELIVERED
SMS00002140,A000874,2026-04-20 12:00:00,SENT
SMS00002141,A002241,2025-12-08 09:00:00,FAILED
SMS00002142,A001102,2026-01-20 10:00:00,DELIVERED
SMS00002143,A002255,2026-05-12 19:00:00,DELIVERED
SMS00002144,A003016,2026-07-24 07:00:00,SENT
SMS00002145,A003868,2026-08-04 14:00:00,DELIVERED
SMS00002146,A001038,2026-04-10 14:00:00,FAILED
SMS00002147,A001434,2025-11-03 20:00:00,DELIVERED
SMS00002148,A003304,2026-01-14 20:00:00,FAILED
SMS00002149,A003286,2026-01-10 14:00:00,DELIVERED
SMS00002150,A003790,2026-02-03 16:00:00,DELIVERED
SMS00002151,A003974,2026-01-16 12:00:00,SENT
SMS00002152,A002135,2025-11-22 20:00:00,DELIVERED
SMS00002153,A000246,2026-06-27 21:00:00,DELIVERED
SMS00002154,A000493,2026-04-20 18:00:00,SENT
SMS00002155,A001211,2026-07-09 15:00:00,DELIVERED
SMS00002156,A002485,2025-10-17 17:00:00,DELIVERED
SMS00002157,A002423,2026-02-14 13:00:00,DELIVERED
SMS00002158,A001923,2025-12-18 15:00:00,DELIVERED
SMS00002159,A002854,2026-03-22 13:00:00,DELIVERED
SMS00002160,A000472,2025-10-09 12:00:00,SENT
SMS00002161,A002269,2025-09-26 09:00:00,DELIVERED
SMS00002162,A003599,2026-02-26 12:00:00,DELIVERED
SMS00002163,A003178,2026-02-03 13:00:00,DELIVERED
SMS00002164,A002145,2025-10-27 11:00:00,DELIVERED
SMS00002165,A002929,2026-08-25 08:00:00,DELIVERED
SMS00002166,A000973,2026-05-07 18:00:00,DELIVERED
SMS00002167,A000431,2025-12-24 20:00:00,DELIVERED
SMS00002168,A000993,2026-04-26 10:00:00,DELIVERED
SMS00002169,A000524,2026-06-04 20:00:00,FAILED
SMS00002170,A004050,2026-06-06 07:00:00,DELIVERED
SMS00002171,A000026,2026-08-07 19:00:00,DELIVERED
SMS00002172,A002891,2025-12-16 08:00:00,FAILED
SMS00002173,A000375,2026-07-17 11:00:00,DELIVERED
SMS00002174,A002607,2026-08-22 17:00:00,SENT
SMS00002175,A000680,2026-08-15 17:00:00,SENT
SMS00002176,A003311,2026-01-26 11:00:00,DELIVERED
SMS00002177,A000724,2025-09-19 14:00:00,DELIVERED
SMS00002178,A001821,2025-09-10 15:00:00,DELIVERED
SMS00002179,A004120,2025-11-24 22:00:00,DELIVERED
SMS00002180,A002043,2026-01-17 19:00:00,DELIVERED
SMS00002181,A002172,2026-04-21 07:00:00,DELIVERED
SMS00002182,A002192,2025-11-20 18:00:00,SENT
SMS00002183,A000205,2026-06-10 15:00:00,DELIVERED
SMS00002184,A003533,2026-01-17 12:00:00,DELIVERED
SMS00002185,A003091,2026-05-23 08:00:00,DELIVERED
SMS00002186,A002377,2026-01-18 16:00:00,SENT
SMS00002187,A001876,2026-04-05 14:00:00,DELIVERED
SMS00002188,A000068,2026-05-02 18:00:00,DELIVERED
SMS00002189,A003992,2026-01-19 21:00:00,SENT
SMS00002190,A003966,2026-05-16 18:00:00,DELIVERED
SMS00002191,A002984,2025-10-03 13:00:00,DELIVERED
SMS00002192,A002848,2025-09-04 09:00:00,FAILED
SMS00002193,A002979,2026-01-16 12:00:00,DELIVERED
SMS00002194,A002135,2026-01-16 21:00:00,DELIVERED
SMS00002195,A003173,2025-09-18 08:00:00,SENT
SMS00002196,A000364,2026-04-01 19:00:00,SENT
SMS00002197,A003818,2026-06-10 22:00:00,FAILED
SMS00002198,A003027,2025-10-10 19:00:00,SENT
SMS00002199,A003277,2025-11-11 15:00:00,DELIVERED
SMS00002200,A001492,2026-03-02 14:00:00,SENT
SMS00002201,A001789,2026-07-08 21:00:00,DELIVERED
SMS00002202,A001969,2026-07-18 15:00:00,DELIVERED
SMS00002203,A000481,2026-03-22 10:00:00,DELIVERED
SMS00002204,A002567,2025-11-14 20:00:00,SENT
SMS00002205,A003197,2026-07-02 08:00:00,DELIVERED
SMS00002206,A001516,2025-11-24 12:00:00,DELIVERED
SMS00002207,A003792,2026-07-26 13:00:00,DELIVERED
SMS00002208,A003046,2026-07-19 17:00:00,DELIVERED
SMS00002209,A003815,2025-09-17 16:00:00,DELIVERED
SMS00002210,A003923,2026-02-04 14:00:00,DELIVERED
SMS00002211,A001706,2026-07-15 10:00:00,DELIVERED
SMS00002212,A001611,2026-07-08 18:00:00,SENT
SMS00002213,A000960,2026-08-06 12:00:00,DELIVERED
SMS00002214,A000519,2025-11-08 16:00:00,DELIVERED
SMS00002215,A000939,2026-02-26 18:00:00,DELIVERED
SMS00002216,A002946,2026-01-22 08:00:00,DELIVERED
SMS00002217,A002169,2025-11-25 10:00:00,DELIVERED
SMS00002218,A001304,2026-01-15 13:00:00,SENT
SMS00002219,A002631,2026-08-01 08:00:00,FAILED
SMS00002220,A000432,2026-03-03 14:00:00,DELIVERED
SMS00002221,A004187,2026-01-01 20:00:00,DELIVERED
SMS00002222,A002029,2026-01-04 21:00:00,SENT
SMS00002223,A002364,2026-06-27 22:00:00,SENT
SMS00002224,A002883,2026-06-25 18:00:00,SENT
SMS00002225,A003819,2026-08-14 09:00:00,DELIVERED
SMS00002226,A001703,2026-03-13 16:00:00,DELIVERED
SMS00002227,A003915,2025-11-04 15:00:00,DELIVERED
SMS00002228,A000894,2026-06-25 07:00:00,DELIVERED
SMS00002229,A002141,2025-09-17 08:00:00,DELIVERED
SMS00002230,A003236,2025-11-24 14:00:00,DELIVERED
SMS00002231,A001154,2026-05-26 12:00:00,DELIVERED
SMS00002232,A003926,2026-06-26 14:00:00,SENT
SMS00002233,A000041,2025-12-13 19:00:00,DELIVERED
SMS00002234,A001713,2026-05-12 17:00:00,DELIVERED
SMS00002235,A000838,2026-02-09 19:00:00,DELIVERED
SMS00002236,A001495,2026-06-13 12:00:00,DELIVERED
