ptp_id,account_id,ptp_created_at,promised_due_date,promised_amount,ptp_status,source_channel
PTP00002216,A001671,2026-01-12 15:00:00,2026-01-13 15:00:00,13193.08,BROKEN,Human
PTP00002217,A002264,2026-06-20 12:00:00,2026-06-21 12:00:00,11964.31,KEPT,Human
PTP00002218,A001032,2025-10-26 18:00:00,2025-10-27 18:00:00,9693.47,BROKEN,WhatsApp
PTP00002219,A001213,2026-06-21 15:00:00,2026-07-05 15:00:00,9124.2,KEPT,Human
PTP00002220,A002708,2026-01-19 13:00:00,2026-02-02 13:00:00,3333.28,BROKEN,WhatsApp
PTP00002221,A003277,2026-01-04 18:00:00,2026-01-18 18:00:00,2571.93,KEPT,Field
PTP00002222,A002537,2025-10-27 18:00:00,2025-10-28 18:00:00,5282.77,KEPT,AI Voice
PTP00002223,A003719,2026-07-15 19:00:00,2026-07-18 19:00:00,6359.93,PENDING,AI Voice
PTP00002224,A003273,2026-06-01 14:00:00,2026-06-15 14:00:00,11646.47,KEPT,Human
PTP00002225,A001660,2026-04-08 14:00:00,2026-04-15 14:00:00,8858.54,BROKEN,WhatsApp
PTP00002226,A002281,2026-02-17 14:00:00,2026-03-03 14:00:00,5168.33,BROKEN,Field
PTP00002227,A004088,2026-05-08 19:00:00,2026-05-15 19:00:00,10669.6,KEPT,Field
PTP00002228,A003075,2025-11-15 15:00:00,2025-11-18 15:00:00,2343.63,PENDING,WhatsApp
PTP00002229,A000450,2026-01-03 08:00:00,2026-01-17 08:00:00,2742.08,BROKEN,WhatsApp
PTP00002230,A000678,2025-11-19 18:00:00,2025-11-26 18:00:00,10029.89,BROKEN,WhatsApp
PTP00002231,A003966,2026-01-16 14:00:00,2026-01-17 14:00:00,8020.68,KEPT,WhatsApp
PTP00002232,A001873,2026-02-21 10:00:00,2026-02-24 10:00:00,13242.95,KEPT,AI Voice
PTP00002233,A000417,2026-03-24 08:00:00,2026-03-27 08:00:00,11898.83,KEPT,Human
PTP00002234,A001599,2026-06-08 16:00:00,2026-06-15 16:00:00,10107.74,KEPT,WhatsApp
PTP00002235,A003848,2026-08-21 13:00:00,2026-08-24 13:00:00,13811.13,BROKEN,WhatsApp
PTP00002236,A003168,2026-01-23 10:00:00,2026-02-06 10:00:00,9809.79,KEPT,Field
PTP00002237,A003258,2026-03-06 09:00:00,2026-03-09 09:00:00,4284.62,BROKEN,Human
PTP00002238,A001830,2026-05-21 11:00:00,2026-05-22 11:00:00,12090.51,BROKEN,Field
PTP00002239,A004175,2026-04-16 17:00:00,2026-04-19 17:00:00,14087.55,PENDING,Field
PTP00002240,A002200,2026-02-11 17:00:00,2026-02-14 17:00:00,11501.31,PENDING,WhatsApp
PTP00002241,A004083,2026-05-26 17:00:00,2026-06-02 17:00:00,7895.12,BROKEN,Human
PTP00002242,A002111,2026-04-11 17:00:00,2026-04-18 17:00:00,5508.84,KEPT,AI Voice
PTP00002243,A001294,2026-01-07 15:00:00,2026-01-10 15:00:00,9063.61,PENDING,Field
PTP00002244,A000193,2025-12-27 08:00:00,2025-12-28 08:00:00,6609.1,KEPT,Field
PTP00002245,A000619,2026-06-12 14:00:00,2026-06-15 14:00:00,12868.74,PENDING,AI Voice
PTP00002246,A001269,2025-10-02 12:00:00,2025-10-05 12:00:00,5264.9,BROKEN,AI Voice
PTP00002247,A001495,2026-08-20 11:00:00,2026-08-21 11:00:00,7364.66,PENDING,Field
PTP00002248,A001441,2026-01-27 10:00:00,2026-02-10 10:00:00,5057.4,KEPT,Human
PTP00002249,A001221,2025-10-13 19:00:00,2025-10-20 19:00:00,6531.1,KEPT,WhatsApp
PTP00002250,A000145,2026-04-04 09:00:00,2026-04-05 09:00:00,9985.38,BROKEN,WhatsApp
PTP00002251,A003937,2026-08-02 08:00:00,2026-08-05 08:00:00,8222.54,KEPT,Human
PTP00002252,A000107,2025-09-13 20:00:00,2025-09-16 20:00:00,2254.6,KEPT,WhatsApp
PTP00002253,A001271,2026-06-22 09:00:00,2026-07-06 09:00:00,9908.27,KEPT,AI Voice
PTP00002254,A000376,2025-12-13 19:00:00,2025-12-27 19:00:00,6800.71,BROKEN,Field
PTP00002255,A004012,2025-11-05 12:00:00,2025-11-12 12:00:00,2472.96,KEPT,AI Voice
PTP00002256,A001198,2025-11-11 08:00:00,2025-11-12 08:00:00,10131.75,BROKEN,Human
PTP00002257,A001626,2026-03-14 17:00:00,2026-03-28 17:00:00,5918.65,KEPT,Human
PTP00002258,A000056,2026-02-16 12:00:00,2026-02-17 12:00:00,2459.71,BROKEN,Human
PTP00002259,A001393,2026-05-18 13:00:00,2026-05-25 13:00:00,7412.04,BROKEN,AI Voice
PTP00002260,A001790,2026-04-12 15:00:00,2026-04-15 15:00:00,3100.96,KEPT,Field
PTP00002261,A002477,2026-02-25 17:00:00,2026-02-26 17:00:00,9277.85,KEPT,WhatsApp
PTP00002262,A003465,2025-11-03 12:00:00,2025-11-17 12:00:00,8087.64,KEPT,AI Voice
PTP00002263,A001606,2025-10-10 20:00:00,2025-10-24 20:00:00,11968.88,BROKEN,AI Voice
PTP00002264,A001856,2026-05-05 16:00:00,2026-05-06 16:00:00,12542.86,KEPT,Human
PTP00002265,A000445,2026-04-15 19:00:00,2026-04-16 19:00:00,12469.1,KEPT,WhatsApp
PTP00002266,A001348,2026-07-01 12:00:00,2026-07-02 12:00:00,3855.01,KEPT,WhatsApp
PTP00002267,A003976,2025-11-21 13:00:00,2025-11-28 13:00:00,2857.36,BROKEN,AI Voice
PTP00002268,A002893,2025-11-10 15:00:00,2025-11-17 15:00:00,14926.16,KEPT,Field
PTP00002269,A000899,2026-06-03 20:00:00,2026-06-17 20:00:00,9971.34,BROKEN,WhatsApp
PTP00002270,A003001,2026-04-05 16:00:00,2026-04-06 16:00:00,2677.72,KEPT,AI Voice
PTP00002271,A001712,2026-08-26 14:00:00,2026-08-27 14:00:00,14227.65,KEPT,AI Voice
PTP00002272,A003354,2025-09-02 10:00:00,2025-09-09 10:00:00,2346.53,KEPT,Human
PTP00002273,A004086,2026-03-26 11:00:00,2026-04-09 11:00:00,4986.48,KEPT,AI Voice
PTP00002274,A003000,2025-10-02 15:00:00,2025-10-09 15:00:00,14911.24,BROKEN,Field
PTP00002275,A003070,2026-08-27 17:00:00,2026-09-10 17:00:00,4432.93,BROKEN,WhatsApp
PTP00002276,A003387,2025-09-14 15:00:00,2025-09-17 15:00:00,3326.8,KEPT,Field
PTP00002277,A000121,2025-11-17 08:00:00,2025-11-20 08:00:00,4944.66,KEPT,WhatsApp
PTP00002278,A001041,2026-02-24 20:00:00,2026-02-27 20:00:00,10139.19,KEPT,AI Voice
PTP00002279,A003297,2026-05-05 16:00:00,2026-05-08 16:00:00,4409.89,PENDING,WhatsApp
PTP00002280,A001304,2026-07-10 08:00:00,2026-07-13 08:00:00,3986.87,PENDING,Human
PTP00002281,A000746,2026-07-25 14:00:00,2026-07-26 14:00:00,2652.45,BROKEN,Human
PTP00002282,A001702,2025-09-01 15:00:00,2025-09-02 15:00:00,12731.18,KEPT,AI Voice
PTP00002283,A003247,2025-10-20 19:00:00,2025-10-27 19:00:00,10782.73,BROKEN,WhatsApp
PTP00002284,A003110,2025-12-02 20:00:00,2025-12-03 20:00:00,9149.14,BROKEN,AI Voice
PTP00002285,A004190,2025-11-22 14:00:00,2025-11-25 14:00:00,3687.27,BROKEN,Field
PTP00002286,A000035,2026-02-02 14:00:00,2026-02-16 14:00:00,14604.26,BROKEN,AI Voice
PTP00002287,A003683,2025-12-18 13:00:00,2025-12-21 13:00:00,3203.53,KEPT,Human
PTP00002288,A002724,2026-05-22 14:00:00,2026-06-05 14:00:00,11734.06,PENDING,AI Voice
PTP00002289,A002422,2026-01-12 14:00:00,2026-01-19 14:00:00,10211.34,PENDING,WhatsApp
PTP00002290,A001709,2026-08-18 19:00:00,2026-08-21 19:00:00,7366.17,KEPT,AI Voice
PTP00002291,A003793,2026-05-27 11:00:00,2026-06-03 11:00:00,5643.21,KEPT,AI Voice
PTP00002292,A004054,2025-12-26 14:00:00,2025-12-29 14:00:00,8495.12,PENDING,AI Voice
PTP00002293,A003022,2026-05-16 20:00:00,2026-05-23 20:00:00,5244.97,KEPT,Human
PTP00002294,A001618,2025-10-06 10:00:00,2025-10-07 10:00:00,7213.17,KEPT,AI Voice
PTP00002295,A001254,2026-05-14 11:00:00,2026-05-21 11:00:00,5282.87,KEPT,AI Voice
PTP00002296,A000919,2025-10-01 18:00:00,2025-10-08 18:00:00,14662.54,KEPT,Human
PTP00002297,A001208,2025-12-11 18:00:00,2025-12-18 18:00:00,13912.68,KEPT,WhatsApp
PTP00002298,A003494,2025-11-26 14:00:00,2025-11-27 14:00:00,12619.94,KEPT,AI Voice
PTP00002299,A002211,2026-02-10 18:00:00,2026-02-24 18:00:00,4528.04,BROKEN,Field
PTP00002300,A002780,2025-12-07 13:00:00,2025-12-08 13:00:00,4814.74,BROKEN,Human
PTP00002301,A003048,2026-05-09 15:00:00,2026-05-10 15:00:00,4853.63,KEPT,Field
PTP00002302,A003123,2026-08-08 09:00:00,2026-08-15 09:00:00,5696.79,KEPT,Human
PTP00002303,A001721,2025-10-04 12:00:00,2025-10-18 12:00:00,4513.61,PENDING,WhatsApp
PTP00002304,A002899,2025-09-27 17:00:00,2025-09-28 17:00:00,10743.45,KEPT,Field
PTP00002305,A002969,2026-03-20 13:00:00,2026-03-27 13:00:00,12398.33,KEPT,WhatsApp
PTP00002306,A002314,2025-11-07 18:00:00,2025-11-21 18:00:00,8114.77,KEPT,AI Voice
PTP00002307,A000187,2025-12-01 11:00:00,2025-12-02 11:00:00,9719.71,KEPT,WhatsApp
PTP00002308,A001856,2026-08-04 18:00:00,2026-08-11 18:00:00,12720.86,PENDING,WhatsApp
PTP00002309,A000564,2026-01-07 16:00:00,2026-01-10 16:00:00,7928.13,BROKEN,Field
PTP00002310,A001022,2026-06-23 17:00:00,2026-06-30 17:00:00,8075.06,PENDING,WhatsApp
PTP00002311,A000015,2026-08-25 20:00:00,2026-09-08 20:00:00,12467.59,KEPT,Field
PTP00002312,A000427,2026-03-11 18:00:00,2026-03-12 18:00:00,6172.71,PENDING,AI Voice
PTP00002313,A000304,2025-09-04 12:00:00,2025-09-11 12:00:00,3126.3,KEPT,Human
PTP00002314,A001281,2026-01-05 09:00:00,2026-01-12 09:00:00,6857.87,PENDING,Field
PTP00002315,A001491,2025-09-22 11:00:00,2025-09-23 11:00:00,7321.93,BROKEN,Human
PTP00002316,A001587,2026-06-15 18:00:00,2026-06-16 18:00:00,4565.46,PENDING,Human
PTP00002317,A000027,2026-03-05 18:00:00,2026-03-12 18:00:00,7534.19,KEPT,Field
PTP00002318,A003578,2025-12-22 16:00:00,2026-01-05 16:00:00,14907.66,KEPT,Human
PTP00002319,A003515,2026-05-09 20:00:00,2026-05-23 20:00:00,8649.05,KEPT,AI Voice
PTP00002320,A001356,2025-10-09 10:00:00,2025-10-16 10:00:00,13186.41,KEPT,Field
PTP00002321,A002311,2025-10-23 17:00:00,2025-10-30 17:00:00,2350.71,BROKEN,WhatsApp
PTP00002322,A000571,2026-01-02 15:00:00,2026-01-03 15:00:00,13678.79,BROKEN,Field
PTP00002323,A001337,2026-08-16 12:00:00,2026-08-23 12:00:00,9093.37,KEPT,WhatsApp
PTP00002324,A001003,2026-02-09 15:00:00,2026-02-16 15:00:00,5322.39,KEPT,Human
PTP00002325,A003343,2025-10-19 13:00:00,2025-11-02 13:00:00,4005.17,KEPT,AI Voice
PTP00002326,A000127,2026-05-26 15:00:00,2026-05-29 15:00:00,13990.12,BROKEN,Human
PTP00002327,A001667,2025-11-10 12:00:00,2025-11-24 12:00:00,7681.61,KEPT,Human
PTP00002328,A002714,2026-03-17 13:00:00,2026-03-31 13:00:00,10977.0,KEPT,WhatsApp
PTP00002329,A001480,2026-02-04 19:00:00,2026-02-05 19:00:00,3770.06,KEPT,AI Voice
PTP00002330,A000963,2026-02-26 15:00:00,2026-03-12 15:00:00,4747.29,KEPT,WhatsApp
PTP00002331,A002047,2025-12-14 10:00:00,2025-12-21 10:00:00,13801.8,KEPT,Field
PTP00002332,A001489,2026-03-22 16:00:00,2026-03-29 16:00:00,6339.97,KEPT,Human
PTP00002333,A003093,2026-02-18 16:00:00,2026-03-04 16:00:00,6121.26,KEPT,Field
PTP00002334,A001266,2026-08-21 10:00:00,2026-08-24 10:00:00,3858.75,KEPT,WhatsApp
PTP00002335,A000684,2026-03-12 19:00:00,2026-03-26 19:00:00,7297.83,BROKEN,AI Voice
PTP00002336,A003082,2025-11-23 14:00:00,2025-11-26 14:00:00,5508.8,KEPT,AI Voice
PTP00002337,A003924,2026-06-03 20:00:00,2026-06-06 20:00:00,7692.13,BROKEN,Human
PTP00002338,A002252,2026-01-16 13:00:00,2026-01-17 13:00:00,8858.68,BROKEN,AI Voice
PTP00002339,A000221,2026-05-07 14:00:00,2026-05-10 14:00:00,2949.02,PENDING,WhatsApp
PTP00002340,A003314,2026-05-17 10:00:00,2026-05-24 10:00:00,4652.64,BROKEN,WhatsApp
PTP00002341,A004019,2025-09-23 14:00:00,2025-09-26 14:00:00,2041.63,BROKEN,Human
PTP00002342,A003202,2026-02-20 16:00:00,2026-02-23 16:00:00,14276.44,BROKEN,Field
PTP00002343,A003700,2026-05-19 14:00:00,2026-05-26 14:00:00,10456.34,BROKEN,AI Voice
PTP00002344,A002548,2026-02-08 20:00:00,2026-02-22 20:00:00,13576.21,KEPT,Human
PTP00002345,A001575,2026-03-09 11:00:00,2026-03-12 11:00:00,7040.55,BROKEN,Human
PTP00002346,A002908,2026-04-02 19:00:00,2026-04-09 19:00:00,5903.14,KEPT,Field
PTP00002347,A002825,2026-07-23 13:00:00,2026-07-24 13:00:00,11169.36,KEPT,AI Voice
PTP00002348,A000223,2025-09-09 12:00:00,2025-09-23 12:00:00,12377.17,KEPT,Field
PTP00002349,A002801,2026-04-21 13:00:00,2026-04-28 13:00:00,14818.68,KEPT,Human
PTP00002350,A003256,2025-12-13 12:00:00,2025-12-14 12:00:00,10100.91,BROKEN,WhatsApp
PTP00002351,A000203,2025-10-14 12:00:00,2025-10-17 12:00:00,9599.32,BROKEN,Field
PTP00002352,A001185,2026-06-16 16:00:00,2026-06-19 16:00:00,9096.6,BROKEN,Human
PTP00002353,A002180,2026-06-27 17:00:00,2026-06-30 17:00:00,12385.27,KEPT,Field
PTP00002354,A002348,2025-12-06 13:00:00,2025-12-07 13:00:00,10575.58,KEPT,Field
PTP00002355,A000219,2026-04-06 13:00:00,2026-04-09 13:00:00,2115.41,KEPT,Human
PTP00002356,A002125,2025-11-03 18:00:00,2025-11-17 18:00:00,10848.12,BROKEN,AI Voice
PTP00002357,A003361,2025-10-12 15:00:00,2025-10-15 15:00:00,11281.31,KEPT,WhatsApp
PTP00002358,A002090,2025-11-14 20:00:00,2025-11-28 20:00:00,10949.7,BROKEN,AI Voice
PTP00002359,A000109,2025-10-08 08:00:00,2025-10-15 08:00:00,14471.28,KEPT,Field
PTP00002360,A000590,2025-09-04 11:00:00,2025-09-18 11:00:00,12594.16,KEPT,Human
PTP00002361,A000080,2025-12-05 13:00:00,2025-12-06 13:00:00,6043.68,KEPT,WhatsApp
PTP00002362,A002151,2025-12-16 09:00:00,2025-12-19 09:00:00,10469.71,BROKEN,WhatsApp
PTP00002363,A000973,2025-12-08 11:00:00,2025-12-22 11:00:00,4932.8,BROKEN,Field
PTP00002364,A003843,2026-02-24 09:00:00,2026-03-10 09:00:00,12980.13,BROKEN,Field
PTP00002365,A000190,2025-12-21 12:00:00,2025-12-28 12:00:00,14109.81,BROKEN,Human
PTP00002366,A000290,2026-05-14 14:00:00,2026-05-15 14:00:00,12948.65,BROKEN,Field
PTP00002367,A003902,2025-10-20 16:00:00,2025-10-21 16:00:00,8778.54,BROKEN,Field
PTP00002368,A004164,2026-07-05 17:00:00,2026-07-08 17:00:00,12785.23,KEPT,WhatsApp
PTP00002369,A000666,2025-11-25 13:00:00,2025-12-02 13:00:00,2464.72,KEPT,WhatsApp
PTP00002370,A002548,2026-02-25 08:00:00,2026-03-04 08:00:00,4350.13,BROKEN,Field
PTP00002371,A002768,2026-05-21 20:00:00,2026-05-24 20:00:00,14041.84,KEPT,Field
PTP00002372,A000288,2025-10-14 08:00:00,2025-10-15 08:00:00,8520.05,KEPT,Field
PTP00002373,A002201,2025-09-24 15:00:00,2025-09-25 15:00:00,5663.95,KEPT,Human
PTP00002374,A001151,2026-02-13 15:00:00,2026-02-27 15:00:00,14763.16,KEPT,Human
PTP00002375,A001976,2026-07-08 13:00:00,2026-07-15 13:00:00,13388.0,KEPT,WhatsApp
PTP00002376,A001994,2026-08-26 10:00:00,2026-09-02 10:00:00,10725.74,BROKEN,Human
PTP00002377,A004169,2025-09-05 13:00:00,2025-09-12 13:00:00,8408.42,KEPT,WhatsApp
PTP00002378,A003103,2026-05-02 09:00:00,2026-05-16 09:00:00,2006.05,KEPT,AI Voice
PTP00002379,A002943,2025-10-18 14:00:00,2025-10-25 14:00:00,4163.26,KEPT,AI Voice
PTP00002380,A003994,2026-02-02 15:00:00,2026-02-16 15:00:00,13303.11,BROKEN,AI Voice
PTP00002381,A000430,2025-09-20 16:00:00,2025-10-04 16:00:00,12992.68,PENDING,WhatsApp
PTP00002382,A003286,2026-06-18 12:00:00,2026-06-25 12:00:00,9189.41,BROKEN,AI Voice
PTP00002383,A002320,2026-07-21 11:00:00,2026-07-22 11:00:00,9253.11,PENDING,Human
PTP00002384,A001006,2026-08-12 12:00:00,2026-08-15 12:00:00,12358.04,BROKEN,Human
PTP00002385,A003633,2026-03-21 16:00:00,2026-03-22 16:00:00,3022.17,BROKEN,AI Voice
PTP00002386,A000180,2025-12-03 16:00:00,2025-12-04 16:00:00,13785.9,KEPT,Human
PTP00002387,A001943,2025-09-13 16:00:00,2025-09-14 16:00:00,2441.39,KEPT,AI Voice
PTP00002388,A001856,2025-10-18 15:00:00,2025-10-21 15:00:00,3921.74,PENDING,Field
PTP00002389,A001339,2026-08-03 11:00:00,2026-08-17 11:00:00,13869.51,KEPT,Field
PTP00002390,A000477,2026-08-20 12:00:00,2026-09-03 12:00:00,3785.48,KEPT,AI Voice
PTP00002391,A001119,2026-06-07 14:00:00,2026-06-14 14:00:00,10650.81,KEPT,Human
PTP00002392,A002148,2025-10-09 12:00:00,2025-10-12 12:00:00,13563.74,KEPT,WhatsApp
PTP00002393,A001458,2025-10-16 08:00:00,2025-10-17 08:00:00,10979.28,KEPT,WhatsApp
PTP00002394,A000262,2026-02-01 15:00:00,2026-02-02 15:00:00,8489.47,KEPT,WhatsApp
PTP00002395,A003747,2025-11-18 14:00:00,2025-11-21 14:00:00,10865.67,KEPT,WhatsApp
PTP00002396,A003977,2025-12-19 14:00:00,2026-01-02 14:00:00,3378.79,KEPT,Field
PTP00002397,A003314,2026-01-19 10:00:00,2026-01-20 10:00:00,2664.56,BROKEN,Field
PTP00002398,A000356,2026-03-01 19:00:00,2026-03-04 19:00:00,10729.86,KEPT,WhatsApp
PTP00002399,A000648,2025-09-10 19:00:00,2025-09-17 19:00:00,7264.45,KEPT,WhatsApp
PTP00002400,A002650,2025-11-17 19:00:00,2025-11-18 19:00:00,2729.74,BROKEN,WhatsApp
PTP00002401,A000058,2025-10-18 10:00:00,2025-10-19 10:00:00,2724.55,PENDING,Field
PTP00002402,A000487,2026-07-25 20:00:00,2026-07-28 20:00:00,10065.68,KEPT,Field
PTP00002403,A004114,2026-02-11 20:00:00,2026-02-25 20:00:00,13117.74,BROKEN,WhatsApp
PTP00002404,A000971,2025-09-04 09:00:00,2025-09-07 09:00:00,3430.62,BROKEN,WhatsApp
PTP00002405,A001394,2026-07-26 13:00:00,2026-07-27 13:00:00,4031.56,BROKEN,WhatsApp
PTP00002406,A004105,2025-11-26 08:00:00,2025-11-27 08:00:00,8759.75,KEPT,WhatsApp
PTP00002407,A003447,2026-01-14 12:00:00,2026-01-21 12:00:00,3301.85,KEPT,Field
PTP00002408,A003768,2026-07-22 12:00:00,2026-07-29 12:00:00,5292.94,KEPT,AI Voice
PTP00002409,A004172,2026-03-03 17:00:00,2026-03-04 17:00:00,7000.51,KEPT,Human
PTP00002410,A002397,2026-07-10 11:00:00,2026-07-24 11:00:00,2754.85,KEPT,Field
PTP00002411,A002288,2026-01-18 19:00:00,2026-02-01 19:00:00,8007.05,BROKEN,Human
PTP00002412,A004022,2026-04-14 20:00:00,2026-04-28 20:00:00,14002.68,KEPT,AI Voice
PTP00002413,A000973,2026-03-24 11:00:00,2026-03-31 11:00:00,5647.01,BROKEN,AI Voice
PTP00002414,A003861,2026-07-04 17:00:00,2026-07-05 17:00:00,3109.11,BROKEN,WhatsApp
PTP00002415,A002864,2026-03-02 12:00:00,2026-03-03 12:00:00,5938.64,KEPT,Human
PTP00002416,A000579,2026-03-25 09:00:00,2026-04-01 09:00:00,7930.66,KEPT,Human
PTP00002417,A000336,2026-03-22 17:00:00,2026-03-25 17:00:00,13209.67,KEPT,AI Voice
PTP00002418,A002319,2025-10-20 08:00:00,2025-11-03 08:00:00,5031.3,KEPT,Human
PTP00002419,A000965,2026-07-06 19:00:00,2026-07-13 19:00:00,13765.73,BROKEN,Human
PTP00002420,A002912,2025-11-09 11:00:00,2025-11-12 11:00:00,6566.4,KEPT,WhatsApp
PTP00002421,A001135,2026-03-14 18:00:00,2026-03-15 18:00:00,11867.88,KEPT,Human
PTP00002422,A002772,2026-02-27 13:00:00,2026-02-28 13:00:00,8374.99,BROKEN,Field
PTP00002423,A003971,2026-01-08 14:00:00,2026-01-09 14:00:00,14838.98,BROKEN,WhatsApp
PTP00002424,A002164,2026-06-01 14:00:00,2026-06-15 14:00:00,12918.54,PENDING,Human
PTP00002425,A000246,2026-04-13 20:00:00,2026-04-20 20:00:00,9881.5,KEPT,Human
PTP00002426,A003190,2026-05-12 16:00:00,2026-05-13 16:00:00,13995.68,BROKEN,Field
PTP00002427,A003428,2026-01-06 15:00:00,2026-01-13 15:00:00,4569.48,BROKEN,AI Voice
PTP00002428,A001805,2026-06-26 08:00:00,2026-07-03 08:00:00,12226.04,KEPT,WhatsApp
PTP00002429,A003052,2026-06-15 13:00:00,2026-06-22 13:00:00,11776.15,BROKEN,Human
PTP00002430,A000022,2025-10-22 19:00:00,2025-10-25 19:00:00,11745.18,BROKEN,WhatsApp
PTP00002431,A000865,2025-11-16 10:00:00,2025-11-30 10:00:00,13348.92,KEPT,Human
PTP00002432,A003630,2026-05-13 18:00:00,2026-05-16 18:00:00,11122.08,KEPT,Field
PTP00002433,A002031,2026-01-15 15:00:00,2026-01-29 15:00:00,3798.97,PENDING,Field
PTP00002434,A001552,2025-11-11 13:00:00,2025-11-14 13:00:00,4113.63,KEPT,WhatsApp
PTP00002435,A003899,2026-08-23 15:00:00,2026-08-30 15:00:00,10975.1,BROKEN,Human
PTP00002436,A001444,2026-02-03 16:00:00,2026-02-17 16:00:00,3496.49,KEPT,WhatsApp
PTP00002437,A000922,2025-10-20 08:00:00,2025-10-23 08:00:00,10344.35,BROKEN,Human
PTP00002438,A003932,2025-11-22 12:00:00,2025-11-25 12:00:00,3101.27,KEPT,WhatsApp
PTP00002439,A000592,2026-06-09 12:00:00,2026-06-12 12:00:00,11888.35,BROKEN,AI Voice
PTP00002440,A003733,2026-04-04 13:00:00,2026-04-07 13:00:00,10676.2,KEPT,Field
PTP00002441,A002194,2026-07-11 08:00:00,2026-07-25 08:00:00,9666.23,BROKEN,Field
PTP00002442,A002277,2026-02-08 10:00:00,2026-02-09 10:00:00,5863.51,KEPT,WhatsApp
PTP00002443,A000486,2026-05-08 14:00:00,2026-05-22 14:00:00,5368.81,BROKEN,AI Voice
PTP00002444,A000554,2025-11-16 19:00:00,2025-11-30 19:00:00,4809.67,KEPT,WhatsApp
PTP00002445,A001895,2026-07-02 13:00:00,2026-07-09 13:00:00,5657.84,BROKEN,AI Voice
PTP00002446,A002080,2026-06-06 15:00:00,2026-06-20 15:00:00,4196.8,BROKEN,Human
PTP00002447,A002889,2026-03-27 17:00:00,2026-04-10 17:00:00,8344.33,KEPT,Field
PTP00002448,A002679,2026-05-06 20:00:00,2026-05-09 20:00:00,4208.84,BROKEN,WhatsApp
PTP00002449,A003877,2026-05-02 09:00:00,2026-05-09 09:00:00,2440.35,KEPT,Field
PTP00002450,A003730,2026-05-09 18:00:00,2026-05-16 18:00:00,9073.83,BROKEN,Human
PTP00002451,A000642,2026-06-02 19:00:00,2026-06-03 19:00:00,14318.99,PENDING,WhatsApp
PTP00002452,A001646,2026-03-17 12:00:00,2026-03-18 12:00:00,4593.29,BROKEN,WhatsApp
PTP00002453,A003469,2025-11-24 12:00:00,2025-11-25 12:00:00,13892.78,PENDING,WhatsApp
PTP00002454,A003976,2026-07-02 08:00:00,2026-07-05 08:00:00,7962.03,KEPT,Human
PTP00002455,A001552,2026-05-17 09:00:00,2026-05-31 09:00:00,6151.4,KEPT,WhatsApp
PTP00002456,A001690,2026-02-18 15:00:00,2026-02-21 15:00:00,6630.44,KEPT,Human
PTP00002457,A003431,2026-02-10 09:00:00,2026-02-13 09:00:00,2887.89,BROKEN,WhatsApp
PTP00002458,A003591,2026-01-13 20:00:00,2026-01-14 20:00:00,9664.85,KEPT,Field
PTP00002459,A000488,2026-06-23 08:00:00,2026-06-26 08:00:00,3048.75,KEPT,Human
PTP00002460,A003341,2025-10-14 20:00:00,2025-10-15 20:00:00,7292.18,KEPT,Human
PTP00002461,A001272,2025-12-17 17:00:00,2025-12-18 17:00:00,6227.84,BROKEN,WhatsApp
PTP00002462,A002398,2026-05-08 20:00:00,2026-05-11 20:00:00,3652.05,KEPT,Field
PTP00002463,A002148,2026-02-17 15:00:00,2026-03-03 15:00:00,11747.57,KEPT,WhatsApp
PTP00002464,A002436,2026-02-07 10:00:00,2026-02-08 10:00:00,2240.17,BROKEN,AI Voice
PTP00002465,A003355,2025-12-21 14:00:00,2025-12-28 14:00:00,5962.44,KEPT,Human
PTP00002466,A003308,2025-11-27 17:00:00,2025-12-11 17:00:00,4593.1,KEPT,AI Voice
PTP00002467,A001757,2026-05-24 19:00:00,2026-06-07 19:00:00,7755.2,PENDING,Field
PTP00002468,A003424,2026-05-18 16:00:00,2026-05-21 16:00:00,5574.5,KEPT,Human
PTP00002469,A002652,2026-07-21 10:00:00,2026-07-22 10:00:00,2851.26,KEPT,Human
PTP00002470,A002587,2026-01-04 19:00:00,2026-01-18 19:00:00,13504.03,BROKEN,Field
PTP00002471,A002701,2026-03-08 08:00:00,2026-03-15 08:00:00,5378.08,KEPT,AI Voice
PTP00002472,A002935,2025-12-23 10:00:00,2025-12-24 10:00:00,3932.71,PENDING,AI Voice
PTP00002473,A000760,2026-06-19 14:00:00,2026-06-22 14:00:00,13688.97,PENDING,WhatsApp
PTP00002474,A001166,2026-01-21 20:00:00,2026-01-28 20:00:00,8755.26,KEPT,Field
PTP00002475,A003356,2026-05-07 08:00:00,2026-05-10 08:00:00,11964.77,KEPT,WhatsApp
PTP00002476,A000184,2026-03-01 20:00:00,2026-03-08 20:00:00,13207.12,BROKEN,Field
PTP00002477,A001036,2026-01-26 14:00:00,2026-02-09 14:00:00,3780.33,PENDING,AI Voice
PTP00002478,A004184,2025-10-08 17:00:00,2025-10-11 17:00:00,14710.28,BROKEN,Human
PTP00002479,A001975,2026-08-23 09:00:00,2026-08-24 09:00:00,2576.28,BROKEN,Field
PTP00002480,A002775,2025-10-22 13:00:00,2025-11-05 13:00:00,11328.25,BROKEN,WhatsApp
PTP00002481,A003167,2025-12-16 09:00:00,2025-12-19 09:00:00,3286.31,KEPT,AI Voice
PTP00002482,A003440,2025-11-05 20:00:00,2025-11-08 20:00:00,9544.29,KEPT,AI Voice
