account_id,borrower_id,client,dpd,outstanding_amount,account_open_date,status
A001358,B01806,Client_C,150,16916.0,2024-07-01,ACTIVE
A001359,B01684,Client_D,30,8741.0,2024-07-05,WRITTEN_OFF
A001360,B00952,Client_C,90,28124.0,2025-07-09,CLOSED
A001361,B00955,Client_B,120,105050.0,2025-01-25,ACTIVE
A001362,B01785,Client_C,120,10154.0,2025-05-16,ACTIVE
A001363,B00940,Client_B,90,34135.0,2025-12-14,ACTIVE
A001364,B02411,Client_A,45,29003.0,2024-12-08,ACTIVE
A001365,B01701,Client_B,60,19671.0,2025-08-02,ACTIVE
A001366,B01697,Client_D,90,29588.0,2025-06-23,WRITTEN_OFF
A001367,B00609,Client_A,45,8947.0,2024-09-02,ACTIVE
A001368,B00404,Client_C,120,23515.0,2024-08-29,ACTIVE
A001369,B02230,Client_A,60,10669.0,2025-12-09,CLOSED
A001370,B02241,Client_A,60,29252.0,2025-03-29,ACTIVE
A001371,B02071,Client_A,120,39921.0,2024-11-13,ACTIVE
A001372,B02308,Client_A,60,6946.0,2024-08-23,ACTIVE
A001373,B02538,Client_B,75,24299.0,2025-08-23,ACTIVE
A001374,B01683,Client_B,90,79648.0,2024-06-25,ACTIVE
A001375,B00920,Client_B,120,36847.0,2024-07-29,ACTIVE
A001376,B02302,Client_A,15,26903.0,2025-02-28,ACTIVE
A001377,B02653,Client_C,60,23880.0,2024-01-23,CLOSED
A001378,B02977,Client_A,45,26933.0,2025-07-07,ACTIVE
A001379,B01094,Client_C,45,38890.0,2025-11-25,ACTIVE
A001380,B02283,Client_A,30,15566.0,2024-11-07,ACTIVE
A001381,B01676,Client_A,120,19987.0,2025-03-28,ACTIVE
A001382,B02431,Client_C,45,16663.0,2025-10-01,ACTIVE
A001383,B02285,Client_B,45,24832.0,2025-03-03,ACTIVE
A001384,B00038,Client_A,75,88018.0,2026-03-17,ACTIVE
A001385,B01636,Client_A,150,15865.0,2025-06-27,ACTIVE
A001386,B02739,Client_D,15,46952.0,2025-11-01,WRITTEN_OFF
A001387,B01929,Client_C,45,13457.0,2025-09-11,ACTIVE
A001388,B01940,Client_B,120,45351.0,2025-10-08,ACTIVE
A001389,B02182,Client_B,60,11372.0,2026-04-01,ACTIVE
A001390,B02705,Client_C,150,56448.0,2026-03-27,ACTIVE
A001391,B01763,Client_A,30,15942.0,2024-06-06,ACTIVE
A001392,B01066,Client_B,30,14531.0,2025-04-03,ACTIVE
A001393,B01178,Client_C,120,10224.0,2024-05-01,ACTIVE
A001394,B01456,Client_D,45,15270.0,2026-04-27,ACTIVE
A001395,B00605,Client_C,15,11599.0,2025-07-06,ACTIVE
A001396,B00652,Client_A,45,11676.0,2025-05-16,ACTIVE
A001397,B01604,Client_A,120,28343.0,2025-01-28,ACTIVE
A001398,B02997,Client_A,150,16837.0,2024-07-04,ACTIVE
A001399,B02904,Client_C,60,14682.0,2025-01-18,ACTIVE
A001400,B01318,Client_A,45,18685.0,2025-05-14,ACTIVE
A001401,B02122,Client_B,120,32017.0,2024-07-16,ACTIVE
A001402,B01288,Client_A,75,37773.0,2025-12-06,CLOSED
A001403,B02001,Client_A,90,32895.0,2026-03-04,ACTIVE
A001404,B02708,Client_A,120,14766.0,2025-09-30,ACTIVE
A001405,B01171,Client_B,150,20773.0,2024-06-22,ACTIVE
A001406,B00142,Client_A,30,22670.0,2025-03-04,ACTIVE
A001407,B01659,Client_A,150,77051.0,2026-05-06,ACTIVE
A001408,B00747,Client_A,75,18984.0,2025-04-28,ACTIVE
A001409,B00634,Client_B,150,83734.0,2024-02-27,ACTIVE
A001410,B01671,Client_C,45,43371.0,2025-02-24,ACTIVE
A001411,B02698,Client_B,30,33982.0,2024-06-12,CLOSED
A001412,B01788,Client_D,30,9881.0,2024-10-27,ACTIVE
A001413,B01866,Client_C,180,24658.0,2026-04-09,ACTIVE
A001414,B02802,Client_C,75,32369.0,2025-09-20,ACTIVE
A001415,B02949,Client_C,90,13755.0,2025-11-12,ACTIVE
A001416,B01699,Client_A,30,13034.0,2026-05-16,ACTIVE
A001417,B02891,Client_B,30,47942.0,2025-05-28,ACTIVE
A001418,B02834,Client_D,60,28856.0,2025-06-08,ACTIVE
A001419,B01770,Client_A,15,15038.0,2024-05-04,ACTIVE
A001420,B02305,Client_D,60,27133.0,2024-01-12,ACTIVE
A001421,B02026,Client_C,30,5013.0,2025-02-16,ACTIVE
A001422,B00446,Client_D,60,20396.0,2025-09-22,ACTIVE
A001423,B02970,Client_A,60,40742.0,2024-12-02,ACTIVE
A001424,B00421,Client_D,75,28891.0,2025-08-10,CLOSED
A001425,B00989,Client_A,60,12925.0,2025-01-26,WRITTEN_OFF
A001426,B00481,Client_A,180,62345.0,2025-12-25,ACTIVE
A001427,B01382,Client_D,60,7339.0,2025-01-06,ACTIVE
A001428,B02055,Client_B,90,23713.0,2024-08-07,ACTIVE
A001429,B02601,Client_A,60,25715.0,2025-05-19,ACTIVE
A001430,B01955,Client_C,30,17193.0,2025-12-04,ACTIVE
A001431,B01030,Client_A,180,43299.0,2025-06-29,ACTIVE
A001432,B02158,Client_B,45,14625.0,2025-11-30,ACTIVE
A001433,B02135,Client_C,120,5320.0,2024-10-29,ACTIVE
A001434,B02692,Client_A,75,10385.0,2025-11-18,WRITTEN_OFF
A001435,B01810,Client_B,15,89705.0,2026-01-28,ACTIVE
A001436,B01240,Client_B,60,24006.0,2026-05-10,ACTIVE
A001437,B02704,Client_B,30,45360.0,2024-08-05,ACTIVE
A001438,B01641,Client_D,45,6888.0,2024-05-10,ACTIVE
A001439,B01420,Client_A,75,48207.0,2024-04-30,ACTIVE
A001440,B02330,Client_B,90,14134.0,2025-08-11,ACTIVE
A001441,B00124,Client_B,90,8094.0,2025-04-11,ACTIVE
A001442,B00046,Client_A,150,53438.0,2026-04-14,ACTIVE
A001443,B02912,Client_B,75,26834.0,2024-02-07,ACTIVE
A001444,B00593,Client_A,30,33463.0,2026-03-16,ACTIVE
A001445,B01461,Client_B,90,12642.0,2025-08-02,ACTIVE
A001446,B02561,Client_A,75,26404.0,2024-05-16,ACTIVE
A001447,B00564,Client_A,150,24246.0,2025-11-07,ACTIVE
A001448,B00404,Client_D,30,29169.0,2025-09-05,ACTIVE
A001449,B00446,Client_A,60,9271.0,2024-03-27,ACTIVE
A001450,B02952,Client_B,120,23635.0,2025-03-16,ACTIVE
A001451,B01752,Client_C,60,29011.0,2026-01-26,WRITTEN_OFF
A001452,B01874,Client_A,15,23654.0,2026-02-27,ACTIVE
A001453,B01581,Client_C,180,36037.0,2025-05-04,ACTIVE
A001454,B00839,Client_B,45,8080.0,2026-02-12,ACTIVE
A001455,B01131,Client_D,120,32451.0,2025-02-02,ACTIVE
A001456,B02376,Client_A,60,23791.0,2025-11-26,ACTIVE
A001457,B01833,Client_B,120,26088.0,2026-04-16,ACTIVE
A001458,B01430,Client_A,15,19996.0,2025-06-16,ACTIVE
A001459,B00272,Client_B,60,35435.0,2024-10-18,ACTIVE
A001460,B02712,Client_B,75,16656.0,2025-07-18,ACTIVE
A001461,B02221,Client_B,45,31863.0,2025-10-04,ACTIVE
A001462,B01736,Client_A,60,23966.0,2025-12-25,ACTIVE
A001463,B02285,Client_D,150,30755.0,2024-07-28,ACTIVE
A001464,B00993,Client_B,60,23039.0,2025-07-04,ACTIVE
A001465,B00064,Client_B,75,14201.0,2024-04-18,WRITTEN_OFF
A001466,B00805,Client_A,30,15805.0,2024-10-28,ACTIVE
A001467,B00976,Client_A,120,23454.0,2024-12-27,WRITTEN_OFF
A001468,B01669,Client_D,30,18366.0,2025-09-11,ACTIVE
A001469,B02659,Client_C,150,12405.0,2025-06-14,ACTIVE
A001470,B00599,Client_A,15,13143.0,2025-01-08,ACTIVE
A001471,B01030,Client_B,120,10988.0,2025-01-18,ACTIVE
A001472,B01194,Client_B,75,10395.0,2024-11-07,ACTIVE
A001473,B01856,Client_B,150,7116.0,2024-10-23,CLOSED
A001474,B02980,Client_A,180,18055.0,2025-09-16,ACTIVE
A001475,B01181,Client_A,90,13126.0,2025-03-31,ACTIVE
A001476,B01681,Client_A,180,7777.0,2026-01-24,ACTIVE
A001477,B01799,Client_A,150,19342.0,2026-05-22,ACTIVE
A001478,B00248,Client_A,30,23069.0,2025-11-04,CLOSED
A001479,B01779,Client_C,90,26497.0,2024-06-27,ACTIVE
A001480,B00791,Client_B,120,29338.0,2025-06-04,ACTIVE
A001481,B00780,Client_D,90,49014.0,2024-10-29,ACTIVE
A001482,B00331,Client_B,15,27979.0,2024-01-20,ACTIVE
A001483,B01537,Client_A,45,7896.0,2024-10-15,ACTIVE
A001484,B02139,Client_D,45,26999.0,2025-06-02,ACTIVE
A001485,B00730,Client_A,60,17172.0,2024-09-14,ACTIVE
A001486,B02507,Client_A,60,23648.0,2024-02-21,ACTIVE
A001487,B02626,Client_C,45,13249.0,2026-03-15,ACTIVE
A001488,B02088,Client_A,150,24134.0,2025-07-05,ACTIVE
A001489,B02300,Client_B,180,19343.0,2025-09-27,ACTIVE
A001490,B00969,Client_C,150,49380.0,2025-10-02,ACTIVE
A001491,B01220,Client_B,45,21233.0,2025-08-01,ACTIVE
A001492,B02140,Client_A,150,29789.0,2025-02-06,ACTIVE
A001493,B01859,Client_C,15,10185.0,2025-03-27,CLOSED
A001494,B02278,Client_A,45,14586.0,2025-03-17,ACTIVE
A001495,B00028,Client_A,60,15684.0,2026-02-06,CLOSED
A001496,B01416,Client_A,60,71185.0,2025-03-31,ACTIVE
A001497,B01993,Client_B,15,28222.0,2026-04-20,ACTIVE
A001498,B01992,Client_A,90,29457.0,2025-06-13,WRITTEN_OFF
A001499,B01837,Client_A,45,16875.0,2024-01-24,ACTIVE
A001500,B02528,Client_B,75,14216.0,2024-03-02,ACTIVE
A001501,B01753,Client_B,30,17953.0,2026-02-13,ACTIVE
A001502,B02725,Client_A,60,26865.0,2024-10-09,ACTIVE
A001503,B01954,Client_A,75,71206.0,2026-02-20,ACTIVE
A001504,B00004,Client_B,120,15622.0,2024-08-12,ACTIVE
A001505,B01512,Client_B,60,17002.0,2024-12-27,CLOSED
A001506,B01592,Client_B,30,14493.0,2024-07-16,ACTIVE
A001507,B00529,Client_B,30,69633.0,2024-12-20,WRITTEN_OFF
A001508,B01071,Client_B,15,24678.0,2024-08-24,ACTIVE
A001509,B01408,Client_D,120,77730.0,2024-12-16,ACTIVE
A001510,B00499,Client_D,30,22358.0,2026-03-07,ACTIVE
A001511,B00905,Client_A,60,22039.0,2025-08-26,ACTIVE
A001512,B02411,Client_B,45,10420.0,2026-01-19,ACTIVE
A001513,B02864,Client_C,60,68746.0,2024-04-03,ACTIVE
A001514,B01106,Client_D,30,15325.0,2025-09-14,ACTIVE
A001515,B02101,Client_A,30,18593.0,2024-04-06,ACTIVE
A001516,B02375,Client_D,75,11738.0,2026-02-02,ACTIVE
A001517,B01934,Client_B,15,20218.0,2026-01-16,ACTIVE
A001518,B02305,Client_A,45,6397.0,2026-05-26,ACTIVE
A001519,B02028,Client_B,30,15239.0,2024-09-25,WRITTEN_OFF
A001520,B00489,Client_C,90,31635.0,2025-12-02,CLOSED
A001521,B02347,Client_B,15,18992.0,2026-02-16,ACTIVE
A001522,B02437,Client_A,75,12135.0,2025-09-07,ACTIVE
A001523,B00873,Client_D,60,18998.0,2024-05-28,ACTIVE
A001524,B02621,Client_B,75,25277.0,2025-07-08,ACTIVE
A001525,B02548,Client_B,15,13301.0,2026-03-29,CLOSED
A001526,B02437,Client_B,30,17797.0,2025-06-28,ACTIVE
A001527,B00167,Client_B,30,5864.0,2025-11-02,ACTIVE
A001528,B00888,Client_A,150,25662.0,2025-09-29,ACTIVE
A001529,B01990,Client_A,150,34042.0,2025-07-14,ACTIVE
A001530,B02574,Client_B,150,20933.0,2024-09-07,ACTIVE
A001531,B00900,Client_B,120,25599.0,2025-03-16,ACTIVE
A001532,B02497,Client_C,30,21130.0,2026-06-01,CLOSED
A001533,B01370,Client_A,60,26807.0,2024-04-20,ACTIVE
A001534,B00808,Client_A,120,5664.0,2024-07-13,ACTIVE
A001535,B01791,Client_A,15,14342.0,2025-12-25,ACTIVE
A001536,B02199,Client_B,15,29954.0,2024-12-12,ACTIVE
A001537,B02804,Client_B,45,18525.0,2026-01-21,ACTIVE
A001538,B02230,Client_A,60,19860.0,2024-08-21,ACTIVE
A001539,B02804,Client_D,75,31334.0,2026-02-04,ACTIVE
A001540,B02159,Client_B,180,13261.0,2024-10-11,ACTIVE
A001541,B01772,Client_D,75,20903.0,2025-02-03,ACTIVE
A001542,B01802,Client_B,45,13476.0,2025-04-16,CLOSED
A001543,B00845,Client_A,90,9999.0,2024-12-15,ACTIVE
A001544,B00917,Client_A,120,25656.0,2025-05-07,ACTIVE
A001545,B00945,Client_B,30,24987.0,2024-03-25,ACTIVE
A001546,B01258,Client_C,15,41753.0,2025-06-14,ACTIVE
A001547,B01298,Client_D,75,5272.0,2026-02-09,ACTIVE
A001548,B02793,Client_D,15,15264.0,2024-01-28,ACTIVE
A001549,B02199,Client_B,150,28095.0,2024-09-05,ACTIVE
A001550,B01302,Client_A,75,14030.0,2025-10-08,ACTIVE
A001551,B02713,Client_B,150,48958.0,2025-08-25,CLOSED
A001552,B01197,Client_A,45,11246.0,2024-01-10,ACTIVE
A001553,B01851,Client_C,30,44782.0,2024-10-20,ACTIVE
A001554,B01737,Client_B,60,16210.0,2025-02-15,ACTIVE
A001555,B02059,Client_A,30,13157.0,2025-09-08,ACTIVE
A001556,B00029,Client_A,75,19884.0,2025-06-21,ACTIVE
A001557,B02654,Client_C,90,38264.0,2025-08-28,CLOSED
A001558,B01728,Client_A,45,30054.0,2026-04-22,ACTIVE
A001559,B02631,Client_B,120,16823.0,2024-03-27,ACTIVE
A001560,B01787,Client_A,60,41225.0,2024-12-15,ACTIVE
A001561,B00548,Client_C,45,46700.0,2025-05-03,CLOSED
A001562,B02960,Client_A,30,29459.0,2025-11-15,CLOSED
A001563,B00957,Client_B,75,19095.0,2025-07-05,ACTIVE
A001564,B02892,Client_B,60,22202.0,2025-11-18,ACTIVE
A001565,B02868,Client_D,30,14615.0,2025-02-04,ACTIVE
A001566,B01337,Client_B,180,9544.0,2024-03-18,CLOSED
A001567,B01043,Client_B,150,47015.0,2026-04-25,ACTIVE
A001568,B02845,Client_D,150,36530.0,2024-06-25,ACTIVE
A001569,B01989,Client_A,120,13563.0,2024-09-22,ACTIVE
A001570,B01795,Client_A,30,28096.0,2024-09-08,ACTIVE
A001571,B00646,Client_B,90,25695.0,2025-08-28,ACTIVE
A001572,B02300,Client_A,60,34525.0,2025-01-11,ACTIVE
A001573,B02295,Client_C,90,15837.0,2025-02-14,ACTIVE
A001574,B02601,Client_C,30,25528.0,2024-03-20,ACTIVE
A001575,B02822,Client_C,60,8022.0,2024-08-09,ACTIVE
A001576,B01695,Client_D,45,21290.0,2026-04-08,ACTIVE
A001577,B02268,Client_D,75,80988.0,2025-05-04,CLOSED
A001578,B01044,Client_C,120,8275.0,2026-03-03,CLOSED
A001579,B02528,Client_A,30,28838.0,2024-05-16,ACTIVE
A001580,B00349,Client_B,120,36176.0,2024-12-07,ACTIVE
A001581,B01842,Client_B,120,9917.0,2026-03-07,WRITTEN_OFF
A001582,B02335,Client_B,90,25499.0,2024-12-22,ACTIVE
A001583,B00348,Client_D,30,13301.0,2026-04-16,ACTIVE
A001584,B02816,Client_A,60,42725.0,2025-05-16,ACTIVE
A001585,B02262,Client_A,60,13709.0,2024-07-31,CLOSED
A001586,B01741,Client_D,75,16059.0,2024-08-25,ACTIVE
A001587,B00509,Client_A,90,15740.0,2026-01-18,ACTIVE
A001588,B00676,Client_A,120,10088.0,2025-11-10,WRITTEN_OFF
A001589,B00151,Client_A,90,78216.0,2025-02-13,CLOSED
A001590,B02438,Client_B,45,44078.0,2025-09-29,CLOSED
A001591,B00836,Client_C,180,59513.0,2026-01-29,ACTIVE
A001592,B02950,Client_A,15,18641.0,2024-01-18,ACTIVE
A001593,B00654,Client_D,60,33132.0,2024-08-12,ACTIVE
A001594,B01286,Client_C,120,27836.0,2024-07-23,ACTIVE
A001595,B01962,Client_D,90,14661.0,2025-02-17,CLOSED
A001596,B02980,Client_D,180,28339.0,2024-11-12,ACTIVE
A001597,B01324,Client_B,120,13603.0,2024-12-06,ACTIVE
A001598,B02735,Client_B,60,8947.0,2026-01-30,ACTIVE
A001599,B02793,Client_A,90,12677.0,2024-03-30,ACTIVE
A001600,B00421,Client_C,45,62644.0,2024-08-17,ACTIVE
A001601,B01115,Client_A,75,9705.0,2024-08-21,CLOSED
A001602,B01204,Client_A,30,25182.0,2024-02-14,CLOSED
A001603,B02629,Client_B,120,17687.0,2024-03-14,ACTIVE
A001604,B01950,Client_C,180,15601.0,2025-05-12,ACTIVE
A001605,B01153,Client_A,45,32683.0,2024-12-02,ACTIVE
A001606,B00327,Client_C,120,18599.0,2024-05-28,ACTIVE
A001607,B02087,Client_A,90,39184.0,2025-06-06,CLOSED
A001608,B01451,Client_A,120,25618.0,2025-12-01,ACTIVE
A001609,B01269,Client_B,90,32100.0,2025-02-27,ACTIVE
A001610,B01698,Client_B,75,12730.0,2025-11-17,ACTIVE
A001611,B02708,Client_B,150,18731.0,2026-02-16,ACTIVE
A001612,B01258,Client_A,60,13466.0,2024-04-20,ACTIVE
A001613,B02594,Client_D,120,28792.0,2025-04-03,CLOSED
A001614,B01090,Client_B,90,13758.0,2025-04-22,ACTIVE
A001615,B00754,Client_A,30,8703.0,2024-06-14,CLOSED
A001616,B02387,Client_A,75,21866.0,2025-02-19,ACTIVE
A001617,B01945,Client_C,15,13577.0,2025-04-27,ACTIVE
A001618,B00430,Client_C,90,34466.0,2024-07-26,ACTIVE
A001619,B01421,Client_A,75,52019.0,2025-06-07,ACTIVE
A001620,B00215,Client_D,60,29929.0,2026-03-03,ACTIVE
A001621,B02479,Client_B,75,38790.0,2025-06-12,ACTIVE
A001622,B01495,Client_B,90,18636.0,2026-02-15,ACTIVE
A001623,B00855,Client_A,45,41682.0,2025-10-04,ACTIVE
A001624,B00957,Client_A,90,29545.0,2024-06-02,ACTIVE
A001625,B01543,Client_C,75,18204.0,2025-03-03,ACTIVE
A001626,B02307,Client_D,15,14865.0,2026-04-09,CLOSED
A001627,B00315,Client_C,150,46724.0,2025-05-20,ACTIVE
A001628,B00419,Client_A,180,22734.0,2024-06-23,ACTIVE
A001629,B00533,Client_A,90,36717.0,2024-03-14,ACTIVE
A001630,B01252,Client_A,60,21271.0,2026-03-22,ACTIVE
A001631,B00701,Client_D,150,10937.0,2025-02-26,ACTIVE
A001632,B01184,Client_B,60,16756.0,2024-12-10,CLOSED
A001633,B02799,Client_B,75,26988.0,2025-01-07,CLOSED
A001634,B01871,Client_B,120,42132.0,2025-05-20,ACTIVE
A001635,B02132,Client_A,75,36129.0,2025-10-22,ACTIVE
A001636,B01349,Client_B,45,19964.0,2025-06-01,ACTIVE
A001637,B00574,Client_A,120,28057.0,2025-02-24,ACTIVE
A001638,B02025,Client_A,90,17217.0,2025-12-03,ACTIVE
A001639,B02864,Client_A,45,46190.0,2024-03-21,CLOSED
A001640,B01425,Client_B,45,11030.0,2024-02-03,CLOSED
A001641,B02887,Client_B,180,28090.0,2026-03-29,ACTIVE
A001642,B02308,Client_B,150,9480.0,2026-01-21,ACTIVE
A001643,B02253,Client_A,30,16189.0,2026-02-14,ACTIVE
A001644,B00296,Client_B,60,15650.0,2025-08-02,ACTIVE
A001645,B02463,Client_C,15,168870.0,2025-01-21,ACTIVE
A001646,B00408,Client_C,60,14173.0,2026-03-01,ACTIVE
A001647,B02567,Client_A,180,12637.0,2026-02-28,ACTIVE
A001648,B00124,Client_D,75,35859.0,2024-08-12,ACTIVE
A001649,B02364,Client_D,75,29775.0,2024-07-29,ACTIVE
A001650,B01334,Client_A,75,25240.0,2024-09-07,WRITTEN_OFF
A001651,B00048,Client_B,45,35864.0,2025-02-14,CLOSED
A001652,B01582,Client_A,30,19451.0,2025-11-04,ACTIVE
A001653,B02202,Client_B,60,23260.0,2024-11-28,ACTIVE
A001654,B01774,Client_A,90,19111.0,2025-01-21,ACTIVE
A001655,B01031,Client_C,150,18892.0,2025-02-13,ACTIVE
A001656,B00439,Client_B,30,23484.0,2025-10-02,WRITTEN_OFF
A001657,B01521,Client_A,120,36150.0,2026-05-07,ACTIVE
A001658,B01365,Client_A,30,41148.0,2024-04-11,CLOSED
A001659,B00309,Client_C,120,14760.0,2024-03-18,ACTIVE
A001660,B01079,Client_A,90,40475.0,2025-07-13,ACTIVE
A001661,B02904,Client_B,30,21857.0,2024-01-03,ACTIVE
A001662,B02224,Client_C,120,28760.0,2025-03-18,WRITTEN_OFF
A001663,B01102,Client_A,15,11239.0,2025-06-09,ACTIVE
A001664,B02661,Client_A,60,10918.0,2025-07-03,ACTIVE
A001665,B00352,Client_D,90,31269.0,2024-04-18,ACTIVE
A001666,B01485,Client_A,45,15108.0,2024-03-29,ACTIVE
A001667,B00733,Client_D,45,34780.0,2024-06-14,ACTIVE
A001668,B02593,Client_B,150,24165.0,2025-11-21,ACTIVE
A001669,B01925,Client_D,30,22694.0,2024-06-06,WRITTEN_OFF
A001670,B02102,Client_B,90,57896.0,2025-07-17,ACTIVE
A001671,B02842,Client_B,75,43836.0,2024-04-29,CLOSED
A001672,B02051,Client_B,150,23793.0,2026-03-09,ACTIVE
A001673,B00185,Client_D,15,17667.0,2025-03-11,ACTIVE
A001674,B02848,Client_A,45,25515.0,2025-04-09,WRITTEN_OFF
A001675,B02103,Client_B,45,6744.0,2024-12-16,ACTIVE
A001676,B02848,Client_D,15,19353.0,2025-06-26,CLOSED
A001677,B00762,Client_D,120,29565.0,2024-04-04,ACTIVE
A001678,B00169,Client_B,45,28071.0,2025-08-13,ACTIVE
A001679,B02847,Client_C,30,30947.0,2025-12-28,ACTIVE
A001680,B00818,Client_A,150,25755.0,2026-01-28,ACTIVE
A001681,B00949,Client_C,30,18123.0,2026-05-01,CLOSED
A001682,B01111,Client_C,75,37003.0,2024-09-08,ACTIVE
A001683,B02928,Client_A,90,28688.0,2024-03-18,CLOSED
A001684,B01720,Client_C,60,19016.0,2026-04-29,ACTIVE
A001685,B01838,Client_B,60,27532.0,2025-04-11,ACTIVE
A001686,B02824,Client_D,30,29697.0,2024-11-12,ACTIVE
A001687,B00911,Client_D,15,27676.0,2024-08-12,ACTIVE
A001688,B00122,Client_A,15,9823.0,2024-01-18,CLOSED
A001689,B02351,Client_A,75,25695.0,2024-04-13,CLOSED
A001690,B01231,Client_D,15,27659.0,2025-09-06,ACTIVE
A001691,B01740,Client_A,120,9544.0,2025-12-10,ACTIVE
A001692,B00467,Client_C,180,16256.0,2025-12-22,ACTIVE
A001693,B00385,Client_A,150,28318.0,2025-04-21,ACTIVE
A001694,B01583,Client_C,30,11935.0,2026-05-05,ACTIVE
A001695,B00799,Client_A,30,23927.0,2025-04-02,CLOSED
A001696,B02575,Client_B,90,47405.0,2026-02-18,CLOSED
A001697,B01051,Client_A,75,18925.0,2024-03-18,ACTIVE
A001698,B01721,Client_A,75,9055.0,2025-12-21,ACTIVE
A001699,B00743,Client_A,60,9137.0,2026-05-12,CLOSED
A001700,B00557,Client_B,75,63426.0,2024-12-02,ACTIVE
A001701,B02593,Client_A,90,111852.0,2025-06-22,ACTIVE
A001702,B02829,Client_B,180,27700.0,2025-07-04,ACTIVE
A001703,B01821,Client_A,60,23999.0,2026-03-31,ACTIVE
A001704,B00149,Client_A,90,13548.0,2024-12-27,ACTIVE
A001705,B00138,Client_B,90,4213.0,2025-12-11,ACTIVE
A001706,B00768,Client_B,45,68493.0,2026-05-22,ACTIVE
A001707,B01400,Client_A,75,21728.0,2024-12-15,CLOSED
A001708,B00871,Client_B,120,34769.0,2025-11-13,ACTIVE
A001709,B02176,Client_D,90,32675.0,2024-10-15,ACTIVE
A001710,B01305,Client_D,60,27173.0,2025-10-07,CLOSED
A001711,B02394,Client_D,60,31222.0,2024-07-14,ACTIVE
A001712,B02937,Client_D,120,16881.0,2025-03-05,ACTIVE
A001713,B00807,Client_B,75,12316.0,2025-04-04,ACTIVE
A001714,B02191,Client_C,90,25693.0,2024-08-17,ACTIVE
A001715,B02308,Client_C,45,15631.0,2024-10-28,ACTIVE
A001716,B02664,Client_A,15,64663.0,2025-08-29,CLOSED
A001717,B00511,Client_B,45,95303.0,2025-11-20,ACTIVE
A001718,B02774,Client_A,60,49708.0,2025-01-21,ACTIVE
A001719,B02968,Client_C,30,24823.0,2024-12-17,WRITTEN_OFF
A001720,B02509,Client_A,45,16607.0,2024-10-01,ACTIVE
A001721,B02289,Client_C,90,7501.0,2025-05-07,ACTIVE
A001722,B02674,Client_A,30,28140.0,2026-01-20,ACTIVE
A001723,B01087,Client_C,120,22184.0,2024-03-10,ACTIVE
A001724,B02649,Client_B,60,13939.0,2026-05-13,ACTIVE
A001725,B01910,Client_A,120,26890.0,2024-07-23,ACTIVE
A001726,B01078,Client_A,90,28391.0,2025-06-03,ACTIVE
A001727,B00125,Client_D,15,17133.0,2024-09-22,ACTIVE
A001728,B00436,Client_C,150,13095.0,2025-07-27,ACTIVE
A001729,B02515,Client_D,90,44032.0,2024-11-04,ACTIVE
A001730,B01401,Client_B,60,18988.0,2024-09-30,WRITTEN_OFF
A001731,B01257,Client_A,15,18543.0,2024-06-21,ACTIVE
A001732,B02712,Client_A,120,4775.0,2025-01-02,ACTIVE
A001733,B00741,Client_A,60,36068.0,2024-09-19,ACTIVE
A001734,B01173,Client_C,45,16354.0,2026-01-02,CLOSED
A001735,B00175,Client_A,30,38771.0,2026-03-23,CLOSED
A001736,B01853,Client_C,45,19583.0,2026-03-31,ACTIVE
A001737,B00440,Client_A,30,36304.0,2024-09-18,ACTIVE
A001738,B00322,Client_B,45,11495.0,2024-04-13,ACTIVE
A001739,B02608,Client_A,150,13946.0,2024-03-11,ACTIVE
A001740,B00819,Client_B,30,41107.0,2025-06-05,ACTIVE
A001741,B00067,Client_A,45,28436.0,2025-03-26,ACTIVE
A001742,B01642,Client_D,150,18424.0,2024-04-26,ACTIVE
A001743,B02704,Client_D,60,13311.0,2025-03-07,ACTIVE
A001744,B02950,Client_D,120,24398.0,2024-02-23,CLOSED
A001745,B01451,Client_A,60,34830.0,2025-04-21,ACTIVE
A001746,B02004,Client_A,60,14073.0,2024-02-11,CLOSED
A001747,B00446,Client_C,75,37896.0,2024-10-26,CLOSED
A001748,B00613,Client_B,60,25290.0,2024-03-06,ACTIVE
A001749,B01494,Client_A,75,74009.0,2024-01-23,ACTIVE
A001750,B00172,Client_A,150,39024.0,2026-04-04,ACTIVE
A001751,B02443,Client_C,45,33728.0,2025-09-09,ACTIVE
A001752,B02311,Client_B,30,28199.0,2024-02-22,ACTIVE
A001753,B00602,Client_A,90,30802.0,2025-12-30,ACTIVE
A001754,B00682,Client_B,75,57300.0,2025-05-03,ACTIVE
A001755,B00238,Client_A,75,13414.0,2024-01-26,ACTIVE
A001756,B00627,Client_B,30,22040.0,2025-02-14,ACTIVE
A001757,B00027,Client_D,30,52200.0,2024-09-18,ACTIVE
A001758,B00525,Client_B,60,12799.0,2024-07-12,ACTIVE
A001759,B02992,Client_A,180,5978.0,2025-01-20,ACTIVE
A001760,B00639,Client_A,15,16078.0,2024-10-01,WRITTEN_OFF
A001761,B02082,Client_D,60,38973.0,2024-11-28,ACTIVE
A001762,B00612,Client_D,15,48049.0,2025-04-01,ACTIVE
A001763,B00525,Client_B,45,20764.0,2024-01-10,ACTIVE
A001764,B02546,Client_B,45,8969.0,2025-04-10,ACTIVE
A001765,B01740,Client_A,90,40742.0,2025-04-13,ACTIVE
A001766,B01199,Client_A,45,17508.0,2025-04-06,ACTIVE
A001767,B00788,Client_B,45,27300.0,2025-08-11,CLOSED
