disposition_id,call_id,raw_disposition_code,disposition_timestamp
DISP000009040,CALL00009040,BUSY,2026-07-06 14:21:00
DISP000009041,CALL00009041,WRONG_PARTY,2025-11-26 19:42:00
DISP000009042,CALL00009042,CONNECTED,2026-05-20 23:40:00
DISP000009043,CALL00009043,NA,2026-06-26 22:19:00
DISP000009044,CALL00009044,PTP,2025-11-01 23:17:00
DISP000009045,CALL00009045,NA,2026-07-24 18:27:00
DISP000009046,CALL00009046,ANSWERED,2026-03-19 11:46:00
DISP000009047,CALL00009047,CONNECTED,2026-06-03 15:20:00
DISP000009048,CALL00009048,NA,2026-06-12 12:07:00
DISP000009049,CALL00009049,CONNECTED,2026-08-19 18:18:00
DISP000009050,CALL00009050,PROMISE,2026-05-16 16:15:00
DISP000009051,CALL00009051,NO_ANSWER,2025-11-04 15:33:00
DISP000009052,CALL00009052,NO_ANSWER,2026-01-27 19:00:00
DISP000009053,CALL00009053,PTP,2026-02-08 16:51:00
DISP000009054,CALL00009054,NO_ANSWER,2025-10-06 06:24:00
DISP000009055,CALL00009055,ANSWERED,2026-03-09 19:04:00
DISP000009056,CALL00009056,PTP,2026-03-01 18:19:00
DISP000009057,CALL00009057,NO_ANSWER,2026-01-07 06:16:00
DISP000009058,CALL00009058,NO_ANSWER,2025-09-22 12:05:00
DISP000009059,CALL00009059,ANSWERED,2026-03-07 08:14:00
DISP000009060,CALL00009060,ANSWERED,2026-01-11 14:35:00
DISP000009061,CALL00009061,CONNECTED,2026-06-20 16:27:00
DISP000009062,CALL00009062,CONNECTED,2026-07-03 10:57:00
DISP000009063,CALL00009063,NO_ANSWER,2026-03-20 08:06:00
DISP000009064,CALL00009064,NA,2026-08-15 21:02:00
DISP000009065,CALL00009065,NO_ANSWER,2026-02-06 19:01:00
DISP000009066,CALL00009066,BUSY,2025-11-16 10:04:00
DISP000009067,CALL00009067,ANSWERED,2025-11-13 11:59:00
DISP000009068,CALL00009068,BUSY,2025-11-10 18:57:00
DISP000009069,CALL00009069,ANSWERED,2025-11-23 18:06:00
DISP000009070,CALL00009070,NO_ANSWER,2025-09-08 14:13:00
DISP000009071,CALL00009071,ANSWERED,2026-02-13 21:46:00
DISP000009072,CALL00009072,WRONG_PARTY,2025-11-12 17:37:00
DISP000009073,CALL00009073,PTP,2025-12-10 13:51:00
DISP000009074,CALL00009074,BUSY,2025-11-22 06:46:00
DISP000009075,CALL00009075,ANSWERED,2025-10-04 18:54:00
DISP000009076,CALL00009076,BUSY,2025-10-11 06:13:00
DISP000009077,CALL00009077,NA,2026-06-20 18:38:00
DISP000009078,CALL00009078,NO_ANSWER,2025-12-13 09:08:00
DISP000009079,CALL00009079,NA,2026-04-27 20:47:00
DISP000009080,CALL00009080,CONNECTED,2026-05-22 09:48:00
DISP000009081,CALL00009081,BUSY,2025-10-10 22:30:00
DISP000009082,CALL00009082,PROMISE,2026-04-11 07:27:00
DISP000009083,CALL00009083,CONNECTED,2026-07-25 11:58:00
DISP000009084,CALL00009084,WRONG_PARTY,2026-01-20 22:52:00
DISP000009085,CALL00009085,CONNECTED,2026-07-01 22:59:00
DISP000009086,CALL00009086,NO_ANSWER,2025-09-03 06:14:00
DISP000009087,CALL00009087,NO_ANSWER,2025-09-13 14:35:00
DISP000009088,CALL00009088,PTP,2025-09-03 09:18:00
DISP000009089,CALL00009089,ANSWERED,2025-10-22 20:02:00
DISP000009090,CALL00009090,BUSY,2026-06-05 13:01:00
DISP000009091,CALL00009091,NA,2026-08-08 21:45:00
DISP000009092,CALL00009092,NO_ANSWER,2026-02-01 07:24:00
DISP000009093,CALL00009093,ANSWERED,2025-10-06 13:43:00
DISP000009094,CALL00009094,NO_ANSWER,2026-01-17 13:35:00
DISP000009095,CALL00009095,BUSY,2026-02-03 11:46:00
DISP000009096,CALL00009096,ANSWERED,2026-03-24 06:15:00
DISP000009097,CALL00009097,ANSWERED,2026-01-27 16:24:00
DISP000009098,CALL00009098,NA,2026-06-11 23:36:00
DISP000009099,CALL00009099,BUSY,2026-07-09 11:48:00
DISP000009100,CALL00009100,NA,2026-06-17 07:03:00
DISP000009101,CALL00009101,WRONG_NUMBER,2026-04-24 17:20:00
DISP000009102,CALL00009102,NA,2026-05-24 08:23:00
DISP000009103,CALL00009103,NO_ANSWER,2026-02-08 13:58:00
DISP000009104,CALL00009104,NA,2026-05-12 12:11:00
DISP000009105,CALL00009105,CONNECTED,2026-05-17 10:27:00
DISP000009106,CALL00009106,CONNECTED,2026-05-01 20:32:00
DISP000009107,CALL00009107,BUSY,2025-09-06 09:02:00
DISP000009108,CALL00009108,WRONG_PARTY,2026-01-13 06:48:00
DISP000009109,CALL00009109,BUSY,2026-07-23 08:26:00
DISP000009110,CALL00009110,NO_ANSWER,2025-10-10 10:39:00
DISP000009111,CALL00009111,WRONG_NUMBER,2026-05-24 13:13:00
DISP000009112,CALL00009112,NO_ANSWER,2026-02-14 16:31:00
DISP000009113,CALL00009113,BUSY,2025-11-07 23:41:00
DISP000009114,CALL00009114,WRONG_PARTY,2026-02-16 18:18:00
DISP000009115,CALL00009115,BUSY,2026-07-08 09:08:00
DISP000009116,CALL00009116,ANSWERED,2026-01-05 19:25:00
DISP000009117,CALL00009117,BUSY,2026-07-09 08:03:00
DISP000009118,CALL00009118,NO_ANSWER,2025-10-03 22:41:00
DISP000009119,CALL00009119,NA,2026-08-11 18:28:00
DISP000009120,CALL00009120,ANSWERED,2026-02-24 21:24:00
DISP000009121,CALL00009121,CONNECTED,2026-07-05 09:24:00
DISP000009122,CALL00009122,ANSWERED,2025-09-21 13:13:00
DISP000009123,CALL00009123,PTP,2025-09-21 13:29:00
DISP000009124,CALL00009124,WRONG_NUMBER,2026-04-23 20:49:00
DISP000009125,CALL00009125,NA,2026-08-14 10:10:00
DISP000009126,CALL00009126,BUSY,2025-11-17 23:57:00
DISP000009127,CALL00009127,NA,2026-05-17 15:35:00
DISP000009128,CALL00009128,NA,2026-08-26 17:39:00
DISP000009129,CALL00009129,BUSY,2026-05-01 13:49:00
DISP000009130,CALL00009130,WRONG_NUMBER,2026-06-08 16:12:00
DISP000009131,CALL00009131,PROMISE,2026-06-23 22:55:00
DISP000009132,CALL00009132,ANSWERED,2026-03-04 18:43:00
DISP000009133,CALL00009133,NO_ANSWER,2026-02-27 07:53:00
DISP000009134,CALL00009134,NO_ANSWER,2026-01-13 23:02:00
DISP000009135,CALL00009135,PTP,2026-02-08 09:22:00
DISP000009136,CALL00009136,PROMISE,2026-07-07 09:19:00
DISP000009137,CALL00009137,CONNECTED,2026-07-01 06:30:00
DISP000009138,CALL00009138,NO_ANSWER,2026-02-02 07:58:00
DISP000009139,CALL00009139,CONNECTED,2026-08-19 19:57:00
DISP000009140,CALL00009140,WRONG_PARTY,2025-11-11 22:36:00
DISP000009141,CALL00009141,NA,2026-06-05 11:26:00
DISP000009142,CALL00009142,WRONG_NUMBER,2026-06-24 14:36:00
DISP000009143,CALL00009143,NO_ANSWER,2025-11-22 18:55:00
DISP000009144,CALL00009144,WRONG_NUMBER,2026-07-05 17:09:00
DISP000009145,CALL00009145,BUSY,2025-10-26 20:58:00
DISP000009146,CALL00009146,WRONG_PARTY,2025-09-18 10:43:00
DISP000009147,CALL00009147,ANSWERED,2026-01-25 22:56:00
DISP000009148,CALL00009148,NA,2026-04-27 10:12:00
DISP000009149,CALL00009149,ANSWERED,2026-02-09 08:59:00
DISP000009150,CALL00009150,BUSY,2026-02-10 08:33:00
DISP000009151,CALL00009151,BUSY,2026-02-24 12:41:00
DISP000009152,CALL00009152,PTP,2025-11-22 08:44:00
DISP000009153,CALL00009153,NA,2026-06-15 15:23:00
DISP000009154,CALL00009154,NA,2026-07-17 17:47:00
DISP000009155,CALL00009155,PTP,2026-03-17 16:15:00
DISP000009156,CALL00009156,NO_ANSWER,2025-12-08 10:21:00
DISP000009157,CALL00009157,ANSWERED,2025-11-01 14:48:00
DISP000009158,CALL00009158,WRONG_NUMBER,2026-08-11 21:34:00
DISP000009159,CALL00009159,BUSY,2026-04-09 12:29:00
DISP000009160,CALL00009160,PTP,2026-03-25 09:36:00
DISP000009161,CALL00009161,NO_ANSWER,2026-02-02 09:31:00
DISP000009162,CALL00009162,WRONG_NUMBER,2026-06-21 17:58:00
DISP000009163,CALL00009163,BUSY,2025-10-17 21:20:00
DISP000009164,CALL00009164,BUSY,2026-05-21 07:20:00
DISP000009165,CALL00009165,ANSWERED,2025-10-23 09:42:00
DISP000009166,CALL00009166,BUSY,2026-03-17 20:49:00
DISP000009167,CALL00009167,NO_ANSWER,2025-10-25 15:58:00
DISP000009168,CALL00009168,NO_ANSWER,2026-03-08 19:22:00
DISP000009169,CALL00009169,PROMISE,2026-05-25 06:37:00
DISP000009170,CALL00009170,ANSWERED,2026-02-01 16:31:00
DISP000009171,CALL00009171,ANSWERED,2026-01-21 21:12:00
DISP000009172,CALL00009172,NO_ANSWER,2025-09-19 12:57:00
DISP000009173,CALL00009173,NO_ANSWER,2025-12-01 16:31:00
DISP000009174,CALL00009174,ANSWERED,2026-01-23 18:52:00
DISP000009175,CALL00009175,PROMISE,2026-08-25 06:26:00
DISP000009176,CALL00009176,BUSY,2026-05-01 16:52:00
DISP000009177,CALL00009177,ANSWERED,2026-03-17 11:56:00
DISP000009178,CALL00009178,BUSY,2025-11-14 17:44:00
DISP000009179,CALL00009179,ANSWERED,2025-12-08 13:28:00
DISP000009180,CALL00009180,ANSWERED,2025-10-18 21:08:00
DISP000009181,CALL00009181,BUSY,2026-01-14 21:15:00
DISP000009182,CALL00009182,WRONG_NUMBER,2026-05-07 21:09:00
DISP000009183,CALL00009183,NO_ANSWER,2025-11-13 12:40:00
DISP000009184,CALL00009184,NA,2026-07-17 11:05:00
DISP000009185,CALL00009185,NO_ANSWER,2025-12-03 07:10:00
DISP000009186,CALL00009186,NA,2026-05-15 14:40:00
DISP000009187,CALL00009187,BUSY,2026-04-27 19:19:00
DISP000009188,CALL00009188,CONNECTED,2026-05-10 20:57:00
DISP000009189,CALL00009189,WRONG_PARTY,2025-11-10 14:55:00
DISP000009190,CALL00009190,NO_ANSWER,2026-01-25 08:35:00
DISP000009191,CALL00009191,NO_ANSWER,2025-12-03 10:57:00
DISP000009192,CALL00009192,NA,2026-08-07 22:53:00
DISP000009193,CALL00009193,WRONG_PARTY,2026-03-27 15:50:00
DISP000009194,CALL00009194,CONNECTED,2026-05-11 09:46:00
DISP000009195,CALL00009195,BUSY,2026-04-13 19:28:00
DISP000009196,CALL00009196,NA,2026-08-13 09:13:00
DISP000009197,CALL00009197,PROMISE,2026-05-21 20:42:00
DISP000009198,CALL00009198,NO_ANSWER,2026-03-10 17:30:00
DISP000009199,CALL00009199,NA,2026-07-03 11:02:00
DISP000009200,CALL00009200,NA,2026-06-21 20:26:00
DISP000009201,CALL00009201,BUSY,2026-08-13 07:25:00
DISP000009202,CALL00009202,WRONG_PARTY,2026-01-05 12:21:00
DISP000009203,CALL00009203,NO_ANSWER,2025-11-02 23:07:00
DISP000009204,CALL00009204,ANSWERED,2025-09-24 11:55:00
DISP000009205,CALL00009205,ANSWERED,2025-10-13 14:14:00
DISP000009206,CALL00009206,NA,2026-04-14 23:52:00
DISP000009207,CALL00009207,NO_ANSWER,2025-10-17 11:39:00
DISP000009208,CALL00009208,CONNECTED,2026-07-27 06:39:00
DISP000009209,CALL00009209,BUSY,2026-03-08 19:52:00
DISP000009210,CALL00009210,CONNECTED,2026-08-06 12:43:00
DISP000009211,CALL00009211,NA,2026-04-04 23:56:00
DISP000009212,CALL00009212,NA,2026-04-07 18:55:00
DISP000009213,CALL00009213,NO_ANSWER,2026-02-11 06:38:00
DISP000009214,CALL00009214,NO_ANSWER,2025-09-18 18:50:00
DISP000009215,CALL00009215,NO_ANSWER,2026-02-26 21:06:00
DISP000009216,CALL00009216,PTP,2026-01-16 09:04:00
DISP000009217,CALL00009217,BUSY,2025-11-26 06:21:00
DISP000009218,CALL00009218,PTP,2025-12-03 10:48:00
DISP000009219,CALL00009219,WRONG_NUMBER,2026-05-01 20:42:00
DISP000009220,CALL00009220,ANSWERED,2025-11-25 14:17:00
DISP000009221,CALL00009221,ANSWERED,2025-11-02 16:33:00
DISP000009222,CALL00009222,ANSWERED,2026-01-07 22:52:00
DISP000009223,CALL00009223,CONNECTED,2026-05-26 19:37:00
DISP000009224,CALL00009224,ANSWERED,2025-10-06 14:16:00
DISP000009225,CALL00009225,NO_ANSWER,2025-10-14 21:30:00
DISP000009226,CALL00009226,NO_ANSWER,2025-11-21 11:35:00
DISP000009227,CALL00009227,NO_ANSWER,2026-02-18 18:32:00
DISP000009228,CALL00009228,BUSY,2026-02-02 09:21:00
DISP000009229,CALL00009229,NA,2026-08-04 15:54:00
DISP000009230,CALL00009230,ANSWERED,2026-03-22 15:07:00
DISP000009231,CALL00009231,ANSWERED,2025-10-22 07:19:00
DISP000009232,CALL00009232,NA,2026-08-08 07:32:00
DISP000009233,CALL00009233,NO_ANSWER,2025-12-12 14:11:00
DISP000009234,CALL00009234,NA,2026-06-09 12:56:00
DISP000009235,CALL00009235,CONNECTED,2026-08-15 14:56:00
DISP000009236,CALL00009236,ANSWERED,2025-09-21 07:02:00
DISP000009237,CALL00009237,NA,2026-05-01 09:27:00
DISP000009238,CALL00009238,NO_ANSWER,2026-01-13 11:31:00
DISP000009239,CALL00009239,ANSWERED,2026-03-01 17:01:00
DISP000009240,CALL00009240,NO_ANSWER,2026-03-10 16:30:00
DISP000009241,CALL00009241,ANSWERED,2026-02-20 13:57:00
DISP000009242,CALL00009242,NO_ANSWER,2026-01-21 22:54:00
DISP000009243,CALL00009243,CONNECTED,2026-07-13 17:25:00
DISP000009244,CALL00009244,NA,2026-04-14 16:58:00
DISP000009245,CALL00009245,NA,2026-06-26 14:40:00
DISP000009246,CALL00009246,NO_ANSWER,2026-03-12 22:43:00
DISP000009247,CALL00009247,WRONG_PARTY,2025-10-03 23:47:00
DISP000009248,CALL00009248,ANSWERED,2026-01-27 15:52:00
DISP000009249,CALL00009249,ANSWERED,2025-11-11 21:48:00
DISP000009250,CALL00009250,NO_ANSWER,2026-01-11 17:15:00
DISP000009251,CALL00009251,NA,2026-06-07 12:54:00
DISP000009252,CALL00009252,NA,2026-06-18 12:14:00
DISP000009253,CALL00009253,WRONG_NUMBER,2026-04-26 16:12:00
DISP000009254,CALL00009254,NO_ANSWER,2026-02-02 09:34:00
DISP000009255,CALL00009255,NO_ANSWER,2025-12-22 23:31:00
DISP000009256,CALL00009256,PTP,2025-11-12 16:37:00
DISP000009257,CALL00009257,NA,2026-08-04 14:52:00
DISP000009258,CALL00009258,NO_ANSWER,2025-12-05 17:26:00
DISP000009259,CALL00009259,BUSY,2026-03-26 22:34:00
DISP000009260,CALL00009260,PTP,2025-10-19 08:55:00
DISP000009261,CALL00009261,ANSWERED,2026-02-24 15:38:00
DISP000009262,CALL00009262,WRONG_NUMBER,2026-06-14 11:19:00
DISP000009263,CALL00009263,PROMISE,2026-08-01 07:15:00
DISP000009264,CALL00009264,ANSWERED,2026-01-12 13:19:00
DISP000009265,CALL00009265,BUSY,2026-07-25 13:54:00
DISP000009266,CALL00009266,WRONG_NUMBER,2026-07-04 20:57:00
DISP000009267,CALL00009267,ANSWERED,2026-03-01 15:48:00
DISP000009268,CALL00009268,PROMISE,2026-04-24 12:28:00
DISP000009269,CALL00009269,BUSY,2025-10-19 19:42:00
DISP000009270,CALL00009270,CONNECTED,2026-06-07 12:23:00
DISP000009271,CALL00009271,WRONG_NUMBER,2026-07-14 11:32:00
DISP000009272,CALL00009272,BUSY,2026-08-12 12:08:00
DISP000009273,CALL00009273,NA,2026-08-12 18:52:00
DISP000009274,CALL00009274,NO_ANSWER,2025-09-11 11:41:00
DISP000009275,CALL00009275,CONNECTED,2026-07-23 20:07:00
DISP000009276,CALL00009276,NA,2026-08-21 16:06:00
DISP000009277,CALL00009277,WRONG_PARTY,2025-10-23 20:03:00
DISP000009278,CALL00009278,NA,2026-04-13 07:43:00
DISP000009279,CALL00009279,ANSWERED,2026-03-09 14:13:00
DISP000009280,CALL00009280,ANSWERED,2026-02-04 06:05:00
DISP000009281,CALL00009281,CONNECTED,2026-06-01 08:14:00
DISP000009282,CALL00009282,NO_ANSWER,2025-09-08 11:10:00
DISP000009283,CALL00009283,WRONG_PARTY,2025-12-04 11:48:00
DISP000009284,CALL00009284,ANSWERED,2026-03-14 06:46:00
DISP000009285,CALL00009285,ANSWERED,2025-12-24 20:38:00
DISP000009286,CALL00009286,NO_ANSWER,2026-01-15 08:38:00
DISP000009287,CALL00009287,ANSWERED,2026-02-12 23:55:00
DISP000009288,CALL00009288,CONNECTED,2026-08-12 12:40:00
DISP000009289,CALL00009289,NO_ANSWER,2025-11-27 13:32:00
DISP000009290,CALL00009290,NO_ANSWER,2025-11-09 18:23:00
DISP000009291,CALL00009291,NO_ANSWER,2026-01-14 19:45:00
DISP000009292,CALL00009292,NO_ANSWER,2026-02-02 07:32:00
DISP000009293,CALL00009293,ANSWERED,2026-02-04 06:01:00
DISP000009294,CALL00009294,WRONG_PARTY,2025-10-15 06:48:00
DISP000009295,CALL00009295,WRONG_NUMBER,2026-07-08 17:36:00
DISP000009296,CALL00009296,NO_ANSWER,2026-02-16 12:30:00
DISP000009297,CALL00009297,BUSY,2026-08-20 10:34:00
DISP000009298,CALL00009298,NO_ANSWER,2026-02-21 23:30:00
DISP000009299,CALL00009299,NO_ANSWER,2025-09-20 06:17:00
DISP000009300,CALL00009300,ANSWERED,2025-11-06 20:16:00
DISP000009301,CALL00009301,ANSWERED,2025-10-04 19:17:00
DISP000009302,CALL00009302,ANSWERED,2025-09-18 19:19:00
DISP000009303,CALL00009303,BUSY,2026-04-19 23:08:00
DISP000009304,CALL00009304,NA,2026-05-17 07:03:00
DISP000009305,CALL00009305,NO_ANSWER,2026-01-09 17:15:00
DISP000009306,CALL00009306,CONNECTED,2026-04-04 21:41:00
DISP000009307,CALL00009307,WRONG_PARTY,2026-02-24 21:39:00
DISP000009308,CALL00009308,NO_ANSWER,2025-10-14 23:54:00
DISP000009309,CALL00009309,NO_ANSWER,2025-10-03 10:18:00
DISP000009310,CALL00009310,CONNECTED,2026-08-16 19:11:00
DISP000009311,CALL00009311,CONNECTED,2026-05-19 07:59:00
DISP000009312,CALL00009312,ANSWERED,2026-01-27 17:24:00
DISP000009313,CALL00009313,NA,2026-07-04 21:19:00
DISP000009314,CALL00009314,NA,2026-06-17 12:56:00
DISP000009315,CALL00009315,ANSWERED,2025-10-13 13:45:00
DISP000009316,CALL00009316,NO_ANSWER,2026-01-25 06:20:00
DISP000009317,CALL00009317,NA,2026-08-24 23:07:00
DISP000009318,CALL00009318,PROMISE,2026-04-15 18:56:00
DISP000009319,CALL00009319,WRONG_PARTY,2025-10-01 20:06:00
DISP000009320,CALL00009320,NO_ANSWER,2025-10-20 21:12:00
DISP000009321,CALL00009321,NO_ANSWER,2025-11-24 15:29:00
DISP000009322,CALL00009322,ANSWERED,2026-02-23 13:55:00
DISP000009323,CALL00009323,NA,2026-06-21 12:47:00
DISP000009324,CALL00009324,NO_ANSWER,2026-01-06 09:43:00
DISP000009325,CALL00009325,NO_ANSWER,2025-12-14 14:08:00
DISP000009326,CALL00009326,BUSY,2025-10-06 07:22:00
DISP000009327,CALL00009327,WRONG_NUMBER,2026-07-17 08:11:00
DISP000009328,CALL00009328,WRONG_PARTY,2026-03-07 15:00:00
DISP000009329,CALL00009329,ANSWERED,2025-09-23 23:35:00
DISP000009330,CALL00009330,NO_ANSWER,2025-09-05 08:58:00
DISP000009331,CALL00009331,ANSWERED,2026-01-18 22:53:00
DISP000009332,CALL00009332,ANSWERED,2025-12-03 12:46:00
DISP000009333,CALL00009333,NA,2026-06-06 07:43:00
DISP000009334,CALL00009334,PROMISE,2026-07-22 07:19:00
DISP000009335,CALL00009335,PROMISE,2026-05-13 17:47:00
DISP000009336,CALL00009336,NO_ANSWER,2026-03-24 06:48:00
DISP000009337,CALL00009337,BUSY,2025-11-12 12:46:00
DISP000009338,CALL00009338,BUSY,2026-01-11 06:17:00
DISP000009339,CALL00009339,NA,2026-08-26 19:03:00
DISP000009340,CALL00009340,NA,2026-06-23 14:52:00
DISP000009341,CALL00009341,BUSY,2026-07-08 09:02:00
DISP000009342,CALL00009342,WRONG_NUMBER,2026-07-23 21:30:00
DISP000009343,CALL00009343,ANSWERED,2026-02-07 23:29:00
DISP000009344,CALL00009344,WRONG_PARTY,2026-02-26 17:39:00
DISP000009345,CALL00009345,ANSWERED,2026-03-11 13:15:00
DISP000009346,CALL00009346,CONNECTED,2026-08-26 07:16:00
DISP000009347,CALL00009347,NA,2026-07-11 17:18:00
DISP000009348,CALL00009348,NA,2026-08-23 11:52:00
DISP000009349,CALL00009349,PROMISE,2026-04-15 21:54:00
DISP000009350,CALL00009350,CONNECTED,2026-04-09 21:46:00
DISP000009351,CALL00009351,NO_ANSWER,2026-01-01 07:15:00
DISP000009352,CALL00009352,NA,2026-07-03 12:58:00
DISP000009353,CALL00009353,WRONG_PARTY,2025-10-12 23:37:00
DISP000009354,CALL00009354,NO_ANSWER,2025-09-07 19:24:00
DISP000009355,CALL00009355,NO_ANSWER,2026-01-04 11:38:00
DISP000009356,CALL00009356,WRONG_NUMBER,2026-08-03 20:25:00
DISP000009357,CALL00009357,PROMISE,2026-07-05 23:18:00
DISP000009358,CALL00009358,PROMISE,2026-08-22 17:56:00
DISP000009359,CALL00009359,NA,2026-07-09 12:38:00
DISP000009360,CALL00009360,WRONG_PARTY,2026-02-09 16:17:00
DISP000009361,CALL00009361,ANSWERED,2025-09-13 15:08:00
DISP000009362,CALL00009362,BUSY,2026-02-22 23:32:00
DISP000009363,CALL00009363,NA,2026-05-07 09:15:00
DISP000009364,CALL00009364,WRONG_PARTY,2025-11-26 21:10:00
DISP000009365,CALL00009365,WRONG_PARTY,2025-10-08 18:16:00
DISP000009366,CALL00009366,NO_ANSWER,2025-12-02 20:39:00
DISP000009367,CALL00009367,CONNECTED,2026-06-26 13:15:00
DISP000009368,CALL00009368,WRONG_PARTY,2026-03-13 23:31:00
DISP000009369,CALL00009369,CONNECTED,2026-08-17 09:11:00
DISP000009370,CALL00009370,CONNECTED,2026-06-15 22:51:00
DISP000009371,CALL00009371,NO_ANSWER,2025-10-07 17:08:00
DISP000009372,CALL00009372,NO_ANSWER,2025-09-06 19:06:00
DISP000009373,CALL00009373,WRONG_NUMBER,2026-04-05 15:20:00
DISP000009374,CALL00009374,ANSWERED,2026-02-23 18:29:00
DISP000009375,CALL00009375,ANSWERED,2025-10-14 16:58:00
DISP000009376,CALL00009376,NA,2026-08-06 09:11:00
DISP000009377,CALL00009377,NA,2026-06-23 10:40:00
DISP000009378,CALL00009378,PROMISE,2026-07-08 17:46:00
DISP000009379,CALL00009379,BUSY,2026-03-06 09:28:00
DISP000009380,CALL00009380,NA,2026-05-27 23:45:00
DISP000009381,CALL00009381,ANSWERED,2025-10-05 12:24:00
DISP000009382,CALL00009382,NA,2026-08-02 19:00:00
DISP000009383,CALL00009383,PROMISE,2026-06-04 19:57:00
DISP000009384,CALL00009384,NO_ANSWER,2025-10-02 21:29:00
DISP000009385,CALL00009385,ANSWERED,2025-11-23 21:12:00
DISP000009386,CALL00009386,BUSY,2026-03-18 08:12:00
DISP000009387,CALL00009387,NO_ANSWER,2026-03-11 07:29:00
DISP000009388,CALL00009388,WRONG_PARTY,2025-09-23 08:58:00
DISP000009389,CALL00009389,NO_ANSWER,2025-12-11 06:21:00
DISP000009390,CALL00009390,CONNECTED,2026-06-16 22:58:00
DISP000009391,CALL00009391,WRONG_PARTY,2026-02-14 06:39:00
DISP000009392,CALL00009392,ANSWERED,2026-01-21 19:07:00
DISP000009393,CALL00009393,NO_ANSWER,2025-10-19 18:31:00
DISP000009394,CALL00009394,NA,2026-06-15 19:07:00
DISP000009395,CALL00009395,PROMISE,2026-08-25 15:05:00
DISP000009396,CALL00009396,NO_ANSWER,2026-03-17 17:46:00
DISP000009397,CALL00009397,PROMISE,2026-07-25 10:59:00
DISP000009398,CALL00009398,NO_ANSWER,2026-02-03 20:32:00
DISP000009399,CALL00009399,NA,2026-05-13 19:46:00
DISP000009400,CALL00009400,NO_ANSWER,2025-10-04 11:48:00
DISP000009401,CALL00009401,WRONG_NUMBER,2026-06-07 16:09:00
DISP000009402,CALL00009402,NO_ANSWER,2026-02-12 08:59:00
DISP000009403,CALL00009403,BUSY,2026-04-16 19:49:00
DISP000009404,CALL00009404,BUSY,2026-06-24 18:58:00
DISP000009405,CALL00009405,NO_ANSWER,2025-10-21 17:18:00
DISP000009406,CALL00009406,NO_ANSWER,2025-10-10 22:31:00
DISP000009407,CALL00009407,NO_ANSWER,2025-10-13 11:17:00
DISP000009408,CALL00009408,PTP,2025-09-26 06:32:00
DISP000009409,CALL00009409,CONNECTED,2026-08-09 12:18:00
DISP000009410,CALL00009410,NA,2026-06-17 11:52:00
DISP000009411,CALL00009411,NO_ANSWER,2026-03-19 08:22:00
DISP000009412,CALL00009412,ANSWERED,2025-10-14 22:44:00
DISP000009413,CALL00009413,WRONG_NUMBER,2026-04-11 18:12:00
DISP000009414,CALL00009414,NO_ANSWER,2025-09-15 23:24:00
DISP000009415,CALL00009415,CONNECTED,2026-07-26 19:38:00
DISP000009416,CALL00009416,BUSY,2025-10-26 17:20:00
DISP000009417,CALL00009417,NO_ANSWER,2025-11-24 11:47:00
DISP000009418,CALL00009418,ANSWERED,2025-09-19 11:03:00
DISP000009419,CALL00009419,NO_ANSWER,2026-03-16 20:38:00
DISP000009420,CALL00009420,NO_ANSWER,2025-11-02 07:32:00
DISP000009421,CALL00009421,PROMISE,2026-07-09 16:33:00
DISP000009422,CALL00009422,PTP,2026-03-21 15:42:00
DISP000009423,CALL00009423,ANSWERED,2025-09-01 15:18:00
DISP000009424,CALL00009424,BUSY,2026-02-18 10:37:00
DISP000009425,CALL00009425,ANSWERED,2025-12-25 16:31:00
DISP000009426,CALL00009426,NO_ANSWER,2025-10-07 16:28:00
DISP000009427,CALL00009427,NA,2026-08-27 10:19:00
DISP000009428,CALL00009428,NO_ANSWER,2026-02-01 22:19:00
DISP000009429,CALL00009429,ANSWERED,2026-03-20 22:52:00
DISP000009430,CALL00009430,NO_ANSWER,2026-02-24 06:41:00
DISP000009431,CALL00009431,NO_ANSWER,2026-03-18 09:59:00
DISP000009432,CALL00009432,NA,2026-05-14 22:06:00
DISP000009433,CALL00009433,NO_ANSWER,2026-03-16 22:08:00
DISP000009434,CALL00009434,NO_ANSWER,2025-09-07 14:09:00
DISP000009435,CALL00009435,ANSWERED,2026-01-03 09:46:00
DISP000009436,CALL00009436,NO_ANSWER,2026-01-22 17:29:00
DISP000009437,CALL00009437,CONNECTED,2026-08-17 19:16:00
DISP000009438,CALL00009438,PTP,2025-12-13 07:51:00
DISP000009439,CALL00009439,NO_ANSWER,2026-03-20 16:42:00
DISP000009440,CALL00009440,NA,2026-05-25 19:37:00
DISP000009441,CALL00009441,ANSWERED,2026-03-13 17:56:00
DISP000009442,CALL00009442,NO_ANSWER,2026-01-01 17:24:00
DISP000009443,CALL00009443,ANSWERED,2026-03-11 11:00:00
DISP000009444,CALL00009444,ANSWERED,2025-10-07 19:25:00
