borrower_id,client,geography,language,borrower_segment,income_band
B02690,Client_C,West,Telugu,Informal,20K-40K
B02691,Client_D,North,Telugu,Salaried,20K-40K
B02692,Client_C,North,Hindi,Salaried,>70K
B02693,Client_B,East,English,Salaried,<20K
B02694,Client_C,North,Telugu,Salaried,40K-70K
B02695,Client_B,East,Tamil,Self_Employed,<20K
B02696,Client_B,East,Hindi,Salaried,>70K
B02697,Client_D,East,English,Salaried,40K-70K
B02698,Client_B,North,Bengali,Self_Employed,40K-70K
B02699,Client_A,South,Telugu,Salaried,<20K
B02700,Client_A,West,Tamil,Self_Employed,40K-70K
B02701,Client_B,North,Telugu,Self_Employed,40K-70K
B02702,Client_B,West,Telugu,Self_Employed,40K-70K
B02703,Client_B,West,Tamil,Informal,<20K
B02704,Client_A,East,Bengali,Salaried,20K-40K
B02705,Client_B,East,Bengali,Self_Employed,<20K
B02706,Client_D,West,Bengali,Salaried,40K-70K
B02707,Client_C,West,Bengali,Salaried,40K-70K
B02708,Client_C,East,Tamil,Salaried,>70K
B02709,Client_B,South,Telugu,Salaried,<20K
B02710,Client_D,North,Hindi,Self_Employed,20K-40K
B02711,Client_A,North,Telugu,Informal,<20K
B02712,Client_C,South,Tamil,Self_Employed,20K-40K
B02713,Client_C,West,Telugu,Salaried,<20K
B02714,Client_B,North,Telugu,Salaried,40K-70K
B02715,Client_B,South,Hindi,Salaried,40K-70K
B02716,Client_A,East,Tamil,Salaried,20K-40K
B02717,Client_A,South,Telugu,Informal,40K-70K
B02718,Client_A,West,Hindi,Self_Employed,<20K
B02719,Client_A,West,Tamil,Salaried,<20K
B02720,Client_B,South,Tamil,Self_Employed,20K-40K
B02721,Client_A,South,Hindi,Self_Employed,<20K
B02722,Client_D,North,Hindi,Self_Employed,<20K
B02723,Client_A,North,Bengali,Salaried,>70K
B02724,Client_C,West,English,Salaried,<20K
B02725,Client_B,North,Bengali,Salaried,20K-40K
B02726,Client_A,East,Hindi,Salaried,<20K
B02727,Client_D,East,English,Self_Employed,20K-40K
B02728,Client_B,East,English,Salaried,<20K
B02729,Client_A,West,Bengali,Self_Employed,20K-40K
B02730,Client_D,East,Hindi,Self_Employed,20K-40K
B02731,Client_A,West,English,Informal,40K-70K
B02732,Client_B,North,Telugu,Salaried,<20K
B02733,Client_C,East,Telugu,Salaried,20K-40K
B02734,Client_C,West,English,Informal,20K-40K
B02735,Client_C,South,English,Informal,40K-70K
B02736,Client_C,East,Telugu,Salaried,<20K
B02737,Client_C,West,English,Informal,20K-40K
B02738,Client_A,East,Tamil,Self_Employed,<20K
B02739,Client_B,North,Tamil,Salaried,40K-70K
B02740,Client_B,East,Bengali,Self_Employed,>70K
B02741,Client_A,East,Bengali,Self_Employed,>70K
B02742,Client_B,South,Tamil,Self_Employed,20K-40K
B02743,Client_C,West,English,Salaried,20K-40K
B02744,Client_B,North,Tamil,Informal,<20K
B02745,Client_B,West,Bengali,Self_Employed,>70K
B02746,Client_B,West,Bengali,Salaried,<20K
B02747,Client_B,East,Hindi,Salaried,20K-40K
B02748,Client_C,West,Telugu,Salaried,40K-70K
B02749,Client_D,North,Hindi,Self_Employed,40K-70K
B02750,Client_A,North,English,Self_Employed,>70K
B02751,Client_A,East,Bengali,Salaried,<20K
B02752,Client_A,East,Telugu,Self_Employed,20K-40K
B02753,Client_D,East,English,Salaried,40K-70K
B02754,Client_D,East,Tamil,Salaried,20K-40K
B02755,Client_A,East,Tamil,Salaried,>70K
B02756,Client_C,East,Bengali,Self_Employed,40K-70K
B02757,Client_B,East,English,Self_Employed,<20K
B02758,Client_D,North,Tamil,Self_Employed,>70K
B02759,Client_B,East,Telugu,Salaried,20K-40K
B02760,Client_D,West,Bengali,Self_Employed,<20K
B02761,Client_B,South,Bengali,Self_Employed,<20K
B02762,Client_A,West,Tamil,Self_Employed,<20K
B02763,Client_C,West,Bengali,Self_Employed,40K-70K
B02764,Client_A,East,Tamil,Salaried,<20K
B02765,Client_C,North,Hindi,Informal,>70K
B02766,Client_B,South,Hindi,Self_Employed,<20K
B02767,Client_A,South,Telugu,Salaried,>70K
B02768,Client_B,East,Telugu,Self_Employed,<20K
B02769,Client_D,South,Tamil,Salaried,<20K
B02770,Client_A,West,Hindi,Salaried,>70K
B02771,Client_A,West,English,Salaried,<20K
B02772,Client_D,West,Bengali,Self_Employed,>70K
B02773,Client_A,West,English,Salaried,40K-70K
B02774,Client_A,West,Bengali,Self_Employed,>70K
B02775,Client_B,West,English,Salaried,<20K
B02776,Client_C,North,Hindi,Informal,<20K
B02777,Client_D,South,English,Salaried,>70K
B02778,Client_A,West,Bengali,Salaried,40K-70K
B02779,Client_A,South,English,Informal,>70K
B02780,Client_D,North,Hindi,Self_Employed,<20K
B02781,Client_B,West,Tamil,Informal,<20K
B02782,Client_D,North,Bengali,Salaried,<20K
B02783,Client_B,East,Bengali,Salaried,<20K
B02784,Client_A,East,Bengali,Salaried,20K-40K
B02785,Client_D,East,Tamil,Informal,>70K
B02786,Client_A,West,Tamil,Informal,40K-70K
B02787,Client_A,East,Bengali,Salaried,<20K
B02788,Client_B,South,English,Self_Employed,>70K
B02789,Client_A,West,Tamil,Self_Employed,>70K
B02790,Client_A,North,English,Salaried,>70K
B02791,Client_A,East,Hindi,Salaried,>70K
B02792,Client_A,West,Bengali,Salaried,40K-70K
B02793,Client_B,North,Bengali,Self_Employed,<20K
B02794,Client_C,South,Tamil,Self_Employed,40K-70K
B02795,Client_B,South,Telugu,Salaried,<20K
B02796,Client_A,North,Telugu,Self_Employed,40K-70K
B02797,Client_B,West,Hindi,Self_Employed,<20K
B02798,Client_C,West,English,Salaried,20K-40K
B02799,Client_A,West,English,Self_Employed,>70K
B02800,Client_B,South,English,Self_Employed,<20K
B02801,Client_D,South,Bengali,Salaried,40K-70K
B02802,Client_C,East,Tamil,Informal,<20K
B02803,Client_B,East,Tamil,Self_Employed,40K-70K
B02804,Client_A,East,English,Salaried,>70K
B02805,Client_A,West,Bengali,Self_Employed,>70K
B02806,Client_A,South,Telugu,Self_Employed,40K-70K
B02807,Client_A,East,Telugu,Salaried,20K-40K
B02808,Client_B,South,Hindi,Self_Employed,<20K
B02809,Client_B,West,English,Self_Employed,20K-40K
B02810,Client_A,South,Telugu,Informal,20K-40K
B02811,Client_B,East,English,Self_Employed,40K-70K
B02812,Client_B,West,Bengali,Self_Employed,20K-40K
B02813,Client_C,North,English,Self_Employed,<20K
B02814,Client_D,West,Bengali,Salaried,>70K
B02815,Client_D,North,Telugu,Self_Employed,<20K
B02816,Client_B,West,Telugu,Salaried,>70K
B02817,Client_D,South,Bengali,Salaried,>70K
B02818,Client_B,East,Bengali,Salaried,>70K
B02819,Client_A,South,Telugu,Self_Employed,20K-40K
B02820,Client_A,North,Tamil,Salaried,40K-70K
B02821,Client_B,East,Tamil,Informal,>70K
B02822,Client_C,East,Tamil,Informal,>70K
B02823,Client_C,South,Telugu,Informal,40K-70K
B02824,Client_B,North,Tamil,Informal,<20K
B02825,Client_B,West,Hindi,Salaried,20K-40K
B02826,Client_C,South,Telugu,Informal,<20K
B02827,Client_C,East,Hindi,Self_Employed,>70K
B02828,Client_A,East,Telugu,Self_Employed,20K-40K
B02829,Client_B,East,English,Self_Employed,<20K
B02830,Client_A,South,Tamil,Salaried,<20K
B02831,Client_B,North,Bengali,Salaried,20K-40K
B02832,Client_B,West,Hindi,Salaried,40K-70K
B02833,Client_A,South,Hindi,Salaried,20K-40K
B02834,Client_C,East,Bengali,Informal,>70K
B02835,Client_B,North,Telugu,Salaried,40K-70K
B02836,Client_D,North,Bengali,Self_Employed,>70K
B02837,Client_A,South,Hindi,Salaried,>70K
B02838,Client_A,West,Hindi,Self_Employed,>70K
B02839,Client_A,South,English,Salaried,>70K
B02840,Client_D,South,Hindi,Self_Employed,40K-70K
B02841,Client_B,North,Bengali,Salaried,40K-70K
B02842,Client_C,South,Bengali,Salaried,>70K
B02843,Client_A,West,English,Salaried,>70K
B02844,Client_C,East,Tamil,Salaried,40K-70K
B02845,Client_A,East,English,Self_Employed,20K-40K
B02846,Client_D,South,English,Salaried,20K-40K
B02847,Client_B,South,Hindi,Self_Employed,>70K
B02848,Client_D,North,Hindi,Informal,>70K
B02849,Client_B,South,Hindi,Self_Employed,20K-40K
B02850,Client_B,East,Telugu,Salaried,<20K
B02851,Client_A,East,Tamil,Self_Employed,20K-40K
B02852,Client_B,East,Bengali,Informal,20K-40K
B02853,Client_C,South,English,Informal,40K-70K
B02854,Client_B,South,Telugu,Informal,<20K
B02855,Client_C,South,English,Informal,40K-70K
B02856,Client_D,West,Telugu,Salaried,20K-40K
B02857,Client_C,West,Hindi,Self_Employed,>70K
B02858,Client_B,East,Hindi,Salaried,<20K
B02859,Client_B,West,Tamil,Self_Employed,>70K
B02860,Client_B,West,Telugu,Informal,40K-70K
B02861,Client_C,West,Bengali,Salaried,<20K
B02862,Client_C,North,Telugu,Self_Employed,20K-40K
B02863,Client_C,North,Hindi,Self_Employed,20K-40K
B02864,Client_A,East,Tamil,Salaried,<20K
B02865,Client_A,South,Hindi,Informal,20K-40K
B02866,Client_B,East,Telugu,Salaried,<20K
B02867,Client_B,West,Tamil,Salaried,40K-70K
B02868,Client_D,East,Telugu,Self_Employed,<20K
B02869,Client_D,South,Bengali,Salaried,40K-70K
B02870,Client_D,North,Hindi,Self_Employed,>70K
B02871,Client_B,North,Hindi,Self_Employed,>70K
B02872,Client_C,West,Telugu,Salaried,40K-70K
B02873,Client_C,East,Telugu,Salaried,20K-40K
B02874,Client_A,East,Telugu,Salaried,20K-40K
B02875,Client_A,North,Hindi,Salaried,>70K
B02876,Client_A,West,English,Self_Employed,40K-70K
B02877,Client_B,North,Telugu,Informal,40K-70K
B02878,Client_D,West,Telugu,Self_Employed,>70K
B02879,Client_A,West,English,Salaried,20K-40K
B02880,Client_A,West,Tamil,Self_Employed,<20K
B02881,Client_A,North,Hindi,Self_Employed,20K-40K
B02882,Client_C,West,Bengali,Salaried,<20K
B02883,Client_B,West,Hindi,Self_Employed,<20K
B02884,Client_A,North,English,Informal,>70K
B02885,Client_B,South,English,Salaried,20K-40K
B02886,Client_A,North,Telugu,Self_Employed,40K-70K
B02887,Client_A,West,Telugu,Salaried,>70K
B02888,Client_B,East,Telugu,Salaried,40K-70K
B02889,Client_C,East,English,Salaried,20K-40K
B02890,Client_A,West,English,Informal,40K-70K
B02891,Client_B,North,Bengali,Salaried,<20K
B02892,Client_A,East,Bengali,Salaried,20K-40K
B02893,Client_D,North,Tamil,Salaried,>70K
B02894,Client_A,North,Hindi,Salaried,>70K
B02895,Client_B,South,English,Salaried,>70K
B02896,Client_D,South,Telugu,Self_Employed,>70K
B02897,Client_A,South,Tamil,Salaried,40K-70K
B02898,Client_A,South,Bengali,Self_Employed,20K-40K
B02899,Client_C,South,Hindi,Salaried,20K-40K
B02900,Client_B,West,Telugu,Informal,>70K
B02901,Client_A,West,English,Self_Employed,40K-70K
B02902,Client_B,East,Hindi,Self_Employed,<20K
B02903,Client_C,East,Bengali,Self_Employed,>70K
B02904,Client_C,East,Bengali,Informal,40K-70K
B02905,Client_A,North,Hindi,Self_Employed,20K-40K
B02906,Client_C,North,Bengali,Self_Employed,>70K
B02907,Client_D,West,Bengali,Informal,20K-40K
B02908,Client_A,South,Hindi,Salaried,>70K
B02909,Client_C,West,Bengali,Self_Employed,<20K
B02910,Client_B,West,Tamil,Informal,<20K
B02911,Client_C,West,Telugu,Self_Employed,20K-40K
B02912,Client_A,South,Tamil,Self_Employed,>70K
B02913,Client_A,East,Tamil,Self_Employed,40K-70K
B02914,Client_A,North,Tamil,Self_Employed,20K-40K
B02915,Client_C,North,Hindi,Salaried,20K-40K
B02916,Client_B,East,Bengali,Self_Employed,>70K
B02917,Client_A,South,Hindi,Salaried,>70K
B02918,Client_C,North,Tamil,Self_Employed,<20K
B02919,Client_A,East,Bengali,Self_Employed,40K-70K
B02920,Client_A,North,Hindi,Salaried,<20K
B02921,Client_B,South,English,Self_Employed,40K-70K
B02922,Client_A,South,Hindi,Salaried,>70K
B02923,Client_B,North,Tamil,Informal,40K-70K
B02924,Client_B,West,Telugu,Self_Employed,20K-40K
B02925,Client_A,North,English,Salaried,20K-40K
B02926,Client_A,North,Telugu,Salaried,>70K
B02927,Client_C,South,Tamil,Salaried,<20K
B02928,Client_B,West,Tamil,Salaried,40K-70K
B02929,Client_A,North,Bengali,Salaried,<20K
B02930,Client_A,West,Telugu,Salaried,40K-70K
B02931,Client_B,North,Tamil,Self_Employed,20K-40K
B02932,Client_C,North,Telugu,Salaried,>70K
B02933,Client_A,North,Bengali,Salaried,40K-70K
B02934,Client_D,West,Hindi,Informal,>70K
B02935,Client_A,South,Telugu,Salaried,<20K
B02936,Client_B,West,Tamil,Self_Employed,20K-40K
B02937,Client_C,South,Hindi,Self_Employed,>70K
B02938,Client_B,North,Tamil,Self_Employed,40K-70K
B02939,Client_A,East,Tamil,Salaried,40K-70K
B02940,Client_A,South,Bengali,Salaried,>70K
B02941,Client_B,North,Tamil,Salaried,>70K
B02942,Client_D,East,Bengali,Informal,20K-40K
B02943,Client_B,South,Bengali,Self_Employed,>70K
B02944,Client_A,North,English,Self_Employed,>70K
B02945,Client_B,East,Hindi,Salaried,>70K
B02946,Client_D,South,Tamil,Informal,<20K
B02947,Client_A,North,Tamil,Self_Employed,20K-40K
B02948,Client_A,West,English,Self_Employed,20K-40K
B02949,Client_D,North,Tamil,Informal,>70K
B02950,Client_A,East,Hindi,Salaried,>70K
B02951,Client_C,South,Tamil,Salaried,<20K
B02952,Client_B,West,Telugu,Informal,>70K
B02953,Client_D,South,Tamil,Salaried,40K-70K
B02954,Client_A,North,Telugu,Self_Employed,>70K
B02955,Client_D,North,Telugu,Salaried,>70K
B02956,Client_A,East,English,Salaried,20K-40K
B02957,Client_C,North,English,Salaried,<20K
B02958,Client_A,West,Hindi,Salaried,20K-40K
B02959,Client_B,North,English,Salaried,<20K
B02960,Client_C,East,Telugu,Informal,>70K
B02961,Client_B,West,Telugu,Self_Employed,>70K
B02962,Client_B,East,Hindi,Salaried,<20K
B02963,Client_A,North,Tamil,Salaried,20K-40K
B02964,Client_C,West,Bengali,Salaried,40K-70K
B02965,Client_B,North,English,Salaried,40K-70K
B02966,Client_A,East,English,Informal,40K-70K
B02967,Client_B,North,Tamil,Salaried,20K-40K
B02968,Client_C,North,Hindi,Informal,>70K
B02969,Client_A,East,Hindi,Informal,>70K
B02970,Client_A,South,English,Self_Employed,20K-40K
B02971,Client_C,South,Bengali,Informal,40K-70K
B02972,Client_B,West,Tamil,Informal,20K-40K
B02973,Client_B,East,Hindi,Informal,<20K
B02974,Client_A,West,Telugu,Salaried,<20K
B02975,Client_A,South,English,Salaried,>70K
B02976,Client_B,South,Telugu,Informal,40K-70K
B02977,Client_C,South,Hindi,Informal,40K-70K
B02978,Client_A,North,Tamil,Informal,40K-70K
B02979,Client_D,South,Bengali,Salaried,40K-70K
B02980,Client_B,North,English,Informal,<20K
B02981,Client_B,West,Hindi,Informal,20K-40K
B02982,Client_C,North,Telugu,Self_Employed,>70K
B02983,Client_A,South,Hindi,Self_Employed,>70K
B02984,Client_D,East,English,Informal,>70K
B02985,Client_B,South,Tamil,Salaried,20K-40K
B02986,Client_A,East,English,Self_Employed,40K-70K
B02987,Client_D,West,Tamil,Salaried,>70K
B02988,Client_B,North,English,Salaried,<20K
B02989,Client_D,South,Telugu,Informal,>70K
B02990,Client_A,West,Bengali,Salaried,20K-40K
B02991,Client_A,East,English,Self_Employed,20K-40K
B02992,Client_B,West,Telugu,Salaried,40K-70K
B02993,Client_D,West,Bengali,Informal,<20K
B02994,Client_A,East,Telugu,Salaried,>70K
B02995,Client_B,South,Bengali,Salaried,<20K
B02996,Client_C,South,English,Salaried,>70K
B02997,Client_B,East,Tamil,Informal,20K-40K
B02998,Client_B,East,Telugu,Self_Employed,40K-70K
B02999,Client_D,West,English,Salaried,20K-40K
B03000,Client_B,North,Telugu,Salaried,40K-70K
B00016,Client_D,North,Telugu,Salaried,>70K
